,댓글
1503,@junhyuck_97 와 이거 보니까 사고 싶넹
1504,@gal__chi 와우 야간인물 진짜 머찐데
1505,@hongseungmin8282 12살껄
1506,@o.ssung_
1507,@_soo_z1 이거방
1508,@jyh_ian 오오 담에 만나면 함 해보쟈😆
1509,@rin_0303 미쳐따
1510,@gjzero 움...
1511,@_j.yn_
1512,@inh_93 이게더 조은거아냐!??
1513,@serikim_0609 와 세리야 이거 어플 머냥
1514,@baekkwanho 아우얼 뽄
1515,@hyund6625 @dahyeon07 미쳤음 ㄹㅇ 대박임 끝까지 보삼 나 소름돋음
1516,@ksy17kr 생기면 해조봐라
1517,@moongsu.0217
1518,@taehyun_980812 니꺼 프로지
1519,@qkralswns97
1520,@l80_k
1521,@thisis_dan
1522,@_godaeun 미쳤네
1523,@sh_yang0116 뭐야 내폰인데 저게 모여
1524,@ssso_n_
1525,@hs.1.1.g 우와
1526,@rkdrns_v 오빠 이거 사야겠네용 ㅋ
1527,@112_2hyunu 와 12프로 사야겠네...오빠 살 생각 없나ㅎㅎ
1528,@alonelee_with_winky 아이폰 쓰쉴?💕
1529,@l706l3 ㅋㅋㅋㅋㅋ우리 애들 봐ㅎㅎ
1530,@lch_0382 3d기능은 엄청 유용하겠는데 나중에
1531,@0130.0523 @ha___jn
1532,@wowcsh 우와우
1533,@dlaudwn25
1534,@duddms1119 대충 프로 사란 얘기
1535,@junny.5 쓰리디스캔 미친ㅋㅋㅋㅋㅋ 내가 너 만나면 스캔해줘볼게 너걸로
1536,@seung_ju11 나랑 잘때 조심하래이
1537,@102.app 이고봐....왕
1538,@hyeok____ee 올
1539,@kgj_93
1540,@shinejcy 바꾸깡...
1541,@chae0_95 쩌뤄
1542,@dongdal_01 와 대박이다.... 우리 폰 언제와...?
1543,@dddmjbbb 구경하십셔
1544,@lsh973 다시 뽐뿌
1545,@rlarbsdud
1546,@jongsuenpark 우와 짱이당😲😲😲
1547,@na_bg 나방 너 저거 사야할 가 가타
1548,@soo_uj_ 졸라 신기하네
1549,@jjeong_ko 개쩐다
1550,@_unknown._.world_
1551,@ho._.ryeon 개선됐나봄
1552,@jiyeonchan 징짜웃김... 야간촬영 솔까 G7장난 아니였음.. 그때 다른 폰들 찍기힘든 달 촬영까지했었음...lg기술 진짜 쩌는데 아이폰 마케팅 겁나하넹 ㅎㅎㅎㅎ 난 아이폰 이제 탈덕할끄얌😞
1553,@chansoo0928 오 신기행
1554,@en__xch_ 앵무새밖에 안보임
1555,@moon_gjj
1556,@eom__ej 너 이거삼? 호덜덜
1557,@_zuvin @saaaan_98_ 이이잉 기모륑
1558,@crystal._.z 빤니빤니!!!!🔥
1559,@y_10_02 프로가 레전드다
1560,@ryeong_rr 오케이 사진 찍으러 가자
1561,@dam2eyou 올~~~~~~~~~
1562,@yeojeonghyeon4 프로가 비싼 값을 하긴 하나봐..
1563,@uuuzzznnn 아 나도 아이폰사야하나..
1564,@_yeuny
1565,@lovers_ajaj 프로로 사야겠닼ㅋㅋㅋㅋㅋㅋㅋㅋ
1566,@w_in_soft 니 핸드폰 클라스 오져 ㄷ ㄷ
1567,@mardy21bum 오모나
1568,@d_my_jjeong
1569,@dolly_hyeong
1570,@ji_h218
1571,@knd_nd_
1572,@yu.yenn__91 좋네..
1573,@nkc_93 대박사건 이 점이 뭔지 알아내써
1574,@ji_hoo__01 난 왜 12pro인데 몰랐을까...
1575,"@real_2yeon 무,저,권,프,로"
1576,@kkyojan @_seung_a___ ㅅㅂ 진즉에 이렇게 만들지 개열받네
1577,@chwnjjng_
1578,@s2ul__ee 옥씽이 유혹하기.. ❣️
1579,@o.ojhjh 하 쓰바
1580,@hashsuhwan 이거 봐
1581,@leading_role_9255 와
1582,@_j_a_e_j_u_n_
1583,@houotree 와대박 12프로 나도 사고싶다
1584,@nuead_p 오아 대박..
1585,@sooooo_0h @minse0_96 민서닮았어 이사람
1586,@yuinj611 우와
1587,@sandy_0.i 이런 기능도 있대....ㅎㅎ
1588,@wj.v_v
1589,@pdhpdhpd 😱😱
1590,@lim._.10 미친
1591,@ddung_.a._
1592,@_nunnu._.nanna_ 치이...😒
1593,@zzoahye
1594,@yyunghy 봤다는게 이거본거야?
1595,@sjw._.0826 ㉦㉥ ㅃㄹ 내놔;;;
1596,@ji_hoon1004 지렸다
1597,@fatty_finger_
1598,@_j._.i_a_ 와 대박 🤭🤭🤭
1599,@_hyn152 ????????ㄱㅖ속바바 아니 3d기능 미친거아녀??
1600,@h_the_blues 헐
1601,@yyo.oyy
1602,@ty._.gs._.th 훗
1603,@_sfez_ 오! 나 디퓨저 찍은거!!!!
1604,@namuk_434 지림 !
1605,@ko_hyuna09 하 두근거려
1606,@gb._.62 와우...
1607,@l.vely 와...아이폰12프로 개미쳤는데...?
1608,@thdus_p 프로 가즈아 버너야🤭
1609,@ah_.insaeng 미쳐따미쳐따
1610,@0_zero___ 12프로 사야겠는데;;?
1611,@ys_._._ys
1612,@m2gumi 테드가 왜 여기서 나와 〰️ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1613,@__maykim 이렇데여~~👍
1614,@minz.zip 쩐 다
1615,"@dlrjsdn 건축학,,?"
1616,@d0ublek
1617,@trei_kim
1618,@jdae_hee 와우
1619,@baek._.0 이야............
1620,@leeyj_2287 허어
1621,@limsungsu 프로사야게따 ㅋㅋㅋㅋ
1622,@_flowerlike_ 지려지려~~
1623,@sssooolllaaarrr
1624,@taxhyxnk 스캔쓰리디
1625,@s_97.08 알아둬
1626,@ziunii_ 지리네
1627,@wannabe.1
1628,@henny_ssss
1629,@muel.j_master 아이폰 샀니😍
1630,@_yeji_nn__ @kil_nooo 👏🏻👏🏻
1631,@hn_ju
1632,"@h.ae______ 4,5페이지 바바 치행이알랴됴"
1633,@hyelimeee_
1634,@j92moonlight 난 왜 잘모르겟지😢
1635,@kkimkkiki 이정도야👏🏻
1636,@you_yyoung 프로..
1637,@yesiamjoo 갑저기 프로 끌려
1638,@feel_bin_24
1639,@wisdomzz_ 보기 귀찮으니까 니가 좀 대신 봐주라
1640,@jinhyukkoo_p
1641,@soo__kyungi 이거때문에 프로로 바꿀생각한거야ㅠㅠ
1642,@f__song ㅋㅋㅋㅋㅋ 그럼 좋은것만봐
1643,@hauuuning 지짜 이래요 언니 ...?!
1644,@coolguy_0919
1645,@lee___hyuck 야 신기해 해봐봐바
1646,@leehyunzizin
1647,@tinyjjinny 🤭업글별로 안된줄알았는디 쩐다
1648,@su__min4
1649,@gm._.mk 아직안봤는데 나중에 보게 댓글 달아놔!!
1650,@zla_hs 프로사까..
1651,@sa_wwww 우왕
1652,@raccoony_ 이거당
1653,@soo_in23 이거냐
1654,@esuuminn 야 이거 미쳤는데
1655,@01_hana_one 아.... 존버 실패...ㅠ
1656,@jiminiy_
1657,@dhye_030 호옹
1658,@ssung2__land
1659,@dayeon_9758 부롭당.......
1660,@bbossong__ 이야 밤에는 똥룡이꺼로 찍음되겟당ㅎㅎ
1661,@kk_minseok 야경좀 예쁘게 찍어봐아아!!!!!!!!!!!!!!!
1662,@sh__eeei @hohoho_0 아 넘 부러우셔유...ㅠ
1663,@sep__les 진짜그래??
1664,"@gluttony__dk ,, 사야하나"
1665,@ux_kdud 그렇대 예은아... 기술이 점점 더 발전한다... 무서워질라 그래
1666,@ooi5022 👍
1667,@bohamcci
1668,@a.brgyp5 얼른 받고싶다 ㅠ
1669,@youry4080 개사고싶어짐
1670,@new_v_in 웅 그렇대 그래서 발열 심한 건가봐
1671,@ji2un__n @h_j2._ ㅗㅜㅑ
1672,@rkdehdtn 진짜 이래??
1673,@kk._.delay 와....김젼 좀만 기다려봐 행복한 날이 올거야👍🏻
1674,@s_naraee 나레기러기
1675,"@seo_min_a 윽,, 프로@사야겠노"
1676,@dyohii_ 오...
1677,@sunaepppppp
1678,@p16j10u21
1679,@j____h0809
1680,@da1ly_jin 오호라
1681,@_ilililil_ilililil_
1682,@micomicomi
1683,@coqls_6 👏
1684,@kotae.sj 우와 아이폰12프로~!
1685,@rktmdgml 슴햐 내가 말한 게 이거야 아찔허지
1686,@funriders_90
1687,@y_c_kng 너 폰이 프로~~?
1688,@hooej_ 힝구
1689,@yeong7iii 신기하다 그치
1690,@y_somi_ 하 우리 12프로 잘사따
1691,@h_s.tsa
1692,@iminjun5428
1693,@lees00ng 오우
1694,@0slikelife 와 프로 사고싶네
1695,@junsanglee_ 오
1696,@skdus_s ㅋㅋ 인덕션~
1697,@yun_ju_0925 오
1698,@_zu_nu 해바
1699,@su_jeong_0131
1700,@hom_e_ros.134 🙋🏻‍♂️
1701,@gzimy_
1702,@whois_100
1703,@hmt_1993
1704,@mh__yj 이걸로?
1705,@songyis_lee 아이폰12프로 사야할이유 ㅋㅋㅋㅋㅋㅋ
1706,@queen_ru_a ㅇㅂㅇ..!
1707,@125_danny 대박 이거바 ㅋ
1708,@eunzer0 11 쓰고 있쥐만 약정끝나자마자 구매각
1709,@tngus_629
1710,@cho_hyuck 12랑 12프로도 차이나는데 맥스각이다
1711,@choi.hoonmin
1712,@b.g.o.p_c 호오 부럽댜
1713,@p_h0827 아니 한아 ㅋㅋㅋㅋㅋ이거보ㅓ
1714,@hyyome 엄마 우리보다 더 신세대 ㅠ 우리폰 개후쟈
1715,@seul_podo 사진 쩔...
1716,그게 뭐든간에 iPhone 가지고 싶음 ㅠㅠ
1717,@eunmii_2
1718,@yeonchaeleee
1719,@s_m.kang
1720,@b.bang_e 이거 울 공주 일할 때 필요한 기능 아녀?
1721,@hk_hhkk 오오오
1722,@jh__kr 12pro
1723,@jk
1724,@ksmkimseulmi
1725,@antel_core
1726,@s._.rin073
1727,@___yun__ji
1728,@klojaeee 오
1729,궁그매 @_ssoo98
1730,@jangquaa 와 아이폰12마렵네
1731,@o___9999 우아이런기능이잇데
1732,@88.1121 바꿔야하나...
1733,@fe2_m
1734,@calla_minha
1735,@yu_middle
1736,@hollykiim
1737,"@rchuum_ 부럽당,,,.....,,"
1738,@choiyul.a
1739,@nnnnnam_dy
1740,@amaryllis726 아이폰 장점이여 ㅋㅋ
1741,라이다 때문인가?
1742,@a_reum_95
1743,@yang_dbcrane 와우. ....👏👏👏👏
1744,@jihye____1
1745,@jonggirl_lee
1746,@haeng______
1747,@ch_rm2
1748,@_bebe_elephant
1749,@yeopyeobi_ 쓰리디랑 인물사진 좋네
1750,@terrykim4eva
1751,@hello.kkk
1752,@yuls._.dad
1753,@96seunghyun
1754,@jji_hou 오오옹오
1755,@s_ten22
1756,@mindong_gri
1757,그냥 IGTV로 올리지 하나하나 넘기기 개 귀찮누
1758,@cho_j_h__ 네번째
1759,@youngjin_home 아이폰12프로👍🏻
1760,@ddayeon
1761,@vrb04kt
1762,ㅈ
1763,@baek_gwang_ryel 오
1764,@gp__wjd
1765,@ki_mong42 영상 뒤로 갈수록 더 신기함
1766,@hg1_24 와 개쩐다
1767,@won_dec21
1768,@_uoann5_
1769,@window_llim
1770,@normalwoooo 나이거
1771,아니 뒷면이 유리인데 금속재라니;;;
1772,@bbo_ram611
1773,@hyoddiee 와우... 언니 꼭 사
1774,ㅂ)ㅂ
1775,@whatsupshy @rhee.kangil 부럽습니다!!!
1776,@jh100000000
1777,@withfuckyou 고고링
1778,@junyeong5693
1779,@h.0ngzi 미쳐따.....
1780,@h_j_ho 헐 이게뭐여.. 쩐다잉
1781,@b2um_
1782,@jung__seohee
1783,@minkyu_11 와...미쵸따
1784,@ggomongunni 와 쩔어요
1785,@po_babo ㅎㄱ이도 야간촬영 대박이라고 하드라
1786,@3_byeol 샛뵤리응용해요
1787,@_o__o_sv 무조건이당
1788,@sunminnng
1789,"@quuj 구매해야할이유를 만들어보렸다링..,"
1790,@jeong_hyunss 뚜둔
1791,@jjjuuuuunge 울 앵무 뉴스 나와따~
1792,@seoseokjin_
1793,와.. 이 영상보고 처음으로 갖고싶어졌어요..
1794,@korea_specialchildteacher 니 폰 왜이리 좋은데?
1795,@ooyamuya 좋노..ㅋㅎ
1796,@hey_leeeeeeeee
1797,@jjang9_jin
1798,@naneunyajeongjinhwa 읽어보ㅓ
1799,@hye_ya_s2
1800,오 그라쿤 긍데 난 인물모드가 너무 잘되어서 음식사진찍으면 항상 음식에 반이 블러로 날라가던데..난 왜구래
1801,@mymine_s2
1802,@go_eunyi
1803,@newlch7 해봐
1804,@slback_ej
1805,@im_hye
1806,@anosh612
1807,@kwons2_ 신기하긴 하다잉
1808,@moonjunior_ 이거야이거
1809,@yuuu_jin_i @0_0iil @u_ugn73 여기 내 앵무새 나와
1810,@h.a.i.ley__ @cerulean_h.j @_young__seo 팀장님 이거 보여드릴까....12프로 너무 좋은데...이거 링크좀 전달드려...
1811,@hojae_pro 훗
1812,@hyeon.__.ii
1813,@sujinjo89
1814,@ha_on_p 대박쓰..🥺
1815,@minkoo__91 3차원촬영개대박이넼ㅋㅋㅋㅋ혜원이인스타어디갓지
1816,@leekilyoung 대박이네
1817,@no_min_0
1818,@lee_daeun_98 머박
1819,@h_na57_
1820,@inwud.e 사라고 부른다 아주..
1821,@hoonluv_s418
1822,@beerpride45 써먹어보자
1823,@zis__oo @she.by @beadhyun 와 이정도네 이게
1824,@hari_hwang 와씨.....프로 살걸
1825,바이럴 광고인가요?😂
1826,@lee_dinner
1827,@corgiya_
1828,@chun_ss2 와 자기 폰 짱이다
1829,@kimdo_89
1830,@yoooooonnnnn 바꿀까..?
1831,@thehappysnoopy
1832,@yyy9089
1833,@t_s__k
1834,오호.. @mulbono_
1835,@shiba_denden_papa
1836,@hwans_222
1837,@s2ul_1004 확실히조아져또
1838,@c_h_yeon03 개좋겟다 언제사??
1839,@jangfe2
1840,@hyo_nii93 네번째꺼 봐봐여
1841,@ha______0
1842,@myeong_hwan1109
1843,@mooney_s2 와 미쳤는데?
1844,@2milhye @kuu.tee
1845,@youns_top 프로로 하길 잘해따 이제 서연이 잠자는 모습 이뿌게 찍어줘야징
1846,@daehan.92 야 3d 스캔기능 써봐 개쩐닽
1847,@bbooheee
1848,@anxixian_xively 요거야요거
1849,@eunseo__817 대박이야
1850,@c.hw__
1851,@yeri__zz 프로예요 프로라고요
1852,@2unhy3 이거
1853,@lee.m_m
1854,@ek_hwang89
1855,@ne_monimo 쓰리디업계도 답이없어지는시대가오겠군
1856,갤럭시도 동일기능 센서 있음... 충전기도 혁신적이니 반드시 따로 구매하세요
1857,@h.gubo
1858,@hi_gpdbs
1859,@s_yeon_ol 쌍걱
1860,@u_songju
1861,@_know__1
1862,@dubblej_dubblev906
1863,@jin.0111 하아.. 미니로 맘 굳혔는데..ㅠ
1864,@yuummnii_ 우리가 궁금해했던 그 동그라미의 비밀이닼ㅋㅋㅋㅋㅋㅋ
1865,@yyyerim
1866,@0vely_u
1867,@hm_510849
1868,@sx__xngmin 바꿀까...
1869,@eun.seo_o 탐난ㄷᆞ
1870,@mr.boo233
1871,@__j.dean__
1872,@jiji.hyeeeee 후후
1873,@mirme_bjh 이렇데
1874,@heee___bong 이거래 니가 물어보너
1875,@chaen._.102 걍 각진 디자인 너무 예쁜데... 갖고 싶다
1876,@wooseok.lee 미쳤다리
1877,@kimeunhee_ 오..
1878,@hamseeee
1879,@hksook91
1880,@s_nghye
1881,"@jim_tto @shin_jh24 이게 다르네,, 아빠폰 활용 ㄱㄱ"
1882,@13.mov 아이폰12개미쳤다 12사
1883,@hand_orange
1884,@k_sun____ 나도 바꿔야겟다
1885,@nari_h @bbangmeng
1886,@mjleeworld 걍 사 !
1887,후..사고싶당
1888,@_c_you_ng 사
1889,@eunjeong2156 핸펀은 언제 나와?
1890,저 어플이름 아시는분
1891,@__pinky_soul__ 니 과제할때 라이더센서 개꿀일듯
1892,카메라 좋아서 살라는데 화면 어쩔꺼냐진짜 팀쿡아
1893,@eunjuruby 오 쩐다 프로사 프로
1894,아이폰2 때부터 아이폰 새로 출시될때 마다 맨날 나오는 기사 ㅋㅋㅋㅋ 이번거는 모르겠지만 다른폰도 다 야간촬영 비슷했었다 ㅋㅋ
1895,@_jeong_ing 12pro 카메라 탐나네!!!
1896,@klim_couple
1897,@we___are___stars 오우... 아이폰 열일해줘 내 주식 올라랏
1898,@s__sunn__
1899,@yangda_125 참고하시오오
1900,@ssb.0528 대박
1901,@animoyul
1902,@ji_hy__ 야간투시 미쳤어....
1903,@ysys_o
1904,@tae._.__tae
1905,덕분에 핸드폰 기능을 알게되었내요 ㅋ 좋은기사였어요ㅠ 감사합니다👍🏼💕
1906,@0ssiing
1907,@kxoxin
1908,@jinuuun
1909,@pear_ining
1910,@yy.___.zz 야 너 이런 폰이냐 멋지네
1911,@_rambly_ 존버해 ㅋㅋ
1912,@nookkynstagram 바꿔야하는건가..........🤔
1913,@kirbystaralliesdyo 미친이것좀봐 레전드
1914,@lynn._.j @01_5ni 카메라개조은데?
1915,@flower_in_calligraphy
1916,@_dhsh.ja
1917,@assxreedd
1918,@amy_lovelyj @venus_jung 카메라개좋당...나도 얼른 ㅜㅜ
1919,@joon_h93
1920,@hyewon222222222 사라얼른
1921,@corgi327 오..
1922,@p.m_eun
1923,@ijimin482 좋다 사고싶어
1924,@_q_hhyoni 끝까지 보셈
1925,@ddongee_0514 🤣
1926,@vp.ing 와우
1927,@ri_gyeong
1928,@hhyunwoozz 조타아...
1929,@hway_0 야간모드 하나때매 사고싶어 ㄹㅇ루
1930,@yud2n 오오
1931,@seakrso_ 응안돼
1932,@znm_0877_2 아이폰사고싶어짐
1933,정이는 아이폰12 프로 사야겠네ㅋㅋㅋㅋㅋㅋ
1934,@neweasthero 희안하네😲
1935,@hxx.rx 혜리꺼로 별찍쟈
1936,@charry_jusuk 프로 좋다
1937,@bwoooj
1938,@min_gtar 🤭🤭
1939,@j10.28am 이거여따
1940,"카메라 기능을 따질꺼면 걍 라이카 사라
무슨 카메라기능갖고 물고빨고"
1941,@jjong__hn
1942,@pirezino 이거되십니까??
1943,"@j___daun 길이 나오는거 대박,, ㅎ근뎅 뭐,,오빠용달블루두 좋음"
1944,@wook0122
1945,"@b_jsilver 내년까지 13존버한다,,,,,,"
1946,@mongwook__muksta 할 대박 불끄고 실험한거 짱 신기해
1947,@asha_co
1948,@yellong__
1949,@gkswlgl 와
1950,@seok_0316_
1951,@p.sungbok
1952,@ltbk_
1953,@milli0ndollarbby_
1954,@gimtaegweon4204 미리 알아두도록🙊
1955,@1mfineandu
1956,@csu0804
1957,@wo_ok_2
1958,@chirong_90
1959,스브스에서 이제 광고까지..
1960,@reason__i 오 죽인다 12프로
1961,@happysong___
1962,@sxxy_ng 사고싶네...?
1963,@mm_gk_dog
1964,@happysody 프로맥스 기다리다가 목빠지게따😭 빨리 와라😭😭😭
1965,@hyovely_00 공부좀 해와
1966,@lebibib 이건좋더라
1967,@9_yongmin_8
1968,@geonil_i
1969,고교학점제라니 너무 신기하다
1970,대학교 같네
1971,@eunzl_94 @mijinijim @jiny__v @mm__velyy 사곡고대박
1972,@jjunh___ @jo_w_on @x_hooni_03 @choi_d.m_ @heogeon2152 울 학교 뉴스 탐 신기하당당구리당당
1973,@leehoseok__ 사곡고 클라스 뭐고
1974,@minji_kim_horvath 이야 너의 모교!!!
1975,@5o5o6 @su_m_1_n 이거실화냨ㅋ
1976,@djkl1796 너네학교도 이런고니
1977,@ji_yeon9254 이런 학교도 있었네
1978,@_ol.ujj_ 보다가 깜짝놀람;;
1979,"@fevrie_15 이거 나 모교도 이거 했었을걸,,,"
1980,@_c.___y_ 너희학교가?
1981,@nibey_u 우리학교도 고교학점제인데...
1982,@sehwwa_ @eun_k__
1983,@yj__ilm2f ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1984,@aawohhrdnjs 너가 다니던곳이랬나?
1985,@minjom3178 이게 뭐노
1986,@wtoane 사곡고 클라스뭐고
1987,@y_zuuuu @ssjww_ ㅋㅋㅋㅋ뭔데
1988,@dreaming_178 ㅋ 웃음밖에 안나오노
1989,@h_seo09 @yeah_3.101 한가람도 하는데ㅜㅜㅜㅜ
1990,@jeongmin_6224 고교학점제?!!
1991,@gyuseon_noh 보다 놀랐네
1992,@bong_jn 어머
1993,@jaedori99
1994,@zo_chyy 이거 뭐야 ㅋㅋㅋ ㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1995,@thdgkdus 이 머선일이고 구미에 스브스까지 갔누
1996,사곡고 ? @luv_jjvely_
1997,@_s_s_un 엥 사곡고
1998,@peach_0u 우리 시험쳤던곳
1999,@singularity_824 싀밬ㅋㅋㅋㅋㅋㅋㅌㅌㅌㅋㅋㅌㅌㅌㅌㅌㅌㅌㅌㅌ 이게 뭐고...
2000,@orbitzie 야야 구미 나오고 ㅈㄹ 신기해서 태그함 ㅋ
2001,@instackm
2002,"@_hr._3 우리도 고교학점제 아니냐,,,,"
2003,@illusion_of_seokdae 이욜 사곡 ㅋㅋ
2004,@hoon_1216 오대
2005,@_www.seon 오
2006,@o2__nggggg 사곡고 ㅇㅅㅇ
2007,@itzme_ziwonee 엥?
2008,@e_e_jammm0722 우리도 고교학점제 아닌가
2009,@yujin9613 헐 잘보면 나랑 같은 책상
2010,@sujin__u.u 구미래 싱기해
2011,@yoooozinn 이것봐 ㅋㅋㅋㅋㅋ 사곡고래
2012,@vy_jv 초등학교도 이렇게 되는거 아녀..? 인기 0교사 될것같아 무서워
2013,@iamseeun_479 뭐냨ㅋㅋㅋㅋㅋ잘못본줄 사곡이래
2014,@eungji_eundi 사곡고다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2015,@ddan_0211 엥?...
2016,@min___loo5 사곡고 뉴스 났다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2017,@_im_meri_ 우리학교를 본 소감은?
2018,@kwon_na_h 뭐꼬
2019,@dim_island 이야
2020,@s__j_06 ??????????개신기해
2021,@sujinbag530 사곡 명문 그자체
2022,"@lovemeless_m 힝,,,,우린 못 하겠네😭 나 이거 해보고 싶었는데,,,,"
2023,@jungseo._.0913 ㅁㅊ...우리 20살되면 생기는거임...우리도 늙었다...
2024,@mond_park.14 우리 집 앞
2025,@seung_unv 마이컸네
2026,@areum123ing 모야 짱이당👍🏻
2027,@r______2
2028,@h__yun_jin 오뭐냐
2029,@dmsdud_0 ㅇ...이게뭐노
2030,@sssparkkkk
2031,@m__7614s 구미의 중학생으로서 사곡고는 어떱니까
2032,@kim_chae_han
2033,"@hhhhyez 언니 우리 너무 고인물인가부다,,,"
2034,@yellang_0728 @injungsumin @ji_hey_03 명품사곡이다..우와..
2035,@catch_light95 ?ㅋㅋㅋㅋ사곡고 공부 못..ㅋㅋㅋㅋㅋㅋ
2036,@_cozy.nights_ 구미
2037,@yu_jeong322 세상에.. 우리 금오는 기사 안뜨나???
2038,@moon._.07__07 우리도 고교학점제인데......집중을......학생들이.....
2039,@hi_minzzi 명품사곡 여기까지 진출했어
2040,@g_yunnnnnn 오 니네학교 머고 직이네~~~
2041,@qusqorguscjehfdl ㅋㅋㅋㄹㅈㄷㅋㅋㅋ
2042,@esss_dt 고교학점제 졸라 별론데
2043,@hyeon.___.2 구미 클라스
2044,@n_a_0.0 뭔데
2045,@bbich._.uu 같은 고교학점제 다른 느낌 ㅋㅋㅋㅋㅋ
2046,@07.16_sy 사곡이다 ㅋㅋㅋㅋ 오랜만에 구미나 대구에서 데이트하고 싶어
2047,@lsoangl 머야 개반갑
2048,@puregem_yang 좋은 교육과정인데 뭔가 이런거 보면 교육학부터 떠올라...ㅋㅋㅋㅋㅋㅋㅋ 교육학에 더 추가되기 전에 선생님 돼야지..🔥
2049,@llsspasf 싱기해
2050,@_yeshua2308 와 진짜 효율적인 교육과정 많이 좋아졌다
2051,@a.___.ash 야 굴다리로 내려오ㅓ 360타고 내려갈게
2052,@mi_____n03 미리야! 이거 봤오?
2053,@_mh8384 @ye._.real
2054,구미하면 대기업이었는데ㅜ
2055,막상 서울은 안그렇고~~
2056,한과영이 학점제고등학교아닌가??
2057,"쓸데없이 기술, 가정, 교련 같은 걸 배우던 시절이 있었다. 그땐 정말 이런걸 왜 배우나 싶었고 20년이 지난 지금도 그걸 왜 배웠나 싶다. 소중한 애들 시간 축내지말고 학점제 진작에 했어야지.."
2058,@w0o0_h
2059,@hina_0ju 우리학교임 시발 ㅋㅅㅋ
2060,@jae._.hoya ???: 유튭각 OK
2061,@s__yeoniiiii 이게 먼데?
2062,@kim_my2222 @hyo_doo_ 오호
2063,@xunxmxn 사곡고?....
2064,@mi_seonjin
2065,@siiiiiiibaaaa 왜 이런건 다 구미냐고
2066,@heeyoung_eee @sun_h_yu_n
2067,@jjo_.om ㅋㅋㅋ?
2068,@j.yhh ㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2069,@0sh_ee_5 띠용 구미 sbs 진출했너
2070,@jin_drgn 요깅 ?
2071,@dia_mji_ @hyeon._.1104 잘못본줄
2072,@binnnnn2
2073,@bigdoria 이것봐 너무 좋네... 나 고등학생때 이런 고교학점제 있었으면 학교에서도 선택적으로 공부해서 좋았을텐데
2074,"@dhrehf__m_ 너히 학교 아니가
@jin_2._.e_5 이거봐"
2075,"@_haedeun 우리도 고교학점제였는데 , ,"
2076,고교학점제 아닌 우리 학교도 저렇게 했는데... 2단계 되자마자 등교하고 야자 10시까지 풀로 하고..
2077,@19_song_m 너 사곡고 아이가??
2078,그냥 코로나 없던 시절 일반 오프라인 학교수업 방식이 개판이라는 소리.
2079,@dpwl_31 ??
2080,@yeosumin10 전학갈래
2081,@iyubin707
2082,@hwany_0606 야 구미 좋네
2083,@sunjubbb 선주의 모교아니에오 ?
2084,@chch__01 @u__jg @ju_y_oung 쩌노!!!!!
2085,@hniove_lee
2086,@hj.__.ng 갑분 사곡고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2087,@by_s0m ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2088,@s_yygram @chuamii @jiyunik 모야이게
2089,@다혜 ㅇ..아...이게 뭐냐
2090,"옛날부터 이게 맞다고 생각했음. 심리학자 이름이 생각 안 나지만 표준형 교육은 마치 기린, 원숭이, 양, 물고기 등을 모아놓고 수영을 가르치는 거라고 했음. 좋아하고 잘하고 관심있는 거 시키면 전문가가 태어나는 거고 안 좋아하는 거 강요해서 번아웃 시키면 불만족 회사원이 나온다고 생각함"
2091,@avila__87 내 모교 나왔농 😆 1회 졸업생 나임~!
2092,@binini_ma 이거봐 ㅎ
2093,@young_ah_05 헐 구미라고?
2094,@e._.waterkite @todusdldi__049 @lzxcv_nl 예들암 ㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅ 우리학교임 쿜ㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅㅋ 듣고 싳은 수업이라니 ㅋㅋㅋㅋ 하나도 없는데 ㅋㅅㅋㅅㅋㅅㅋㅅㅋㅅ
2095,@sy_m.5 나여기서 수능봤닼ㅋㅋ
2096,@s2.sunflower 미칰ㅋㅋㅋ이거뭐냨ㅋㅋㅋㅋㅋ짱웃
2097,@mina_asang 학점제 드뎌
2098,@kz._.n
2099,@even_if_frozentodeath_ia 사콕!
2100,@zziggo_v 이야 ㅋㅋㅋㅋㅋ
2101,@chaewon_u ㅈㄴ 웃기네
2102,@moonk__on 자랑스럽겠어요
2103,@pixiseny 고교학점제...
2104,@tnqls.02 이거 우리학교가 선택 과목해서 하는 거랑 똑같은 건가?
2105,@qkrwodus_03 ㅋㅋㅋㅋㅋ
2106,@lavenderart_00 와멋잇당.
