,악플여부
96358,1
32095,0
71107,0
70359,0
67138,0
72555,1
35214,1
101198,1
14489,0
85904,1
111868,1
63698,0
12650,0
65739,0
101033,1
27653,0
104296,1
109918,1
104424,1
44526,0
112725,1
65058,1
6479,0
13111,0
92920,1
72030,0
15140,0
50008,0
74966,0
87829,1
11166,0
58116,0
85238,1
108412,1
114416,0
5777,0
47046,0
13576,0
106495,1
47138,0
28300,0
103524,1
4735,0
20379,0
56706,0
73847,0
33917,0
51848,0
44600,1
2927,0
20663,0
6370,0
5229,0
89537,0
26625,0
19268,0
94828,0
9460,0
61483,1
94013,1
90433,0
85081,1
95278,1
62047,0
92972,0
8722,0
9760,0
19267,0
45016,0
89116,1
27521,0
76849,0
67209,0
53690,1
6654,0
14236,0
78177,0
9224,0
42037,0
57978,0
56431,0
76270,0
38834,0
77961,0
14892,0
99310,0
23538,0
98000,1
22008,0
67458,0
43185,0
2617,0
83375,1
9636,0
100642,1
28194,0
20375,0
92370,0
17015,0
56997,1
6231,0
34623,0
10540,0
10448,0
645,0
4153,0
64746,0
37332,0
10430,0
75220,0
113640,1
47449,1
109780,1
107910,1
22013,0
21961,0
96808,1
66970,0
74954,1
110550,1
76491,0
72958,1
93104,1
88338,1
37020,0
65015,1
30533,0
39387,0
93579,1
42014,0
38321,0
28646,0
37824,0
26855,1
82490,1
7072,0
31627,1
21864,0
42505,0
103153,1
10605,0
5726,0
19709,0
56384,0
11447,0
65681,1
31674,1
112172,1
104653,1
34445,0
61661,1
1926,1
16817,0
61893,0
18219,0
99377,0
76322,0
2830,0
48416,0
58733,0
70833,0
69947,0
40086,0
63427,0
70315,1
47726,0
52899,0
83184,1
76081,1
33063,0
31021,0
85101,1
34618,1
32310,0
85611,1
83448,1
50343,0
62698,0
103029,1
36806,0
43556,0
62736,0
39367,0
104232,1
36729,0
2940,0
29975,0
1802,0
92656,1
100363,0
94051,1
71040,0
8953,0
49412,0
2438,0
97705,1
18474,0
97731,1
41758,0
78531,0
28737,0
73992,0
71485,0
111679,1
40146,0
9241,0
70946,1
4039,0
101502,1
77395,0
74072,0
54615,0
41632,0
65916,0
47321,0
51462,0
29348,0
85681,1
82536,1
66238,0
45001,0
40903,0
29718,0
37328,1
76118,0
13089,0
31499,0
84759,1
85412,1
31011,0
71847,0
52884,1
72053,0
52036,1
9347,0
83354,1
67531,1
64002,0
91287,0
31370,1
94497,1
102981,1
21117,0
90256,1
52289,0
10383,0
102216,1
77617,0
37228,0
32199,0
11446,0
28198,0
71998,0
3806,0
18967,0
5423,0
111373,1
91876,1
86868,1
8594,0
67122,0
18602,0
20186,0
88458,1
39505,0
108220,1
58414,0
99630,1
2176,1
33206,0
51982,0
9913,0
47288,0
17716,0
109558,1
34405,1
48336,0
98299,1
15487,0
103205,1
89034,1
36867,0
61544,0
11547,0
96140,1
13634,0
17760,0
66026,0
106469,1
39629,0
163,0
26246,0
38512,0
25535,0
104356,1
87919,1
34861,0
63769,0
30199,0
85145,1
72956,0
66276,0
80464,0
39058,0
113858,1
17244,0
91158,1
89617,1
70986,0
59147,1
60086,0
1909,0
109906,1
99062,0
23890,0
3504,0
106430,1
79454,0
25425,0
10036,0
1989,0
94298,1
82463,1
33636,0
92050,0
103730,1
73298,0
108539,1
66734,0
87443,1
26359,0
80934,0
45579,0
74359,0
19712,0
27753,0
5760,0
86936,1
74983,0
22117,0
111470,1
64495,0
2410,0
5612,0
39311,1
38924,0
21151,0
77606,0
106302,1
43920,0
95339,0
25998,0
6740,0
25497,0
52740,0
575,0
9300,0
42344,0
107595,1
112793,1
99119,0
102249,1
25720,0
78589,0
73233,1
92135,1
13819,0
11223,0
12020,0
77300,0
10370,0
57612,0
103056,1
79050,0
77327,0
30959,0
108911,1
68941,0
102896,1
97060,1
87561,0
113157,1
15694,0
103676,1
101069,1
97278,1
26741,0
83993,1
46157,0
4079,0
60251,0
1746,0
88523,1
66155,0
28266,1
83728,1
88883,1
94550,1
58848,0
109209,1
84793,1
66369,0
111237,1
11710,0
54969,0
66114,0
7517,0
51384,1
74467,0
853,0
42235,0
71802,0
67491,1
13503,0
105652,1
96951,0
36180,0
72352,0
45482,1
92548,1
78358,0
2946,0
83919,1
66608,0
48614,0
52998,0
15958,0
37246,0
37547,0
77367,0
37998,1
80511,0
45810,0
75053,1
25261,0
61840,0
30875,1
12522,0
15352,0
63806,1
1117,0
89596,1
98248,1
86676,1
36682,0
102496,1
7571,0
97093,1
88569,1
29621,0
94031,0
64631,0
54926,0
40574,0
30068,0
6296,0
78380,0
12546,0
14730,0
5853,0
56801,0
29934,0
107313,1
32574,0
84762,1
100255,0
20506,0
79603,0
64301,0
40440,0
74850,0
110380,1
10693,0
25315,0
58745,0
817,0
39097,0
94486,1
108938,1
50740,0
106286,1
94120,1
14452,0
38828,0
68915,0
36040,0
2750,0
30474,0
70271,0
45682,0
23885,0
15739,0
35479,0
109647,1
81062,0
80096,0
114207,0
76805,0
48448,0
34710,0
91219,1
78899,0
36039,0
56230,0
73353,1
26137,0
57037,0
46281,0
112069,1
64184,0
40355,0
11404,0
39878,0
76090,0
88549,1
41444,0
55391,0
106500,1
69840,0
17864,0
81091,0
31083,0
37473,0
86173,1
5243,0
78887,0
109808,1
103935,1
36391,1
28169,0
65285,0
17285,0
12266,0
106965,1
89667,1
71685,0
72039,1
64079,0
37448,0
96228,1
72611,0
92435,1
103962,1
61226,1
36870,0
89670,1
60545,0
55173,0
110275,1
17180,0
18968,0
55539,0
21160,0
14204,0
70823,1
4347,0
104586,1
21190,0
17003,0
54359,0
71375,0
79960,0
101547,1
37570,0
16177,0
8118,0
29304,1
98708,0
29045,0
55100,1
5613,0
13322,0
13274,0
61264,1
33906,0
26606,0
58039,0
96295,1
93771,1
81394,0
47629,0
11919,0
67817,0
95180,1
85835,1
79932,1
14029,0
19573,0
66295,1
114242,0
77920,1
84370,1
43633,1
68226,0
98155,1
11670,0
38916,0
112313,1
43607,0
8356,0
90350,1
71001,0
15142,0
36167,0
56276,0
74996,0
69713,0
88416,1
82823,1
27726,0
10825,0
6056,0
43126,0
114274,0
38149,1
6675,0
47460,0
22445,0
113134,1
108324,1
88421,1
57951,0
7548,0
74865,0
97702,1
97996,1
42010,1
9737,0
74925,0
54333,1
20548,0
95885,1
69535,0
83921,0
82641,1
75049,0
59660,0
5498,0
113450,1
97232,1
77578,0
91332,1
101791,1
15939,0
92401,1
55495,0
49239,0
3123,0
114694,0
109980,1
105779,1
7431,0
67324,0
43427,0
82558,1
8566,0
56077,0
92005,1
93641,1
67466,0
91883,1
78989,0
91124,0
95249,0
20923,0
88604,1
70369,1
4756,0
9558,0
31440,0
66571,0
6184,0
61987,0
5345,0
23418,0
49158,0
16463,0
92832,0
40253,0
86342,0
93661,1
61117,0
61662,1
40389,0
106088,1
23639,0
41649,0
33446,0
8527,0
48672,0
24423,0
10842,0
99166,0
111604,1
47219,1
77871,0
75795,0
78900,0
54832,0
61673,0
17316,0
53003,0
47587,0
55621,0
79477,0
76720,0
83376,1
105425,1
29143,0
63211,0
3842,0
30419,1
5674,1
105513,1
102082,1
50736,0
46115,0
20036,0
88067,1
26191,0
55999,0
111276,1
64834,0
17208,0
1069,0
67449,0
75125,0
95289,1
69219,0
83734,0
113188,1
43163,1
101255,1
95633,1
28935,0
10672,0
338,0
90676,1
21325,0
98543,0
30570,0
40133,0
40862,0
54439,0
56072,0
42636,0
52797,0
103688,1
75208,1
52387,0
72012,1
37239,0
12903,0
28597,0
112315,1
56874,0
114248,0
110936,1
6706,0
85646,0
53827,1
80848,1
862,0
26452,1
101225,1
101870,1
46408,0
92796,0
46035,1
16244,0
102867,1
60244,0
25850,0
10959,0
45484,0
10192,0
25129,0
73017,0
51208,0
59807,0
67257,0
84936,1
33215,0
114470,0
31809,0
81678,1
103843,1
19156,0
65372,0
70122,0
94649,1
91783,1
104077,1
28514,0
80993,1
72944,0
9780,0
22762,0
41428,0
25283,0
17731,0
107618,1
41124,0
60260,0
112227,1
108443,1
600,0
26227,0
75403,0
79255,0
40095,0
5807,0
77866,0
54473,0
58105,0
66517,0
77967,0
60250,0
113973,1
97919,1
72819,0
9280,0
17360,1
72986,0
101407,1
41412,0
113947,1
13556,0
4580,0
39956,0
98376,0
91080,1
113660,1
69299,1
110085,1
48241,0
50762,0
105231,1
23775,1
101763,1
39517,1
98650,1
43127,0
108538,1
44326,1
16251,0
15386,0
29213,0
114668,0
81267,1
47899,0
100478,1
80358,0
57720,0
35819,0
14769,0
114075,1
49690,0
44661,0
11703,0
103520,1
22254,0
113046,1
59965,0
39953,0
98596,1
56129,0
114545,0
50691,1
76376,1
42796,0
28439,0
80452,0
111527,1
105287,1
81644,0
104307,1
10302,0
13534,0
18744,0
4029,0
37308,0
80416,0
61468,1
108400,1
114744,0
56926,0
45986,0
31893,0
43859,1
29969,0
67566,0
110693,1
109254,1
45512,0
58195,0
107287,1
46487,0
19339,0
33464,0
5425,0
110172,1
17214,0
110036,1
46704,0
46359,0
47590,0
90467,1
93442,0
72189,0
20323,0
83265,1
21263,0
71203,0
10215,0
95354,1
62595,1
34745,0
25357,0
23795,0
41126,0
96134,1
68512,0
52778,0
42424,0
92084,1
51610,0
37183,0
10236,0
112278,1
45878,0
102472,1
48690,0
107304,1
64710,0
87450,1
106745,1
58470,0
18003,0
101511,1
24491,0
97135,1
7737,0
74446,0
40820,0
101131,1
50953,0
12914,0
20607,0
128,0
112415,1
32928,0
94775,1
89588,1
4072,0
19170,0
86337,1
30854,0
36381,0
94332,1
95831,1
49128,0
60608,1
82659,1
69026,0
92095,1
7154,0
39029,1
9731,0
79158,0
91881,0
26550,0
102029,1
15200,0
113768,1
30690,0
98704,1
31447,0
108581,1
56864,0
70689,0
4530,0
83355,1
51398,1
52920,1
11078,0
84692,1
99454,0
99797,1
98781,1
71063,0
5512,0
2295,0
37479,0
11376,0
34560,0
107740,1
84546,1
78960,1
108613,1
102211,1
75038,0
24508,0
58344,0
74867,0
48496,0
65290,0
98076,1
94591,0
61806,0
80833,0
48909,0
104148,1
8245,0
69066,0
69242,1
71474,0
107329,1
2578,0
80254,1
6946,0
55813,0
94012,1
27326,0
71503,0
83524,1
100898,1
52627,0
84270,1
87069,1
83460,1
80652,0
35838,1
44845,0
58845,0
56442,0
67443,0
98600,1
88861,1
13029,0
44589,0
64658,0
64709,0
105521,1
113509,1
103762,1
85277,1
49230,0
52650,1
39623,0
16130,0
39957,0
112422,1
29372,0
58036,0
66324,1
23074,0
49692,0
98816,1
75788,0
48881,0
71915,0
39825,0
41814,0
95949,1
45421,0
98068,1
55345,0
89505,1
60938,1
22770,0
34139,1
53815,0
19183,0
24784,0
26641,0
61251,0
13181,0
80494,0
35817,0
77998,0
83426,1
4099,0
5703,0
6207,0
105953,1
86122,1
79775,0
109104,1
61248,0
49390,0
80236,1
58543,0
17145,0
63053,0
75731,0
96698,0
83633,1
30150,0
59118,0
19866,0
13445,0
25943,0
49643,0
12052,1
9835,0
13160,0
66689,1
3771,0
99625,1
106622,1
110887,1
60772,0
22247,0
12294,0
105794,1
5060,0
101525,1
92474,0
29059,0
102604,1
76107,1
23416,0
32460,1
62259,0
69009,0
49961,0
55261,0
28028,0
9940,0
36706,0
38451,0
61963,0
56248,0
26222,0
65468,0
425,0
65387,0
69577,1
113298,1
112608,1
97938,1
31358,0
73405,0
8593,0
12919,0
37734,0
89663,1
19004,0
60633,0
80537,1
98820,1
80983,0
54611,0
59502,0
34053,0
19080,0
72648,0
51977,1
9144,0
108837,1
40900,0
49925,1
91016,1
4941,0
23931,0
133,0
101932,1
3597,0
8069,0
101753,1
67020,1
7314,0
1093,0
53877,0
73488,0
11740,0
43337,0
95966,1
62410,0
70918,1
80505,1
68786,0
102112,1
10509,0
16943,0
1272,0
8956,0
108954,1
87777,0
9643,0
6671,0
47975,0
110793,1
110522,1
29516,0
74099,0
17523,0
69207,0
106563,1
86587,1
95071,1
111341,1
28174,0
5573,0
64974,0
109822,1
105909,1
81529,1
11134,0
57985,0
73046,0
14823,0
59443,0
23672,0
27280,0
42466,0
18031,0
28283,0
70799,0
112817,1
90982,1
91900,1
56356,0
70971,0
5835,0
2665,1
72131,0
70292,0
49393,0
51105,0
17047,0
107467,1
75752,0
56133,0
47977,1
59448,0
90590,1
67224,1
24760,0
71127,0
11516,0
94224,0
81440,1
105410,1
107846,1
103172,1
2074,0
93434,0
111980,1
33224,0
9566,0
21770,0
22727,0
24808,0
24615,0
114406,0
87161,1
5964,0
22375,0
52311,0
98513,0
22255,0
42931,0
35848,0
9383,0
44794,0
57984,0
14664,0
39654,0
18966,0
47037,0
28293,0
10838,0
41103,0
108105,1
27420,1
12062,0
79594,1
22896,0
95107,0
26393,0
97920,1
50899,0
11228,0
104716,1
114426,0
113449,1
71418,0
11508,0
87651,1
42099,1
5724,0
33759,0
58965,1
15743,0
66791,0
108075,1
82055,1
63420,0
61192,0
37648,0
101368,1
8380,0
83022,1
85019,1
97031,1
82416,0
41824,0
30053,0
63150,0
94738,1
89801,1
90591,0
61083,0
87469,1
14714,0
14947,0
53856,1
28902,0
64181,0
42980,0
35517,0
84101,0
71354,0
38682,0
69734,0
30323,1
7280,0
96595,1
23948,0
53925,1
107496,1
72757,1
76356,0
19775,0
112531,1
84178,1
44861,1
67227,0
45898,0
58297,0
17199,0
98669,1
22136,0
45603,0
86490,1
34232,0
57915,0
108908,1
51979,0
23904,0
21051,0
50461,1
87277,1
47938,0
103590,1
84877,1
4944,0
75163,0
99399,0
67460,0
90521,0
68044,1
114357,0
77835,0
100367,0
789,1
56782,0
34468,0
40588,0
80654,0
98043,1
91420,1
80582,0
61247,0
78642,0
89221,1
24607,0
8319,0
57468,0
14576,0
17158,0
102660,1
26989,0
17850,0
34638,0
97401,1
4071,0
67560,0
75061,0
63545,0
55018,0
29805,0
80536,0
14069,0
10905,1
81868,1
99113,0
60398,0
17371,0
113042,1
91442,1
78472,0
103353,1
65627,0
62533,1
1628,0
36873,0
33707,0
1557,0
83712,1
83273,0
21608,0
2705,0
78734,0
86452,1
4753,0
100083,0
74137,0
78419,0
55478,0
98754,1
110426,1
86408,1
56747,0
19692,0
97266,1
98347,0
11630,0
69629,0
44469,0
101479,1
37131,0
72821,0
60170,1
113359,1
28181,1
9461,0
8130,0
36078,0
48368,0
107647,1
88926,1
108611,1
38062,0
15337,0
96751,0
114217,0
93665,0
32637,0
65189,0
64238,0
92581,1
6470,0
38406,0
7393,1
27962,0
41510,0
24116,0
12199,0
105879,1
3785,0
89009,1
35483,0
145,0
88752,1
112803,1
24991,0
53869,0
41886,0
55885,0
64302,0
22857,0
86686,1
53926,0
1084,0
106297,1
3918,0
63472,0
24769,0
46935,0
103319,1
31110,0
101631,1
88939,1
79113,0
64111,0
77384,0
38670,1
23929,0
50166,0
62201,0
17265,0
37948,0
73404,0
84292,1
64252,0
69579,0
100979,1
33558,0
9594,0
28462,0
95466,1
15085,0
57452,0
101215,1
38052,0
105843,1
110268,1
41707,0
33745,0
101626,1
89702,1
10315,0
39239,1
59608,0
110914,1
108441,1
24739,0
45988,0
95543,1
112927,1
3501,0
44459,0
84994,1
61299,1
9263,0
93958,1
65888,0
113423,1
84399,1
37890,0
110892,1
72527,0
108876,1
52329,0
44247,0
7025,0
15070,0
21571,0
25831,0
2932,1
59922,0
36004,1
81785,0
376,1
98111,1
85889,1
112010,1
91590,1
81310,1
22796,0
108686,1
109391,1
19495,0
32938,0
77379,0
65249,0
52297,0
93009,1
35333,1
79879,0
17857,0
70446,0
100558,1
967,0
93347,1
65669,0
43748,0
42820,1
5123,0
62091,0
77034,1
42713,0
64987,0
23478,0
86058,1
57862,0
66899,0
102757,1
19221,0
71556,0
89086,1
102551,1
111192,1
33258,0
112758,1
18535,0
35557,1
91313,1
34759,0
11414,0
81980,1
100334,1
104542,1
74264,1
45312,0
17007,0
110247,1
106222,1
96156,1
112330,1
46818,0
39217,0
20871,0
43594,0
96075,1
28394,0
76583,0
74113,0
85255,1
43558,0
69626,0
113579,1
83057,0
88360,0
75121,0
15263,0
49923,1
68826,0
85700,1
90679,1
29358,0
39754,0
23319,0
91248,1
63468,1
36148,0
2767,0
97274,1
27489,0
68593,0
52278,0
35617,0
61186,0
27567,0
56948,0
98735,1
78824,0
16061,0
16845,0
73429,0
76900,1
43266,0
31906,0
53701,1
8170,0
106402,1
10710,0
104455,1
70181,0
19984,0
47115,0
62910,0
62020,0
114737,0
66134,0
88491,1
110523,1
40796,0
93299,1
40677,0
9640,0
105391,1
4680,0
110122,1
102222,1
94172,1
39206,0
44887,1
92284,0
31737,0
25939,0
34796,0
68822,0
92919,1
24728,0
113172,1
31698,0
18978,0
105570,1
89495,1
104742,1
18924,0
50038,0
107703,1
84457,1
56016,0
39039,0
59867,0
17121,0
94112,1
63864,1
67864,0
68213,0
47308,0
27496,0
32569,1
24737,0
45233,0
80291,0
60590,0
2088,1
58746,0
45400,0
55187,0
19117,0
84656,1
693,0
30301,1
20249,0
2511,0
112975,1
24581,0
112485,1
49967,0
76030,1
88557,1
75928,0
44666,0
37343,0
91448,0
73331,0
92329,1
30334,0
53644,0
81548,0
32084,0
23192,0
105200,1
46867,0
938,1
67978,0
100500,1
48518,1
88933,1
84349,1
6011,0
110025,1
50623,0
26467,0
98164,1
22016,0
31614,0
73814,0
46795,0
51885,0
85671,1
52417,0
18239,0
71484,0
44730,1
97256,1
15492,0
57675,0
148,0
103969,1
46931,0
12338,0
30012,0
99018,0
46111,0
113879,1
87674,1
6835,0
26635,0
87893,1
85279,0
86957,1
62655,0
105455,1
109243,1
14660,0
53602,0
110974,1
46284,0
111316,1
38581,0
45808,0
107080,1
27100,0
57982,0
53414,0
85103,1
64099,0
17928,0
111951,1
102784,1
41188,0
46275,0
37319,0
88544,0
105744,1
27994,0
111232,1
6848,0
34322,0
25397,0
26921,0
59335,0
88542,1
93689,1
37226,0
90499,1
42513,1
44179,0
62171,0
43717,0
112298,1
23390,0
103179,1
90555,1
95765,1
15384,0
68021,0
54188,0
63610,0
22998,0
58668,0
31026,0
20167,0
7031,0
91271,1
54909,0
46727,0
102232,1
44295,1
57379,0
103456,1
74559,0
105017,1
16307,0
94673,1
80838,0
98394,0
7244,0
21717,0
21022,0
74753,0
6620,0
99017,0
6716,0
1636,0
101294,1
79608,0
17305,0
109271,1
29669,1
27360,0
104001,1
55566,0
61773,1
1852,0
2003,0
77409,0
104701,1
42127,0
112911,1
11537,0
18134,0
71945,0
81897,1
32348,0
94845,1
61990,1
76876,0
7325,0
32144,0
96825,1
99212,0
38563,0
101357,1
40166,0
26164,0
16932,0
87059,0
56964,0
11135,0
70480,0
82751,1
60133,0
95062,1
5287,0
97859,1
52151,1
4605,0
111,0
64745,0
90718,1
91887,1
39166,0
85426,1
48697,1
39917,0
94512,1
94157,1
13171,0
70338,0
94553,1
62752,1
45318,0
54826,0
46086,0
57291,0
1948,0
17630,0
47713,0
8053,0
57988,0
68304,0
62920,0
7018,0
98755,1
89869,1
90338,1
67914,0
67826,0
73123,0
104909,1
33620,0
62621,0
64712,0
18047,0
3594,0
74553,0
13958,0
63306,0
76109,0
65410,0
81787,0
47641,0
60335,0
23205,1
26674,0
24012,0
59833,0
112885,1
3893,0
34975,0
89888,1
50,0
93110,1
103495,1
82658,1
78171,0
19990,0
77351,1
112053,1
20179,0
77909,0
93840,1
21025,0
24274,0
91537,1
9641,0
50482,0
101917,1
8455,0
114607,0
57254,0
98597,0
56485,0
89142,1
79689,0
6080,0
6133,0
53264,1
76939,0
74134,0
52805,0
13667,0
66171,1
56117,0
67752,0
5205,0
73149,0
53975,1
58682,0
98929,1
11977,0
3472,0
23417,0
100229,1
64970,0
5831,0
33793,0
42607,0
2796,0
90134,1
60361,0
99729,1
9188,0
56467,0
44195,1
47818,0
12737,0
56340,0
2930,0
1119,0
111832,1
110997,1
37540,0
30308,0
94408,1
111595,1
4969,0
95251,0
85194,1
14334,0
34054,0
75907,0
28567,0
72066,0
1328,0
86926,0
98896,1
21803,0
53951,0
34850,0
93650,1
8541,0
73241,0
89099,0
91118,1
95544,1
79296,0
80112,0
32934,0
60152,0
8039,0
14822,0
70367,0
69149,1
82713,1
7172,0
81576,0
73965,1
46650,0
34493,0
1726,0
55562,0
32824,0
78661,0
45623,0
11458,0
59334,1
23123,0
19738,0
42483,0
65246,0
35885,0
6790,0
29536,0
203,0
14410,0
81298,1
71245,0
28852,0
17936,0
34130,0
25227,0
60344,0
24561,0
88976,1
105371,1
61911,1
68498,0
33856,0
26767,0
57866,0
80138,0
66530,0
43446,0
113032,1
1706,0
4554,0
79448,0
23249,0
108487,1
55845,0
73190,0
53713,0
104730,1
32076,0
32081,0
67893,0
64751,0
70809,0
28304,0
109573,1
25827,0
100485,1
6127,0
57175,0
17293,0
71473,0
68767,0
7601,0
61185,0
12869,0
63902,0
59634,0
40998,0
69863,1
23520,0
75350,0
12645,0
49172,0
77795,0
48961,0
102188,1
4411,0
88443,1
114661,0
21939,0
12445,0
11729,0
45661,0
17918,0
84383,1
108672,1
54544,0
67930,0
40129,0
6718,0
12446,0
85512,1
18296,0
33755,0
49770,1
94943,1
110832,1
89686,1
33249,0
78235,0
31640,1
9798,0
27151,0
14445,0
113279,1
1556,0
110373,1
29967,0
25450,0
9970,0
24620,0
42410,0
13593,0
64508,0
90949,0
74489,0
110441,1
64721,0
72610,0
8684,0
12456,0
18863,0
97954,1
49798,0
25136,0
93673,1
70932,0
22880,0
75162,0
87154,1
9692,0
67062,0
29354,0
63370,0
36105,0
89754,1
34727,0
67408,0
72056,0
21230,0
63179,1
39911,0
58287,0
34594,0
29477,0
101766,1
51578,0
98033,1
21861,0
73830,0
29678,0
85021,1
45313,0
78122,1
84339,1
91575,1
55828,0
80415,0
1518,0
104252,1
112305,1
993,0
63832,0
20616,0
71670,0
91155,1
3417,0
9968,0
92563,1
31374,1
79616,0
25429,0
59735,0
58144,0
29163,0
69497,0
5190,0
9392,0
69295,0
55988,0
64621,1
75480,0
50060,0
35643,0
89472,1
5322,0
92262,0
109497,1
14912,0
90640,1
6125,0
69892,0
23504,0
78170,0
88536,1
112987,1
61738,1
50149,0
60041,0
39761,1
19318,0
36538,0
83595,1
34409,0
6968,0
76735,1
85001,1
21280,0
48943,0
875,0
71868,0
93775,1
19715,0
79108,0
25802,0
12588,0
13136,0
51693,1
56446,0
22618,0
103641,1
25047,0
78126,0
29337,0
78843,0
53637,0
74020,0
96697,0
99995,1
83975,1
50860,0
107063,1
46474,0
97479,1
12851,0
45977,1
52707,0
5991,0
84697,1
74680,0
94680,0
107449,1
97446,1
33764,1
93982,1
55812,0
16837,0
50613,0
77369,0
108561,1
39025,0
64652,1
48019,0
75938,0
97538,1
112712,1
18289,0
50118,0
63807,0
109987,1
76586,1
75906,0
104140,1
54148,0
23431,0
57311,0
101822,1
102220,1
54458,0
56734,0
18092,0
45911,0
56039,0
103351,1
65413,1
5333,0
46706,0
41527,0
71909,0
83509,1
41339,0
19896,0
10922,0
28099,0
77690,1
66865,0
71873,0
8192,0
23574,0
45861,0
108535,1
46363,0
113082,1
111411,1
45272,0
53300,0
54670,0
71231,0
57764,0
106472,1
61860,0
95556,1
67593,0
68854,1
27767,0
19043,0
47806,1
70124,0
102592,1
79820,0
85203,1
32283,0
109449,1
67582,0
5895,0
79024,0
35175,0
45041,0
62673,0
45824,0
104180,1
89626,1
97682,1
111304,1
39668,0
64251,1
65046,1
10278,0
13752,0
29360,0
112878,1
105195,1
44582,0
19315,0
28168,0
270,0
51308,0
40254,0
35813,0
81758,1
9064,0
71837,0
76755,0
517,0
69666,0
104439,1
43118,0
64049,1
27857,0
86958,1
69834,0
109760,1
44999,0
106365,1
48515,1
96836,1
65135,0
72241,0
25346,0
86813,1
58813,0
65124,1
25594,1
37631,0
60794,0
18557,0
17541,0
12502,0
19007,0
27156,0
20151,1
13801,0
90985,1
89126,1
3685,0
9004,0
103457,1
84836,0
75602,0
8041,0
27399,0
47305,0
14763,0
83055,1
104688,1
83673,0
1334,0
104224,1
45767,0
92464,1
17591,0
30740,0
13107,0
64143,0
30415,1
6869,0
45756,0
15565,0
113584,1
15882,0
94213,1
31586,0
72746,1
16802,0
74684,1
85546,1
75016,0
8802,0
77885,0
26754,0
30730,0
50218,0
34938,0
90215,1
69988,0
103711,1
88482,0
80156,0
35291,0
60071,0
13462,0
39695,0
110099,1
73303,0
26063,0
56047,0
34675,0
57156,0
20750,0
113699,1
63667,0
4667,0
2273,1
30110,0
59360,0
37222,1
31350,0
98205,1
52019,0
32312,0
94277,1
43098,0
66320,0
91718,1
57326,0
60998,1
97512,1
22195,0
104123,1
30230,0
91789,0
78838,0
62816,0
29053,0
76785,0
47466,0
94817,1
21209,0
16826,0
71150,0
73907,0
14455,0
46614,0
40044,0
104389,1
87960,0
68254,0
101781,1
23501,0
70508,0
56567,1
62179,1
66128,0
47550,0
46672,0
77701,0
78391,0
41389,0
31549,0
11540,0
49913,1
820,0
114096,1
104948,1
23100,0
15715,0
96977,0
106609,1
113498,1
93922,1
46593,0
23673,0
38112,0
6585,0
106465,1
111924,1
15851,0
109538,1
112042,1
16819,0
106219,1
8174,0
36428,0
9811,0
4374,0
107103,1
88746,0
2905,0
15191,0
51957,0
106035,1
41669,0
75263,0
27086,0
71334,0
6651,0
39862,0
66835,0
3850,0
55063,0
41516,0
92360,1
29992,1
36159,1
104274,1
73307,1
35898,0
19037,0
84799,1
97075,1
94696,1
86618,1
40524,0
27484,0
5643,0
69618,0
22523,0
89860,0
100952,1
40512,0
16344,0
103800,1
102070,1
112865,1
11415,0
98741,0
47522,0
109308,1
84221,1
71530,0
16852,0
103366,1
76641,0
26584,1
58286,0
24761,0
102959,1
52561,1
29623,0
7233,0
91435,1
39203,0
34788,0
27503,0
49559,0
85481,1
61165,0
83984,1
17060,0
106468,1
32486,0
21002,0
56144,0
73861,0
85518,1
40880,1
40140,0
69245,1
88481,1
20162,0
85003,1
70277,0
64317,0
18831,0
15073,0
81588,0
15803,0
30186,0
111665,1
97772,1
31589,0
76979,0
63781,0
114331,0
76824,0
77959,0
18635,0
99047,0
48046,0
1279,0
35893,0
60451,0
110433,1
12124,0
85674,1
80558,0
41037,0
36348,0
106938,1
94595,1
64656,0
88917,0
112658,1
66715,0
38850,0
92831,0
2461,0
16985,0
37021,0
27187,0
84036,1
84398,1
87780,1
113121,1
10472,0
112122,1
44155,0
12821,0
37353,0
85471,0
27127,0
82162,1
92931,1
97461,1
34306,0
91294,1
96033,1
68354,0
32532,0
147,0
13087,1
55191,0
40681,0
53795,0
92869,0
53593,1
65201,1
38911,1
29160,0
108623,1
85605,1
77150,0
12362,0
113290,1
8046,0
63340,0
94373,1
20534,0
1419,0
42319,0
6608,0
8079,0
90090,1
87808,1
3577,0
2184,0
61022,0
62167,0
4511,0
72641,0
49287,1
61563,0
88014,1
71718,0
71268,0
57050,0
9050,0
3489,0
71224,0
53227,1
8371,0
83438,1
66059,0
19204,0
74709,0
67105,0
90472,0
96856,1
24669,0
73875,0
60650,1
11473,0
11723,0
49751,0
9536,0
31867,0
11795,0
87644,1
63324,0
101792,1
93288,1
55070,0
56906,0
100791,1
18279,0
103240,1
18939,0
36049,0
55908,0
55806,0
49050,0
113383,1
823,0
36282,0
36766,0
105801,1
14665,0
108993,1
36514,0
72912,0
9803,0
70062,0
26228,0
12804,0
89016,1
114269,0
85912,0
113956,1
88033,1
71568,0
22166,0
84630,1
28351,0
3096,0
70409,0
64844,1
109162,1
79972,1
10645,0
75234,0
64982,0
95487,1
105709,1
55215,0
23517,0
55595,0
66998,1
10239,0
101838,1
50025,0
30728,0
102488,1
109742,1
65215,0
60052,0
2242,0
63414,0
100616,1
63914,0
78167,0
3878,0
74695,0
49319,1
1575,0
47283,0
59402,0
64443,0
111451,1
