,댓글
964,아니.. 진짜 말도 안되는.. 뭐하자는거야 진짜..
965,박성광씨 힘내세요 항상 곁에 있을게요
966,정답 x폼잡는 성광님
967,악플다는 인간들 뭐야 재정신이냐 ㅉㅉ
968,상처주기싫어서 되집어보면 위로와 안부 후회 자랑 실수 깨달음 성장✝️🙏
969,성광님. 악플러들 다 신고해버리세요. 저것들은 인간새끼도 아니에요. 동료분 잘보내드리시고 악플러들 자기가 한 일 후회하게 해주세요.
970,asdasd
971,박미현이라는분 혹시 팬이야? 인스타여기이피드에관한댓글남긴걸 페북에 내댓글을짜집기해서 나를 악플러이상한사람으로 만들어놨어. 박지선씨 고인댓글창에 내꺼를짜집기시켜서 나를 이상한사람으로만들어서 디엠으로 이상한소리듣네..
972,악플무시하세요
973,오빠 잘못 아니에요
974,제발 싹 고소해서 선례좀 만들어주세요 인간혐오 생기기전에
975,@khy2on 댓글상태봐 뇌가 없나봐 고인모독하는거랑 뭐가달라 악플들 다 고소했음좋겠다
976,개세끼레 다들 ㅜㅜ 힘내 난 아니라그생각해
977,안녕하세요! 이상한댓글이 달린단 기사를 보고 달려왔어요.. 정신나간사람들 얘기 부디 신경쓰지 마시고 굳건하게 사세요! ㅜ.ㅜ 정말 악플러들은 도를 지나처도 너무 심하네요.. 박성광씨 응원합니다. 또한 동료의 비보에 마음이 무거우실텐데 현명하게 추스리시길 바랍니다. 부디 안녕하세요!
978,"성광님 절대 흔들리지 말기!!!!!!!!!
이세상에 나쁜사람들 많아요, 절대 절대 흔들리지 말아요."
979,악플러들 진짜 못난 사람들이니까 신경쓰지 마세요 부디ㅠ 맘 잘 추스르시길 바라요ㅜ 아무렴 지인들만큼 슬프고 맘 아플까요ㅠ 누구보다 가까이서 봤던 분들일텐데.. 괜한 사람 잡지 마세요 ..제발.
980,"악플러들은 그저 피랴냐와 다를 바 없다. 평소엔 무리속에 숨어서 헤엄을 치다가 어느 날 먹잇감이 물속에 빠지면 단체로 달려들어서 물어뜯기 시작한다. 그게 누군가에게 떠밀려 빠진 사람인지 정말 심판을 받아야할 사람인지는 중요하지않다. 그들에게는 수면 위를 직접 들여다볼 능력이란 존재하지 않고 그들 스스로도 알 생각을 하지도 않는다. 그렇게 무리에 뒤섞여서 배를 채운 후에는, 드러난 흰 뼈를 그제서야 두눈으로 똑똑히 보고 나서는 황급히 무리속으로 들어가서 다시 헤엄을 치기 시작한다. 정말 역겹다."
981,우리는 인간미를 회복해야한다. 안영미를 방송을 펑크낸 무책임한 인간으로 볼것인가? 아니면 가까운 지인의 자살소식을 듣고 충격을 받아 오열하며 당장 장례식장으로 뛰어 갈것인가? 물론 그런다고 해서 죽은 고인이 돌아오진 않는다. 하지만 진정한 애도는 그런 것이다. 바뀌는 것은 없다. 그러나 인간은 돈버는 기계가 아니며 혼자서 잘먹고 잘사는게 전부가 아니다. 그런데 사람들은 그걸 잊고 사는것 같다. 물론 돈도 중요하지만 돈으로 살수없는 무형의 무언가가 더 중요하며 그게 인간을 빛나게하는 것이다. 개도 죽은 친구 옆을 계속 지킨다.
982,댓글 꼬라지봐라 개토나오네 진짜 ㅋㅋㅋ 이것들은 왜이리 뭐하나 엮지를 못해서 안달이 난거야?
983,"병신들이 판을치네 진짜
결혼했고 잘살고있는 사람한테 무슨
ㅋㅋㅋㅋ와 실명까면 너도나도 안했어요 할꺼면서 손가락만 움직인다고 지랄들하네"
984,"진짜 쓰레기들 댓글보면 환멸이 난다. 이러니까 국평오, 개돼지란 소리 듣지. 망인은 이런 악플을 원하지 않았을 거다 작작해라. 너네보다 박성광씨 및 주변 지인이 제일 힘들거다"
985,오빠지연이예요홍민이오빠사촌동생이요저바리스타2급필기시험합격했어요2차실기시험만남았어요실기만붙으면요자격증나오면취업나가요
986,페미들 여기서 지랄이네 ㅋㅋㅋㅋ
987,여기 정신나간 페미들 싹다 고소미 먹여주셈
988,박성광은 진실을 인양하라!!
989,지선언니 맘 좀 받아주지.ㅠ 결혼 소식에 우울해져서 자살했나봐요
990,악플다는사람들 제발 하지말아주세요 결혼해서 잘사는데 이제와서 왜그래요 하지마세요 악플다는사람 다 고소해서 다시는 악플 못달게 해요
991,전나 어이없네 지들이 악플 달아서 사람 자살하게 해놓고 상관없는 사람을 왜 끌여들임
992,악플다는사람들신고각
993,진짜 이상한 인간들이 너무 많네요. 힘내세요 ㅠㅠ
994,팬은 아니지만 생각없는 사람들의 댓글에 화가나네요 댓글들 너무 신경쓰지말고 행복한 결혼생활 했으면 좋겠어요
995,지선님 돌아가신거 성광님 탓하지 마세요. 악플러들아!!! 성광님도 좀전에 지선님 빈소다녀왔다고 기사떴네요. 악플때문에 한사람 죽게 만들지 마세요. 좀...
996,"댓삭하신 것 같은데 , 너무 선 넘은 발언이었던 것 같아서요. 캡처본 있으니깐 도움 필요하면 알려주세용 .."
997,악플에 신경쓰지마세요 성광님 탓 아니니까 괴로워하지마세요 기사 보다가 들어오게 되었어요 악플다는분들도 있지만 성광님 응원하는팬들이 더 많다는걸 기억해주세요
998,적당히들좀하세요 박지선님 안타깝지만 그게 왜 박성광씨때문이예요
999,악플 다는 사람들은 진짜 인생이 많이 힘든가 보다 아니면 그런 댓글을 달만큼 할 짓이 없다던가
1000,기사보고 댓글 달러고 왔어요. 박성광씨 악플러들 다 고소하세요.
1001,너가 죽거야...
1002,박성광씨힘내세요~
1003,가계정 만들어서 악플달고싶나? ㅡㅡ열받아
1004,박성광님 안그래도 동료잃은 슬픔으로 많이 힘드실텐데 정신 이상한 사람들 얘기 신경쓰지 마시고 마음 잘 추스르시길 바라요...힘내세요..
1005,이시기에 정신나간 악플러들 꼭좀 싹 고소해주세요. 절대 봐주지 마세요.
1006,힘내세요 박성광님...
1007,악플 진짜 ㅋㅋㅋ 말이 되는 소리좀 ㅋㅋㅋ 사람의 뇌에서 나올수 있는 발상 맞나 진짜
1008,정말 고소가 답입니다
1009,박성광은 결혼도 했는데 지들이 뭐라고 여기서 깽판침? 잼민이냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1010,싹다 고소해서 고소장 날아가봐야 정신차리지
1011,성광님 힘내세요 여기 악플러들 싹다 고소하세요. 콩 🍚 밥한번 먹어봐야 정신차릴 악플러들
1012,네 힘내세요 성광 귀철을잘모르니
1013,성광오빠 잘못아니에요 두분 행복하세요 저사람들 무시하세요
1014,악플단것들 다 한방에 고소하시고 선처하지마시고 합의해주지마세요
1015,박지선씨가 사망하신건 참으로 안타까운 사실이지만 박성광씨의 결혼으로 박지선씨가 사망한 증거도 없고 그 책임을 박성광씨에게 돌리는건 아니라고 생각합니다 박성광씨도 많이 힘드실것 같은데 이곳에서 박지선씨 언급은 자제 하셨으면 좋겠습니다.
1016,기사보고달려왓슴다 성광님 잘못아니라는거 성광님 본인두 아실거라고 믿어요! 싹다고소때리세요!
1017,박성광님..제발이기회에 악풀러들 싹다 고소해주세요..ㅠ이들은 벌받지 않으면 더러운 손가락들 놀려가면서 많은사람들을 죽음으로 몰아 넣을겁니다..ㅜㅜ그리고 악플러들 절대 선처해주시지말았으면 좋겠고 글들 신경쓰시지 마셨으면 좋겠습니다..
1018,힘내세요 ㅜㅜ 기도할게요 🙏💙
1019,"친한동료를 잃은것만으로 충분히 슬프실텐데,굳이 여기와서 너때문이다.라고 쓰는건 무슨 논리인가요.그리고 결혼해서 잘 살고 계시는데 마음을 안받아줘서 그렇다는둥..왜들그래요.성광님은 물론 솔이씨까지 너무힘드실듯. 그냥 박지선님 명복만빌어요🙏성광님도 마음 잘 추스르시길..."
1020,박성광님 악플다는거 강하게 대해주세요 ㅠㅠ 보는제가 다 기분 나쁘네요 힘내세요
1021,아니 왜 박지선 죽은게 안타깝고 슬픈건 알겠는데 그걸 왜 박성광 인스타 와서 헛소리를 짖껄이세요 짝사랑...? 아 그걸 꼭 받아줘야 되는거에요? 안받아줘서 박성광이 박지선 죽인 사람 중에 한명이다? 개소리 하지말고 정신들 차려요 박성광 형님 형님이 잘못한거 하나도 없습니다 저런 악플러들 다 고소하세요 박지선이 하늘에서 보면 참 어이 없겠다 자기 죽은걸 박성광 탓을 하고 있으니깐...
1022,박지선씨 죽은건 햇빛알레르기라고 알아요..악플달지맙시다ㅠㅠ
1023,악플 신경쓰지 마시고 힘내세요!!
1024,성광님 악플 신경쓰지마세요 왜 가만히 있는 사람에게 왜들 그러는지 ㅠㅠ 성광님도 마음 아플텐데 ㅠㅠ😂😂
1025,악플 하나하나 고소 들어가세요 멀쩡하고 잘 사는 사람을 몰고가네
1026,악플 신경쓰지말고 힘내세욥 .....
1027,저 이런 댓글 안쓰는데 성광님 힘내세요! 응원합니다~~
1028,고인을 들먹이는 악플은 싹다 고소하십쇼. 응원합니다. 그리고 다시한번 박지선님과 그 어머님의 명복을 빕니다. 박성광님도 마음 잘 추스리시길 바랍니다.
1029,악플러들아 안배운티 작작좀해라 어머니 어디로 승천하셨냐?
1030,ㅡㅡ악플단 사람드니 다 찌질이들인갑소
1031,"대한민국 사람들이 개돼지 소리를 듣는 건, 악플로 인해 죽어나가는 사람들을 보고도 아직까지 악플을 다는 사람들이 있어서임을 잊어서는 안된다."
1032,"Hope this lyrics give some kind of comfort : When you walk through a storm
Hold your head up high
And don't be afraid of the dark
At the end of a storm
There's a golden sky
And the sweet silver song of a lark
Walk on through the wind
Walk on through the rain
Though your dreams be tossed and blown
Walk on, walk on
With hope in your heart
And you'll never walk alone"
1033,@_young_1215 요기댓글봐봐 소름끼침...결혼소식에 자살했다니..진짜 싸이코패스 쩐다..와...
1034,힘내세요
1035,이참에 정부에서 악플러 처벌강화시키고 재범일경우 콩밥먹이든 벌금좀 많이 올리자. 성광행님. 악플러들 다 조사버려요! 선처없이. 할놈은 계속하니 본때를 보여줘요!
1036,악플 보지마세요 쓸데없는 말들을 이리 씨부리노 😅 정말 어이가읎네요 😄
1037,악플달린다는 기사보고 놀라서 달려왔어요😥 미친인간들 넘 신경쓰지마시고 힘내세요 응원해요!
1038,아니 나만 악플 안보여??? 악플은 없고 위로하는 말밖에 없는뎅🧐
1039,진짜 악플다는 사람들 미쳤네;
1040,싹 다 고소하세요
1041,"당신의 잘못이 ""절대"" 아닙니다."
1042,정말 어느누가 목숨을 잃어도 어디에서든 함부로 짓거린적 없는데 ..얼마나 못 배우고 얼마나 자존감이 낮으면 이렇게까지 남을 탓하고 말도 안되는 추측으로 이렇게까지 타인을 모욕하는건지 이해할수가 없다 세상엔 참 정신이 온전한 사람이 흔치 않은 것 같다
1043,사람들 얘기들에 상처받지마세요~~ 힘내세요!!!
1044,무식한 악플러들
1045,성광형 악플을 무시하지말고 고소 할것!!! 제발 꼭 고소!
1046,얘들아 제발 ㅈㄹ좀 하지 말고 가만히 있어 둘이 얼마나 친했고 오래된 사인데 안 그래도 힘든 사람한테 왜 그러냐
1047,아니 그래서 성광님이 뭘 잘못한건데;;
1048,악플고소하세요.... 봐주시지마시고...지금 정말힘드실텐데 ...마음잘추스리시구요....
1049,진짜 말도안되는 소리하는 사람들은 머니? 성광님~~신경쓰지마세요~
1050,악플러들은 걍 고소가답입니다 쟤네 선처니 뭐니 그런거 없이 고소하세요 그냥 어그로끌려고 댓글다는거고 사실 박지선님 팬도 아닌것들이 오히려 고인을 더 들먹여서 저러는거 역겹습니다
1051,"형, 고소가자
고소해서 진짜 무서운게 뭔지 보여주자"
1052,악플은 무조건 고소 하세요.
1053,악플다는인간들은 우리가 신고해줍시다!!
1054,오빠 힘내요 ! 이럴 때는 오빠가 힘을내야 오빠 소중한 사람들도 오빠보며 힘내죠 !! 오빠 옆에는 영원한 동반자 와이프가 있자나용 ! 어서 그립 앵콜 방송도 하고 앞으로도 솔이언니랑 잔소리하면서 알콩달콩 사는 모습 보여주기로 했잖아요 !!
1055,딱봐도 페미가득한 여초카페서 몰려왔네 그들은 뭐든지 남자탓하며 세상을 삐뚤게보려는 정신병이 가득한 환자들이 많아 여기 악플다는 인간들은 고인을 두번 죽이는거다
1056,밥맛떨어지니깐 니 마누라랑 같이 동상이몽 그만 좀 쳐 나오세요!!! 아주 지랄발광을 한다 좀 겸손하게살아라!!!난장이 똥짜루 둘이 나와가지고 아주 허세 허풍 개지랄이고
1057,성광이형 몇년전에 부모님하고 집보러 간다고 아파트 나온게 잇어서 갓는데 액자에 형이 잇더라고 그래서 내가 형 아버지한테 개그맨 성광이형네 집이에요? 하니까.아버지가 네 하고 웃으시더라고 정말 뿌듯하더라고 우리 동네에도 유명한 연예인이 있어서 아파트랑 동네는 말 안할게!
1058,당신 잘못이 아니예요..! 아내분과 함께 잘 이겨내시길 기도합니다.
1059,멘탈잡으시고 댓글보지마세요
1060,두분 예쁘게 지내세요 악플러들 신경쓰지마시고 박지선님도 그러길 바라실거에요
1061,다들 1주나 지난 게시물에서 왜 깽판을 치세요ㅜㅜ 알아서 잘 하시겠죠 적당히들 좀 하세요!!
1062,@youngbible_15 ㅅㅂ댓글봐봐
1063,박성광에 책임을 묻는 댓글다는 사람들 다 고소해 주세요. 사회정의 구현뿐만 아니라 미래 가정형성의 안정성을 위해 필요한 과정입니다.
1064,악플달린다는말에 힘내시라고 들어왔어요 친한동료를 보낸 슬픔이 크실텐데 기운내시고 행복한 결혼생활하시구용 화이팅
1065,연예인 인스타에 댓글 달아본적 없는데요 박성광씨 고 박지선씨에대한 악플이나 조롱하는 댓글 단 사람들 싹다 고소하세요 무시마시고 고소하세요 도를 넘었어요 이것들
1066,도대체 왜 화살을 이쪽으로 돌리는지 모르겠네 진심
1067,이상한 댓글 무시하시고 슬퍼하지않으셨으면좋겠어요
1068,악플러들도 참..이상하네 아니 누굴의심해!참나 진짜 악플러들 한심하다 어떻게 그런 댓글이랑의심을..
1069,악플러들아 ㅈㄴ 궁금해서 물어보는데 니를 ㅈㄴ 짝사랑하는 사람이 있었어 그것도 13년 전에 근데 어느날 갑자기 너를 짝사랑하던 사람이 자살을 했어 그러면 그게 니 잘못이야? ㅋㅋㅋㅋ 생각을 좀 해봐 진짴ㅋㅋㄱ
1070,성광님은 지선님이랑 절친이신데 지선님에게도 성광님에게도 실례에요.. 그만하세요
1071,사람이면 사람답게 인간이면 인간답게좀 삽시다. 사람이 할 말이 안할 말이 있죠 학교에서 뭘 배웠습니까 악플러들아
1072,박성광님 힘내세요. 악플러들 전부 고소하시고 죄책감 가질필요 없습니다.
1073,"박성광씨 팬은 아니지만 악플에 시달리고 있다서 글 남겨요.
악플들은 성광씨가 힘들어하는걸 보고싶어해요. 절대 그러면 안됩니다.
그냥 다 고소하세요.
악플 고소한다고 성광씨 나쁘게 보는 사람 없어요"
1074,@_jungchaemin 오빠같지 오ㅐ ㅋㅋ
1075,저 정말 성광씨팬인데 정말 기죽지말고 오빠답게 당당하게살세요 그리고 꼭 고소해서 합의없이 악플러들 잡혀가게하세요 진짜 흔들림없이 하고싶은일계속했음해요
1076,박성광님 힘내시고 악플러들 신고하시는게 나을듯 합니다
1077,@__31sh 생긴 거 넘 기엽징...
1078,페미들아 악플 ㄴㄴ 니네 다 갓건배처럼 돤당
1079,형 무시해요 저런 븅신 악플러들은
1080,@any._.insta 아 오ㅑㄹ케 김한남솔 같디??
1081,진짜 악플러들 다벌받길 진심바랍니다
1082,악인들은 악플을 즐겨달죠 그런 인간들까지 신경쓰고 사시기엔 행복한 시간과 소중한 주변사람들에게 신경쓰시는게 영양가높아요
1083,성광씨 미안해요
1084,성광님 같이하던 지선님의 비보에 큰충격이었으리라 믿어요 마음 잘추수리시고 힘내세요 시간이 말해주리라믿어요
1085,공감능력 문제있는 아줌마네 그러다 죄받어요
1086,악플 그만 달자ㅋㅋㅋㅋ 박성광님도 힘들실텐데 계속 사람 빡치게 만드네. 지네들이 뭘 잘했다고 악플 달냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1087,형 괜찮아...지선누나 형이 슬프면 하늘에서 슬플꺼야..마지막까지 지선누나가 활짝 웃게 해야지! 지선누나가 기뻐하는 형을 보고 기뻐할꺼야!화이팅!
1088,QEPD 🙏💙
1089,와..악플 다는 인간들 진짜 못됐다...도대체 왜 그러시지 다들 무슨 심보인건지...진짜 불편하면 지나가면 되잖아요 혼자 생각하거나 도대체 얼마나 꼬여있으면 사람을 이렇게 괴롭히는거지?장난으로 던진 돌에 개구리가 맞아죽어요 제발 생각 좀 하고 댓글 다세요....
1090,박성광씨한테 처음으로 리플을 다네요..... 이 이상한 인간들 싹 다 고소해 주세요..... 뉴스보고 진짜 이해가 안되서 왔어요.... 대체 왜 엄한사람한테 악플을 다는걸까요...... 박성광씨도 힘내세요!!
1091,애도를 해야지 무슨 악플만 많은지..ㅉㅉ
1092,씨발 악플러들와봐 구창찢어죽이게
1093,지금 박성광도 감당안되는 감정일텐데 자기들이 뭘안다고 증명되지 않은내용을 가지고 확신 지으며악플을 쓰는거야 사람하나 더죽는 꼴 보고 싶냐?
1094,❤️힘내세요
1095,악플러들 자기 잘못 인지도 못하고 댓글 싸질러논거보면 가짢네 진짜 ;
1096,악풀 신경 쓰시지 마시고 힘내십시요.
1097,악플쓰는애들 진짜 일상생활 가능할까?존나 소름끼친다 꼴에 같은 사람이라고 사회 주변에 존재할 거 생각하니까 개역겨움 도대체 뭘 어떻게 보고 살면 이런 생각을 하는거임 진짜 ????????
1098,성광님 힘들어 하지 마시고 댓글 악플 보지마세요 보면더 상처가 됍니다ㅠㅠ 박지선님이 갑작스럽게 사망하셔서 기분 안좋으시조 화이팅!!!!
1099,진짜로 여기는 박성광씨 공간이야 느그들이 여기까지 와서 박지선님 맘 받아주시지... 이러는게 아니라고 짝사랑하면 다 받아주는거 아니라고 제발 여기까지 와서 이러지마 한가정 깨트릴 일 있니? 진짜 노답이다
1100,악플러들 제발 선플을 못달겠으면 그냥 댓글 달지마 괜히 악플달아서 그쪽들 지식수준 알려주지말고 그냥 선플 달기싫으면 조용히 짜져있어 왜 유명한 사람들한테 지랄들인데 역으로 악플러들 니들이 유명해져서 우리가 악플달면 니들은 우리 신고하고 고소할꺼면서 왜 연예인들이 악플러 너네들 고소하면 고소하지마라 그러는데 그렇게 고소가 무서우면 그냥 악플달지마 괜한 연예인분들한테 상처 주지말고 악플달기전에 생각을하고 아니 그냥 악플 달 생각을 하지마.선플 안달꺼면 댓글을 쓰지마
1101,악플러들 봐주지마시고 신고 하세요.
1102,기사보고왔습니다. 악플다시는분들 니네인생이나 잘사세요^^^^ 아주 키보드로는 공자 맹자 저리가라할 현자들이셔아주 ㅋㅋㅋ
1103,"찌질하게 가계정 뒤에 숨어서 손가락으로 사람 죽이지 마세요. 진짜 죽어야만 그게 죽는 건가요? 당신들이 악플을 달면, 그 당사자는 몸과 마음이 다 죽어요. 생각 없이 쉽게 악플 다는 사람들, 어느 정도 나이가 됐고 생각을 할 수 있으니 이런 인스타그램도 하는 거겠죠? 나중에 스스로 삶을 되돌아 봤을 때 부끄럽지 않을 인생을 사세요. 이 위치까지 온 건 순전히 박성광 님의 노력이에요. 연예인들 돈 쉽게 번다, 연예인 하려면 욕 먹는 것 쯤은 견딜 수 있어야 한다? 그 뒤에 엄청난 노력이 있었다는 걸 아세요. 세상에 아무 이유 없이 욕을 먹을 사람은 없습니다. 노력도 안 하고 피해의식에 쩔어있는 사람들이 이때다 싶어서 악플을 다는 거겠죠. 모르는 남한테 관심 갖지 말고 자신과 주위 먼저 챙기세요. 그렇지 않으면 나이 들어서 당신 옆에 남는 사람들은 없을 거니까요."
1104,성광님 항상 응원합니다!
1105,악플러들..싹다고소하세요!!!!!!속상하고말고도..생각할필요도없는일이에요..!선..!!..
1106,이건 말도 안되는 개소리임 또 한사람 죽이려고 하나 박성광 씨가 무슨죄임 잘살고 있는데 부인완전 이쁨 이쁘게 행복하게 오래오래 잘살길 발래요 본인맘도 만이 안니겟다 힘네요
1107,"저는 지선언니랑 성광오빠 진심으로 존경하는 팬이에요. 악플러분들, 성광오빠가 결혼해서 언니가 죽었다구요? 그걸로 죽을 사람이었으면 언니는 자신의 모습을 인정하지 못해서 고백하기 전에 벌써 죽었을거에요. 악플러분들, 그냥 오빠를 위로해주거나 내버려둬요. 성광오빠도 힘들거에요. 그러니까 위로를 못하겠으면 그냥 관심을 끄세요. 성광오빠 욕하지 마세요. 정말 욕하고 싶으면 지선언니가 생애 어떤 사람이는지, 이런거에 죽을 사람이었는지를 더 알아보고, ""내가 알아봤는데 지선언니는 충분히 그럴 사람이더라"" 라는 결과가 나오면 악플 다세요. 아마 평생 지선언니에 대해서 알아봐도 성광오빠한테 악플 못달걸요? 성광오빠, 제가 언니 얘기를 해서 오빠가 힘들수도 있어요. 그래서 지금 이거 쓰는 순간에도 오빠한테 진심으로 미안해요. 제 댓글로 오빠가 상처받거나 힘들어 하지 않았으면 좋겠어요. 오빠가 상처받았다면 진심으로 사과할게요. 전 오빠를 항상 응원하고 존경해요. 코로나 조심하시고 행복한 결혼 생활 보내세요!!!"
1108,"성광님,악플 무시하세요ㅜ성광님이 뭘 잘못했다는거죠?"
1109,에효 ㅠ 이게왠 무개념이랍니까;;; ㅠㅠㅠ 힘내세요 건강잘챙기시구요!
1110,박성광님 인스타 처음들어와봐요.
1111,아니 왜 박성광님이 잘못한거에요? 지선님이 비록 돌아가신건 안타깝지만 다른사람에게 잘못을 미루면 안되죠 박성광님이 댓글 고소하면 잘못했다고 빌거면서 지금 이라도 악플 다는거 그만하세요 사람 또 한명 죽이겠네 이것들아
1112,ㅋㅋㅋ 댓글에 좋아요 수 많은거 보면 까고 싶은 사람은 많은데 익명 안되서 괜히 고소 당하는거 아닌가 하고 좋아요라도 누르는건 무슨 심보?
1113,뭐하냐 댓글 수준.
1114,이런 글 마음에 담아 두지 말고..힘내요 오빠ㅜㅜㅜㅜ솔이 언니랑 꼭 행복하세요 전 항상 응원해요..그리고 악플러들 싹 다 고소하세요 힘내세요😭
1115,오빠 힘내세요..
1116,참 얼마나 힘드실까요. 힘내세요. 성광님 ^^
1117,진짜 미친인간들 엄청 많네요
1118,악플 무시하고 박성광님 응원하는 팬분들이 훨씬 많으니깐 힘내세여!!
1119,"고 박지선 님을 무기로 삼아 박성광 님께 악플 다는 사람들, 그런 악플러를 욕하는 게 아니라 현대판 궁예가 되가지고는 페미 어쩌구 하면 분탕질하는 사람들. 당신들이 진정 고인을 위해서 그런 짓을 한다고 생각하시나요? 그냥 본인 더러운 인성을 여기에다가 배설하는 겁니다. 정신 차리세요 제발. 전 소중한 분들을 더이상 잃고 싶지 않아요."
1120,여기 악플들 전부 고소하시고 선처하지마세요
1121,"박성광 님 당신 잘못은 하나도 없습니다. 악플러들이 먹이를 발견한 것뿐이에요. 신경 쓰지 마시고, 추후에 마음 추수리시는 대로 다 고소하셨으면 해요."
1122,힘내세요 이상한 악플들은 신경쓰지마세요
1123,악플러들 싹다 고소해야되는데 이런말 그냥 무시가답인거같아요
1124,싹다 고소하세요
1125,성광님 힘내요 악플러들 이제 그민들좀 하시죠
1126,성광씬 결혼후 미모가 점점~🌷 잘보고 있어요 예쁜 아내와 예쁘게 행복하게 잘 살아요~^^
1127,박성광씨 싫어하지도 좋아하지도 않는 사람인데 기사보고 들어옴 ...제발 악플러들 스샷해서 싹다 고소하세요... 봐주고봐주고 하다보면 다른 사람들 또 피해봅니다... 진짜 어이없어서 들어와 댓글씀
1128,"박성광씨 많이 슬픈일이 왔지만 너무 낙담마시고, 이상한 댓글도 신경쓰시지 마시구여. 응원드리기위해 글남깁니다. 행복하세여~"
1129,힘내요 응원할게요
1130,악플때문에 상처 받지 마세요. 저들은 당신을 알지도 이해하지도 못 하는 사람들 입니다. 상처받지 마세요. 고운 지선씨도 그걸 바랄겁니다. 더 없이 힘드실텐데 선플이 악플을 이겼으면 합니다.
1131,성광님 동료를 잃은 슬픔에 충격이 크실텐데 맘 잘 추스리고 행복하시길 바랍니다.
1132,@hottae_00
1133,"어제 오늘 너무 힘드실것 같아요.
저도 이렇게 슬픈데 친한분들은 어떠실지... ㅜㅜ 하루빨리 추스리시고 솔이씨와 행복하세요!!"
1134,지랄들 한다 악플을 왜 여기다 싸질러 니들 추한인생인거 티내지말고 갈길 가자
1135,형님 인간 같지도 않은 하찮은 미생물들이 지딴에도 지성이 있다고 글을 지 부모같이 싸지르네요 저도 고인의 오래된 팬으로서 슬픔을 느끼지만 형님이 느끼는 가슴이 찢어지는 원통함은 감히 상상하지 못하겠네요 힘내세요 그리고 인간같지도 않은것들 싹 고소하면 좋겠네요
1136,박성광 어떻게 하실건가요
1137,기사보고 달려왔어요. 봐봐요 이렇게나 많아요. 성광씨 응원하는 사람들~
1138,악플 상관 노노 힘내요
1139,미친 초딩아 돌았니 이딴 쓰레기 댓글 달고
1140,@wallwa._.han1204 왜 여기 와서 난리지 댓글로 똥 싸는 사람 개마늠ㅠ
1141,박성광님 악플러들 모두 고소하세요.!힘내시구요.
1142,악플러들 진짜 개 병신이네ㅋㅋㅋㅋㅋㅋㅋ 10년도 더 된 일가지고 욕하는 게 말이 된다고 생각하냐 이해가 안가네
1143,박성광님 지금 이런 말 듣기 힘드실순 있지만 故박지선 님 관련된 악플은 다 고소해야한다고 봐요. 저런 악의적인 말들이 더 고인을 모독하고 욕되게 하는것 같네요
1144,박성광님 힘내세요 댓글상관쓰지마세요👍
1145,여기서 욕해도 소용 없어요. 성광님이 잘못한 부분도 없구요. 알고 얘기하셨으면 좋겠네요.
1146,애네 왜 여기와서 난리냐 ㅋㅋㅋㅋ
1147,아으 극성 악플러들ㅡㅡㄷㄷ
1148,뇌에 염 걸린것들은 무시가 답입니다 성광씨 힘내세요~~
1149,박성광씨 찐팬입니다 박지선씨 비보에 충격받았고 누가 악플러고소하라하는데 지금 너무나 충격받은 비보통에 악플러고소하라는 말도 고인에 대한 예의는 아닌것같고 다같이 성숙한모습으로 착한지선씨위해 깊은마음으로 기도하자고요 진짜 대스타 레전드분 글이 생각나네요 진정한 스타한테는 악플댓글도 달려야 탑스타가된다는말 .
1150,참지마세요 말도안되는 악플로상처주시는분들 법적대응하세요 ㅠㅠ 동료를잃고 슬픔에 빠진분께 말조심좀해요 아무리 생각이없어도
1151,한때같이일했던동료에대해안타까운마음뿐일텐데 악플이나써대고..왜이래진짜
1152,힘내세용
1153,흠
1154,악플때매 죽었을지도모르는데..그 악플러들이..고인 위하는척 여기와서 또 악플달고있는걸 고인이보면..참 답도없겠다..
1155,"여기까지와서 뭔 꼬투리 잡아서 악플다는 사람들 치고는 명이 길진 못할것 같다 , 자기네들도 누군가에겐 소중한 자식새끼거나 자식이 있을텐데 , 이러려고 부모님이 낳아주신거 아닐텐데 제발 단명하고 지옥불에 떨어지시길"
1156,마음잘추스리시길바랍니다..
1157,마음 잘 추스르시구요...정신차려 지시면 악플 싹 캡쳐해서 고소하고 선처해주지 마시길 바랍니다... 고인에 대한 모독이....그리고 개같은버릇 따끔하게 혼나서 다시는 못하게 했으면 좋겠습니다....대체 이게 뭔....
1158,누가봐도 성광님 잘못이 아니라는거 뻔히 알면서. 악플을 쓰는 당신들 보다 더 아프고 힘들어할 사람이 누구라고 생각해요? 생각 짧은 티 내지 맙시다 진짜 ㅎㅎ..
1159,힘내세요
1160,ㅅㄱ ㄱㅇㅇ ㅁㅂㅇ
1161,이상한 개소리들 무시하세요 행복하세요💕💕 슬픈일 잘 이겨내시구요.😭😭
1162,베댓수준... 지들은 남이 고백하면 다 받아주냐
1163,성광씨 악플 신경쓰지 마세요 힘내시고 화이팅입니다
1164,팬이에요.. 같이 힘내요🧡
1165,생각없는 글에 상처 받지 않길 바랍니다. 충분히 애도하시고 마음잘추스리시길... 응원합니다.. 같이 힘내봐요우리..
