,댓글
2394,@ki_il_kim 지랄한다
2395,죄짓고 종신형 내린다면 세금 아깝지 않겠네요..근데 무슨 멍멍 소린지..단식투쟁해서 하늘까지 가게 내버려 두길...
2396,@wn8778 그래 니네 하루에10만원씩벌어서 숙박료 식비 목욕비 세탁비 전기세 물세 신앙비 교육비 경호비 싹다 받았으면 좋겠네 공짜로 먹이고재우고인간들만들어주니까 뇌에 똥만차는거지
2397,공무원이냐?
2398,@urrrrr.i
2399,🤯😨
2400,돈 받는걸로도 감사해 해야지
2401,지랄도풍년이다 지금거기놀러갔니???
2402,사형제 폐지니 뭐니 그런거 말고 그냥 죽이면 안됨? 세상이 깨끗해지게
2403,인권을 어따대고 들먹이는거여
2404,".
진짜. 욕나오네..
밥값. 방값이나 내라 🔥"
2405,콩밥 반으로 줄여라
2406,교도소에 있는 범죄작들은 인간 취급을 하면 안되기에 군대에서 남은 짬통 속 음식물을 줘야 된다
2407,😡
2408,놀고들자빠졌네 다 뒈져 어차피 필요없는 인간들인데뭐
2409,입닥치고 죗값이나 치러...🤬🤬🤬🤬
2410,그냥 굶겨라..그래야 돈이야기 안나오지
2411,@yxxn1 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아이거 배야
2412,나랏돈 막 퍼쓰니까 이젠 아주 막가는구나 빚으로 생활하는 국민들한테 세금 뜯어 공무원 아가리에 처넣고 북한 퍼주니 이젠 전과자가 지랄을 하네
2413,진짜 지랄하네 그럼 거기서 계속 살면 되겠다
2414,미친..편한가보네. 지들이 거기서 뭐하는건지 잊엇나 교도소에서 한몫 벌어서 사회생활시작하쟈 생각하는건가 사회밑천벌어주려 일하는게아닐텐데?
2415,@lorna.oh0o0 왜 우리나라는 이지랄일까? 애초에 돈을 왜주는거야 수감자들한테 세금으로 밥하고 숙박비해결해주는것도 아니꼬운데
2416,ㅋㅋㅋ지랄한다 진찌 죄지어놓고 뭘 부족하다고 지랄이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2417,@gyeom_2_ya 굶어 뒤쟛으면;;
2418,수당도 안줘야 하는거 아닌가요? 벌받는 중인데 돈을 준다고요?
2419,우리나라 이런건 잘들어주지 인권같은 소리하고있다
2420,인권? 지랄같은소리하네. 좋은일하고 잡혀갔니?... 금식 죽을때까지 해 꼭 ....
2421,죄지어서감빵들어간주제에 돈벌러왓냐?먹여주고재워주고ㅡㅡ팔자들좋구만ㅡㅡ
2422,ㅈㄹ하고잇네요 진짜ㅡㅡ
2423,퐝당하네....
2424,지랄마라
2425,지들이 왜 약자야 ㅋㅋㅋㅋ'악'자지 사회악
2426,그냥 거기서 계속 있어라
2427,좆까
2428,노동자인가
2429,??이게무슨신박한개소리람????
2430,@zzoon0 뭔 개소리여
2431,뒤질라고진짜
2432,기가 찬다 시발ㅋㅋㅋㅋ
2433,그냥굶어디져
2434,수당? 수당이라니?ㅋㅋㅋ 맙소사 감옥맞나?ㅋㅋㅋ 북한으로보냅시다 저인간들ㅡㅡ
2435,인권 좋았시네...
2436,왜 죄를 반성하러 가서 돈을 받아요?
2437,강제노동 시킵시다!
2438,뭐래는거??😤
2439,아놔 미친새끼들 방금 골수이식 거부받아서 죽은 5살 아이 뉴스보고 왔는데 더 개빡치네🤬🤬🤬🤬살아있어서 무엇을 할 수 있다는 거 자체에 감사해야지 니들보다 더 어리고 약한애들은 병실에서 생사를 오가는데 니들이 그 삶을 살아봤냐고 뭘 더 바라고 있어!!!!!!!니들 줄 돈 없어!!!!!!!더 필요한 사람한테 줘야지!!!!!!!5만원도 개많이 주는구만
2440,뒤지던가
2441,밥먹고 씻고 자고 하는건 생각들을 안하니?죄짓고 들어와 공짜로 먹고 자고 하는것들이 처우개선? ㅈㄹ이 풍년이네 진짜!
2442,시급 5원도 과분한데?
2443,개소리하네? 저새끼들 강제노역시켜.. 짜증나네진짜
2444,오만원도 아깝다 돈내고 밥처먹어라!
2445,그래! 수당 올려주고 사회와의 격리 ×2 콜? ㅋㅋㅋ
2446,숙박비 밥값 교육비는 왜 생각 안하니??? 인권 운운하는 덕어 정작 혜택받아야 하는 사람은 못 받고 니들이 그 혜택받고 있다는 생각은 안하니 . 인권존중 외치기 전에 인간다움을 먼저 보여야하는 거 아니니🤬
2447,단식투쟁 제발 말리지마세요..제발
2448,지랄을하네 아주긔냥 ㅡㅡ😤😤😤😤😤
2449,수당을 왜받냐
2450,놀러갔나?죄짓고 벌받고 있는건데...요즘 진짜 개나소나 다 시위네..
2451,굶어봐야 정신차리려나.. 거의 협박인데?
2452,@sihyun_kwak 예?? 뭐 시발 밥주고 재워주니까 살만한가보네 그랬음 시발 나도 저기 가지 니한테 사기 좀 쳐도 되냐ㅋㅎㅋㅎㅋㅎㅋㅎㅋ
2453,거참~
2454,ㅈㄹ하고있네
2455,"저기🙋🏻‍♂️ 구치소안에 있는 순실이랑 근혜랑 명박이도
감사합니다🙇하고 받는디 니들이 왜 ㅈㄹ이야?"
2456,진짜 지랄 염병을한다 한달에 500원만 줘야되는데
2457,1000원도 아깝다
2458,또 인권위 나서겠네
2459,천안?!?!
2460,걍 사형때리자 뭔 시발..
2461,입히고 멕여주고 재워주니까 사리분별이 안되나보네
2462,그게 권리인 줄 알지?
2463,최저임금. 사람답게 산 사람이 받을수 있는 최저의 금액? 너흰 사람답게 살아왔니?
2464,3시세끼 먹여주고 재워주고한것만 한달 백만원은 나오겠다 ㅡㅡ
2465,🔥🔥
2466,그래 죽을때까지 굶어라🤪
2467,꺼지세요 처맞기전에
2468,호의가 계속 되니깐 권리인줄 알지??
2469,인권위 등장 안하나?ㅋ 피해자보다 가해자 앞장서서 일하는 인권위
2470,"휴, 개나소나 지랄이네"
2471,그 돈도 감지덕지구만
2472,아무런 죄도 짓지 않은 대한민국 20대 청년들은 하루 5만원도 못받으면서 인간취급도 못받고 노예처럼 부려지는데 ^^1발 죄 짓고 들어간 ^^ㅐ771들이 인간 취급을 받길 바라네
2473,걍 굶어뒤지자
2474,죄를 짖지를 말던가
2475,2만원으로 깍아라
2476,뭐 한국 교도소니까 또 모르지 가능 할지도
2477,지랄 5만원 받는것도 감지덕지;
2478,그것조차 없애버려야 하는데 말이지 아예굶어서 죽어버려라
2479,5만원이 부족해? 만족스럽지 못해?? 그럼 그냥 뒈져 ㅡㅡ 우리세금으로 니들 돈을 왜 줘야하는건데?? 생각이 없는건가... 뇌가 없나? 아
2480,출소할때 기간에 맞춰서 방세랑 밥값내고가.
2481,까고 있네 돈이 벌고 싶으면 범죄를 저지르지 말지ㅋ
2482,돈을 받는게 더 이상함
2483,돈을 바
2484,걍 굶어 뒤지라그래
2485,개그지같은 소리 범죄저지르고 국민세금으로 쳐자고 밥쳐먹고....숙박비랑 밥값내놔라....범죄를 저지르고 인권은 무신 개나줘라.
2486,미친 범죄자주제에 ㅡㅡ
2487,"최소임금 줘라. 대신 세금도 내라. 매달 월세 70만원도 내라 (관리비 10만원 별도), 니들이 그안에서 배우는 기술 수강료도 30만원씩 내고 밥값 한끼에 8천원 내라. 커피같은 음료도 한잔에 5천원씩 내고 마시고 과자도 1봉지에 2천원씩 내고 먹어라. 니들이 쓰는 생활용품 다 니들 돈주고 사고 니들이 쓰는 공과금도 인당 10만원씩 내라. 우리도 밖에서 최저 임금 받고 그돈주고 산다. 우린 무슨 죄로 너희들이 위협하는 세상에서 최저 임금 받으면서 일하냐. 반성하라고 들여보내준 교도소에서 얼마나 잘먹고 잘 살고 싶어서 그러는지 모르겠다. 세상밖에도 최저임금도 못받고 사는 사람들이 얼마나 많은지 너희는 모른다. 개소리 정성스럽게 할 시간에 정신차리고 반성 많이해라."
2488,범죄자들이 말이 많네 교도소가 장난인줄 아나 아님 교도소장이 범같이 안하나
2489,안줘도 충분한데 5만원은 너무 많네요.
2490,더 줄이고 군인 월급 인상하자
2491,지롤똥싸고 있네😕😕
2492,빵안에서도 인권을 따지는군아..
2493,굶어죽든가... 뭔
2494,미칬나!교도소도 돈주는줄몰랐네 ~밥먹어주고 재워주고 😡🤬
2495,무슨대단한일해서들어갔다고 수당올려달라는건지 지금교도소도 호텔급이구만ㅉㅉ
2496,"밥주지마라 밥도아깝다 최저임금으로 일당다주고 현사회 시세로 밥값, 숙박값, 옷값, 소모품류값 다 계산기두드려서 받자. 저런것들 공짜로 다먹이고 재우고 돈까지주는 나라가 ㅂㅅ이지"
2497,사형 안처한것도 다행으로 생각해^^
2498,미쳐날뛰네
2499,....하루4시간..먹여줘 재워줘 운동시켜줘...사회적약자는 월세내기빠듯하고 밥먹을 때 머릿속으로 잔고 계산해야하는 하루 기본9시간씩 일하는 우리도잇는데..
2500,재밌네
2501,그냥 싹다 뒤졌으면 좋겠다 죄가 가볍든 무겁든
2502,시위하니깐 밥 주지말고 수도 전기 차단해라!!!!!!굶어 디지시길!!!뭘 잘햇다고 수당이야
2503,무슨 개소리를 저리 길게하노
2504,ㅡㅡ 제정신 아니구나 -;;;놀러갔나보아 ㅡㅡ
2505,싹다 사형 ㄱ
2506,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2507,장난하냐?
2508,짐승만도 못한것들이 사람말 한다고 다 사람인줄 아는건가
2509,이런 잣칼국수 원샷하는 소리하고 앉아있네!!!!
2510,"식비랑 숙박비 지불하던가
진짜 얼탱이없네"
2511,😆😆😆😆😆
2512,돈이 적어서 범죄밖에 더저지르겠냐고...참... 어차피 적어서 범죄 또 저지를거니 한 푼도 없이 나가도 똑~같겠네 돈주고 범죄 저지르는 꼴 못보겠으니 차라리 한 푼도 주지말자 기대자체를 없애자
2513,지랄.....🤦🏻‍♀️
2514,ㅅㅂ 월세 안받는것만햐도 어딘데;;
2515,돈을 왜주는거야?직업 훈련소야?
2516,지랄들하네..교도소에 취직했어? 공짜로 맥여주는것도 감지덕지해야지..어의없네😡 근데 5만원은 왜줘야해?그것도 우리세금이네😡😡
2517,범죄자보고 약자라고 하는건 또 살다살다 처음 듣네.
2518,5만원이나 주고 있었다는게 더 놀랍다 지들이 왜 거기 들어갔는지 모르는건가 에휴
2519,@mul_mandyu
2520,지랄을 한다ㅋㅋㅋㅋㅋㅋㅋㅋ 나라지키는 군인들도 최저임금 못받는데ㅋㅋㅋㅋㅋㅋ
2521,미친것들ㅋㅋ안죽이고 먹여주고 재워주는거만으로도 감사하게 생각해야지
2522,...??? 나만 이해가 안가는건가... 수당이 왜 나오는거지........???
2523,애초에 범죄를 저지르지 말았어야죠..
2524,참....깝깝하다... 그만큼 거기서 일을 해서 수당이 나온다면 모를까
2525,거기돈벌려고 들어갔니
2526,헛소리도참정성껏하고있네.반성의기미가전혀없구만.형을늘려야겠네
2527,피해자들은 인권이고 나발이고 인생이 망가졌는데 그 가해자들 어떻게 인권보장해달란 소릴 할수있지?? 인간인가
2528,니네들이 벌 받으려고 갔는데 뭔 개소리야
2529,별에별 희안한 수당 다 들어보겠네?
2530,"단식투쟁ㅋㅋㅋㅋㅋ̆̈ㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈ 아무도 안말려
응원할게요 더 열심히 해주세요👏🙏🏻"
2531,지랄!!! 씨부럴
2532,사형시켜 싹다
2533,ㅋㅋㅋㅋㅋㅋㅋ진짜 지랄도 오지게 개그지같이 하네
2534,그럼 먹고자는거 돈내고 그안에서 쓰는거 다 돈내라 우리 세금으로 먹고자고 하는데 .....
2535,@binsoftgram
2536,일하러갔냐 거기??????
2537,지랄 염병하네
2538,거 군대아이요.
2539,범죄를 짓지 말았어야지
2540,개가짖냐
2541,다 사형
2542,존나 편하게 해주니깐 이런생각을 한다니깐ㅡㅡ
2543,보호감호소도 국민세금이야 인권은 인간한테나 있는거야 !
2544,도둑놈들이 무슨 인권이냐
2545,@drunk_jay @___daraland 살기편해서 저러나봄...어이털림 ㅋㅋㅋㅋㅋㅋ
2546,돈도 줬었음? 죄짓고 벌주는곳에서??
2547,죄를짓지말지
2548,정부님 진짜 이런말같지도 않은 소리 들어주기만 하세요ㅡㅡ
2549,죄지은 사람 먹여주도 제워주고 입혀주는데 뭔 🐕 소리? 니들때문에 피해본 사람들에 비하면 아주 잘지내는구만..그러게 애초에 착하게살지.👊👊👊
2550,5만원이면 감지덕지인줄 알아라!!
2551,5만대만 몽둥이로 때려도 되나
2552,핵 오바다 이건
2553,미래에 굶어죽지 않기위해 지금 굶겠다는 단식투쟁 인상깊네요
2554,교도소 가서도 돈돈돈!!!😡
2555,지랄도 풍년이구나
2556,"육군훈련소를 포함 각급 부대에 죄수들 보내서 사격 표적으로 써라. 실전에서 우리 군인들이 적군의 '고향에 아내와 아이가 있다 우에엥' 이딴 소리에도 표정 하나 깜빡 안 하고 적군과 적 민간인들을 갈기갈기 찢어 버리려면, 또 그러고도 후유증 따위는 겪지 않게 하려면 사람을 죽이는 연습이 필요하다. 물론 멀쩡한 우리 국민을 데려다 쓰면 절대 안 되니까 죄수로 연습을 시키고."
2557,범죄저질러서 죄값치르러간 인간들이 시급이 적대 ㅋㅋㅋㅋ더 내려라
2558,군인이나 줘라
2559,ㅎㅎ 개콘보다 웃기는것들 진~짜 많네
2560,돈을 왜 주지. 내 세금 돌려줘
2561,말같지않는 소리하네정말 !!
2562,ㅉㅉㅉㅉㅉ
2563,약자같은소리하네 진짜 정신너갱이빠졌네
2564,단식 ㅋㅋㅋㅅㅂ
2565,그럼 지내는거 월세랑 식비내야지
2566,저들은 세금도 안 내고 있지 않나?
2567,🍆 🍆 한다~
2568,돈한푼 없이 나갔다간 범죄밖에 더하겠냐 라니? 진심인가? 그런 마인드란 말인가 진짜로?
2569,돈벌러갔니? 벌받으러갔지?
2570,시위를 하다하다 죄인들도 하네 ㅎ 저러면 또 올려주겠지
2571,무기한 단식투쟁이라.. 감사하게도 알아서 생을 마감해주시네요. 범법자가 어딜 인권을 따집니까. 자숙해도 모자를 판에. 다시는 교도소 안갈 생각을 해야지.
2572,뭘 잘했다고?
2573,죄를짓지말던가 쯧!!!!🔥
2574,?????
2575,@beff_han_j_c 염병 떨고 있네
2576,? 콩밥도 아까운데 거기있는것도아깝고ㅜ
2577,뒤질때까지 단식 추천
2578,주제를알아야지
2579,뭘잘했다고🤬
2580,팔자좋은소리하네~~정말
2581,야야야!!!
2582,@ogeon5
2583,그냥 굶어
2584,@gyu_ri_kim1230 미쳤나..?
2585,"수감자들, 식대 내고 밥처먹어라"
2586,@august__hr ㅁㅊㅋㅋㅋㅋㅋㅋㅋ
2587,팔자좋네 ㄷㄷ
2588,이ㅅㅂ 밥먹여주는거만도 감사해야지 어디 개소리야
2589,"응, 그건 사회 나가서 하쇼들... 😸😸😸"
2590,죄 짓고 벌 받으러 들어가서 돈 달라고 ㅈㄹ이네
2591,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 가지밭인가.진짜 가지가지들한다ㅋㅋㅋㅋㅋㅋㅋㅋ
2592,🤣🤣🤣🤣🤣 어이없어서 웃슬픈 일이네 범죄들이 터진입이라고 참ㅜ
2593,@ejzh100 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2594,그냥 다 죽여
2595,디질라고 ㅋㅋㅋㅋㅋㅋ
2596,@cymmm_521 세상에 별 지랄을 다 하네
2597,도른자들!!!!!
2598,반성은 개뿔
2599,한달에 20000원은 좀 상상이상이긴 하네
2600,@yoo_mi1121 댓글이 너무웃겨
2601,@zpgpgp__
2602,죄를 지어서 교도소들어갔으면벌을받아야지 무슨ㅡㅡㅡㅡ 돈덜준다고 ㅈㄹ이냐? 평생반성하면서 용서받으면서 살아라
2603,@yyooungg_ 그럼 굶어 국물도 없어
2604,염병
2605,하여튼 죄짓고 갔지 거기서모하냐 보면 겉멋 들어서 괜히 따라하는거 같다.. 매가 약이다
2606,에효
2607,@cyeonyy @92.08.22 진짜 맞을소리
2608,그럼 시급올러주셔요 ^^ 그리고 숙박비 하루 5만 식비는 3끼 3만 내라고해요 ^^ 밥값내기싫음 안드심되죠 그대신 숙박비는 무조건 ^^ 안내고출소일다가옴 돈안낸만큼 감옥살이 늘리는거죠 ~ 세금으로 밥주고 전기쓰고 물쓰는것도 아까운데 ㅡㅡ
2609,죄 지은 게 자랑이냐?
2610,@minseo_080703 예?
2611,시위는 그러라고 있는 게 아닐텐데
2612,시위할때마다 천원씩 깍으면 4만 5천원까지 내려갔을때 조용해짐
2613,죄지어서 들어온주제에
2614,그럼 숙박비를 내야쥐~~
2615,야유회갔나부네 팔자좋네
2616,사형이 답이다
2617,호의가 계속되니깐 권리인줄아나벼
2618,되려 돈을 주는것도 이상하구만 노동만 제공하게해야되는거 아닌가?
2619,어디 취업했냐? 왜? 4대보험 가입해달라하고 연차에 월차 퇴직금도 달라고 하시지.
2620,캠핑하니???????
2621,처우개선 같은 소리하네 ....
2622,우리나라는 감옥이 넘 잘되어있는듯 강제노역을 시켜도 모자랄판에
2623,@forkmk
2624,취업준비하러 들어갔냐?
2625,똥싸는 소리하네 진짜 ㅋㅋ
2626,벌받으러 간거 아니었어?? 숙식이랑 밥값은 내면서 거기 계신건가요?
2627,너네가 무슨 사회에 적응을 해 매장을 당해라
2628,ㅈㄹ하고잇네 진짜
2629,미국 아이들은 대학교 들어와서 과를 한 열번을 바꿔요. 해보고 아니다싶음 다른과가면서 결국 좋아하는걸 찾게되는건데 막 고등학교 졸업한 아이가 성적으로 맞춰간 대학&과가 미래의 직업까지 이어지는건 말이안되는것 같아요.
2630,"올해 전국적으로 입시 인원 5만명 줄었다는데,,벌써 줄기 시작했고 앞으로 저출산 악화로 더욱 심해질 것이다. 대학교 이제 각성하자 지금까지 꿀빠는 곳 많았을 텐데 문닫는 곳 많아지겠음."
2631,대학은 선택이지 필수가 되게 만들어놓은 사회구조가 문제 아닐까 싶네요. 취직이 결국 대학이 되게 해놓은 이 구조부터 바꾸시면 대학 저절로 안가는거 아닙니까?
2632,"수능100%가 공정함
사법고시도 부활 시켜야함
자사고폐지+고교수학 행렬백타 삭제+사법고시폐지 등등 이런게 다 계층사다리 끊기임.
반면 수시확대,로스쿨,의전원,공공의대 같은건 실력없는 지들자식들 엘리트만드는 길"
2633,망할 입시 제도
2634,고위층 때문만이 아니라 백종원님 말씀이 틀린것은 아니지만 집안에 여유가 없으면 경험 자체도 제한될수밖에 없는게 현실이죠...안타까울뿐...
2635,너무공감.👏👏👏👏👏
2636,옳소~
2637,너무 공감한다 진짜... 나도 막상 적성에 안 맞아서 3년 정도 정말 많은 일들을 겪으면서 그제야 내 길을 찾아갔는데 이제 막 20살 된 애들이 자기 적성을 어떻게 빨리 찾아가...
2638,존나 좋은말이네 👍
2639,시대를 거스르는 교육 아이들이 방황하게 만듬 그냥 처음부터 부모님 따라다니면서 다양한 경험 기르고 흥미있는거 배우고 관심있으면 알아서 함
2640,유럽은 고등학교 졸업하고 gap year 라는 제도가 있어서 1-2년동안 대학을 안가고 이것저것 경험을 할 수 있는 기회를 가지는걸로 알고 있어요.. 우리나라도 그런 제도가 있었으면 좋겠습니다:)
2641,그럼 어떻게 하라구요?.....
2642,다른나라처럼 실업계 인문계 중학생부터 나뉘면 학부모들 사이에서 난리남
2643,공감입니다!!!
2644,2년정도 후에 입시준비를....
2645,"원래 세상이 그렇죠. 대학뿐 아니라 취업도 원하는 기업 가는 사람도 10%고
원하는 아파트나 동네에서 못 살 확률도 90%임"
2646,@ferrari_dongdong_0111_ 응 한국이면 3년동안 군대갔다오고 토익 토플 자격증 준비 취업준비함 ㅋㅋ
2647,@gogumapizza_jmt 이건 진짜 너무 공감.... 이렇게 3년 이것저것 경험해보고 대학간게 나자낰ㅋㅋㅋㅋㅋㅋㅋㅋ
2648,@kim_soul_blues 고교생도 아닌데 난 왜 못가는데
2649,@eunyg_19 고1때 희망대학 말한것이 정말 부끄럽네요
2650,"@leeseo_hunny 갑자기 그거 생각난다, 한국입시 망해라~~!! 이영상"
2651,@oneloyalty_ 맞아요 전 하버드 갈 줄 알았어요
2652,"@_6m.k_ 운다,,,,또르르"
2653,@limit__park
2654,@hyun._.i0i 진짜 원하는대학 마음대로 못가는게 제일 스트레스받고 결과나오기전까지 정신적으로 희망고문 제일 오지는부분이야 근데 더 슬픈건 이렇게 말하는사람들이 한둘이 아닌데도 여전히 안바뀌고있는 입시제도가 참 그래
2655,@ssuxbi 머싯어..
2656,@yaonglee_ 그래 이거지
2657,@kyeonam ㅠ진짜
2658,@u.dang._
2659,@m_jeonng
2660,@heee._.juuung ㅇㄱㄹㅇ이네
2661,@1erxfevrier 음... 부모님이 가라하셔서 갔지만 간 대학이 연세대....? 잘못본줄알고 다시봐도 연세대...? 웅... 연세대..
2662,@picassohe2 난 내가 하버드 갈줄알았는데 ㅠ
2663,@_jaekyeong
2664,@hangeul0415 킹종원
2665,@sese__jic
2666,@eunji.0331 우리 꼭 붙자....😄
2667,솔직히 제도도 문제지만 더 큰게 부모님 입김...
2668,좋은이념이 구직을 늘릴거같습니다🙌👏
2669,대통령 되주세요. 대표님.
2670,이게 살아 숨쉬는 교육 정책이지~ 이분 큰 나랏일 하신다면 발벗고 밀어 드리겠숨돠~~👍👍👍👍👍
2671,@hyeeerrim_ 진짜 존나 인정 ㅠㅠㅠㅠㅠㅠㅠㅠ눈물남 ㄹㅇ로
2672,❤️❤️❤️👏👏👏
2673,동감해요.. 고위층땜에 바뀌긴힘들겠지만 우린 우리의 길을 찾을 필요가있는것같아요.
2674,가진자의.배부른소리
2675,@jiyeon_hong0129 진짜 우리도 고등학교 졸업하고 나서 3년정도는 여러가지 경험해보고 진짜 맞는 진로찾아서 대학가면 좋을텐데.... 20살 되고나서 바로 진로 정해서 그대로 갈려니 답답하고 막막하다
2676,입시제도 바꿔야됌 물론 나도 대학 중퇴했지만 그리고 공부도 그닥 취미가 없었기 때문에 주변 다 미국 영국 서울대 연세대 고려대 집안이지만 어릴때부터 무언의 압박 가족간의 보여주기식 경쟁 ㅋㅋ 그런거 반항하려고 안간것도 있는데 글쌔 일단 입시 제도 일본 같음 일본을 왜 따라 가려고 하는거지? ㅋㅋ좋은대학 가신분들 솔직히 까놓고 말하자 부모님들이 미친듯이 대학입시공장가서 찍어낸 인재들 대다수 아닙니까? 진짜 하고 싶은건 묵시된게 현대 아니였음? 진짜 공부의 목적이 있는분들 많이 못본듯.. 대학 입학하면 그다음이 잘없더라 좋은 회사?ㅋㅋ 창업? 다 떠밀려서 한 교육에 무슨 힘이 있을까.. 가방끈 길다고 돈 많이 버는 세상이 아니거늘 안타까움 오늘도 강남 목동에서 새벽까지 코피흘려갈 대한민국의 미래들이..
2677,백종원 대통령님의 말씀에 공감을..
2678,만번 공감이요 👍👍👍👍
2679,너무 공감 👍👍👍👍👏👏👏
2680,동의
2681,공감
2682,멋있다
2683,맞는이야기
2684,공감이되는 말씀👏👏 입시제도와 교육정책이 수정이 되어야한다고 생각을합니다!!
2685,너무공감됨👏👏
2686,더본코리아회사에서 백종원님의 철학 이념을 갖고있으신다면 이직하고싶습니다🙌👍
2687,그러니 제발 전공 선택이라도 좋아하는 걸로 해야 인생이 행복함
2688,군대라는 대학에 가게되쥬
2689,ㅇㅈ..그러고 그렇게 원하는 대학 들어가도 취업도 불가...... 뭘 위한건가....
2690,백종원 대통령 ㄱㄱ
2691,어른들이 그렇게 자라왔고 앞으로 5년도 이렇게 될거다
2692,갭이어가 필요한 이유... 학교 다닐때 휴학만 해도 나이 때문에 취업 안될 거 같은 우리 나라에선.. 있어도 안 쓰겠지만.
2693,상대적 박탈감때메 좌절하게되고 포기하고 지금 현실을 바라보고 미래을 잃게되는게 제일 안타까워 20대에 이것저것하면서 다양한게 배우는게 인생엔 도움되는데
2694,@in_03_07 공감..
2695,"ㅋㅋㅋ 그런데 ㅋㅋㅋ 저게 맞는말임ㅋㅋㅋ 원하는 대학교? 다 못가지 그래서 결국엔 이곳저곳 원서쓰고 그나마 원하는 과에 다른 학교를 가지
그래서 요즘엔 이력서를 많이 보면 나이는 엄청 어린 친구들이 대학교 다 진학 포기하고, 빨리 사회에 뛰어들어서 경력 쌓으려는 친구들도 많음. 어차피 대학교 간판 얻어봤자 우리나라 알아주는곳은 sky 뿐이고 그나마 네임드 있는 대학교 일뿐이고"
2696,하긴 대학을 안가면 최소 4천을 목돈이든 적금이든 들고 사회에 진출하는건데~~ 하지만 아직까지 남아있는 학력의 계층 때문에 우린 4천이란 돈을 학교라는 이름표를 사는데 쓰고 있는 현실이지ㅜㅜ
2697,이글은 전교조 교육청 상장됀학원 그리고 이들에게 빨대꽃은 국회의원이 싫어하겠네요~~이제도가 있어야...아이들의미래를 담보로 사교육시장및 전교조들의 돈밭인데....ㅠ
2698,회사다녀보니 20대 초반에 하고싶은 도전적인 일해보고 나서 대학가고 취업하는게 훨씬 이상적인듯한걸 느낍니다. 30대되서 퇴사하고 도전하기엔 리스크도 있으니까요 저 생각엔 극공감
2699,아저씨 체인이나 관리좀 하세요 ㅋㅋㅋ진짜
2700,@chung_h_n
2701,❤️❤️
2702,@_lim_119 나도 과바꾸고싶어
2703,@_jjjun__ 백종원을 국회로..
2704,@sungmin0781
2705,@xgxg_0_0 ㅠ
2706,잘사는 가정 자녀는 저렇게 해도 되지만 흙수저는 일단 뭐라도 열심히 하고 빨리 사회진출 하지 않으면 영원히 뒤쳐짐..
2707,글구 우리나라는 똑똑한 인재가 많아서 경쟁하기 힘들어 ㅠ 살기 힘드니 다들 목숨걸로 공부하니까
2708,@nct_in_your_house 옳소 옳소 옳소 옳소
2709,내가 생각하는 이상적 입시제도 백종원👍
2710,그 1년.. 국내에선 사교육으로 쓰이지 않을까ㅜㅜ
2711,@j._.zt 그래쟌선 대학은별로안중요해🤜🏻
2712,백종원을 국회로!!! 이런 똑똑한인재는 국회로가야
2713,@__hoon_95
2714,어른들은 말하지 그럼 독일로 떠나라고 ㅋㅋㅋ중이 싫으면 절을 떠나야지
2715,@jmmin_n 내가 한 말 .... 이루어진다 ....
2716,@yu_ji_won
2717,@rangstar_2 너무 내생각과같음!
2718,@ajin_cookie_
2719,@hyun_0130 !!!!
2720,@imoon__hjhjhj__
2721,너무 비공감인데 백가네 회사에서 고졸만 뽑으며 학벌사회 타파 앞장서면 모르겠지만ㅋㅋ
2722,미래는 누구에게나 평등하게 찾아오는거야. 예외없이..
2723,독일 FSJ제도 국내도입 시급
2724,"대학에서 내신이나 수능성적을 보고 뽑고 그런 건 이해가 되는데 기업에서 내신이나 수능성적으로 들어간 대학을 보고 뽑아가는 건 아니라고 본다... 기업에서 필요한 인재를 찾는 데에 변별력이 거의 없는데 대체 왜 그러는 건지 모르겠다. 뿐만 아니라 명문대 나온 사람 모두가 좋은 인재가 아니다! 이건 아니지만 n번방 들어갔던 서울의대생들이나 나라 돈 빼돌린 박근혜같은 사람이 분명히 널려있을 텐데 과연 학력을 보고 사람을 뽑는 게 맞는 건가 싶다...대학중심사회...이제는 벗어나서 모든 채용 방식을 블라인드로 하고 능력중심으로 뽑아야 사회가 더 잘 돌아가지 않을까요..?가장 문제는 벌만큼 벌고 있는 윗사람들이 내려올 생각을 안 한다는 거, 그리고 아직도 대학중심사관에 틀어박힌 기성세대들이 너무나도 많다는 거. 지극히 개인적인 생각이지만 이게 현실이지 않나 싶네요"
2725,수준에 맞는 대학을 원하면 됨
2726,@jeong2_610 ㄹㅇ인젱
2727,유럽에서 그런경우 많더라구요 고등학교졸업후 세계여행을하거나 경험을 쌓고 차후 결정하는경우 좋은방법같아요
2728,@1ast_2020 야 베댓들 다 너무공감감..
