,댓글,악플여부,출처
9700,거짓말 무능 부패거짓 선동 이간질 꼬리자르기,0,./data\문재인.csv
7931,오늘도 사랑하는 대통령님의 건강을 빌겠습니다,0,./data\문재인.csv
11518,무능하고 능력없는 대통령 좋다고 웃는거 봐라,0,./data\문재인.csv
4848,형 그 수염은 빨아서 쓰는건가요 일회용인가요,0,./data\김계란.csv
12863,사랑합니다 우리의 뿌리는 흔들리지 않겠습니다,0,./data\문재인.csv
8570,대통령님 건강조심하시고힘내세요항상 응원합니다,0,./data\문재인.csv
3511,뭐하는거야 공뭔 인력부족이면 더 뽑아써 제발,0,./data\ytnnews.csv
5656,이거봐 이쁘지 저 형광색이 플랑크톤이야 ㅋㅋ,0,./data\김계란.csv
7943,검찰총장중립위반입니다 해고해야합니다 대통령님,0,./data\문재인.csv
4860,Going Master Roshi on us,,./data\김계란.csv
9173,대통령님 늘 응원합니다명절 행복하게 보내세요,0,./data\문재인.csv
4149,형 악플러들이 원하는 방향으로 흘러가지마ㅠㅠ,0,./data\김계란.csv
8443,사랑존그자체 대통령님감사합니다 계속지지합니다,0,./data\문재인.csv
12938,북한더도와주길여기망하든말든 계속북한에다퍼주길,0,./data\문재인.csv
13837,대통령님 수급비좀더올려주세요 제발부탁드립니다,0,./data\문재인.csv
3560,이런사람들은 마동석 같은 남자는 못죽인다 ㅋ,1,./data\ytnnews.csv
1886,미쳤음 ㄹㅇ 대박임 끝까지 보삼 나 소름돋음,0,./data\subusunews.csv
10924,안녕하세요 전 평범하게 집에있는 초딩 입니다,0,./data\문재인.csv
3087,그녀석은 지금 어디있나요 똑같이 해주고싶네요,0,./data\ytnnews.csv
7294,대통령님 존경하고 사랑합니다 언제나 응원해요,0,./data\문재인.csv
5229,다이어트 식단이네 머리는 계란 손은 고구마야,0,./data\김계란.csv
3784,계정 조바요 욕 허벌라게 잘 박을 자신 있음,0,./data\고영욱.csv
2210,우리눈 고교학점제도 아닝데 왜 온클 미리햇담,0,./data\subusunews.csv
378,도우미견 막는 식당들 벌금 춘내 때려야 한다,0,./data\JTBCNEWS_인스타_댓글_1116.csv
1512,그냥 중국에 핵한발만 쏘면안되나 정신좀차리게,0,./data\subusunews.csv
1809,너 참 멋진 휴대폰을 가지고 있구나 탐나는걸,0,./data\subusunews.csv
7553,우리의 대통령으로 계셔서 든든하고 행복합니다,0,./data\문재인.csv
2813,진짜 저런 은인 만나기 쉽지않으신데다행이세요,0,./data\ytnnews.csv
4610,풀업할때마다 허리가 아픈데 문제가 있는걸까요,0,./data\김계란.csv
8145,국가정보원은 인력증강하는건가 또 알수가 없네,0,./data\문재인.csv
2802,동의없이 얻은 정보는 증거로 제출하기 어려움,0,./data\subusunews.csv
650,불끄러가자는것도아니고 왜 왜 안빌려줘 왜 왜,0,./data\kbs댓글.csv
3840,ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0,./data\고영욱.csv
362,ㅠㅜ 감동적인데 식당아주머니 너무 밉다 ㅋㅋ,0,./data\JTBCNEWS_인스타_댓글_1116.csv
4013,국군의 날에 태어난 전 군인이 운명인가봅니다,0,./data\김계란.csv
6186,ㅋㅋㅋㅋ본방 잘봤어요ㅋㅋㅋㅋㅋㅋ 근육 흥해라,0,./data\김계란.csv
9516,한번도 경험해보지 못한 나라 제대로 겪는중ㅋ,0,./data\문재인.csv
10420,North korean sympathizer,,./data\문재인.csv
13120,에효왜 서로 비파들 하시고 왜 또 싸우시나요,0,./data\문재인.csv
6328,지금 보는중인뎈ㅋㅋㅋㅋㅋㅋㅋ ㅜ계란이형 존잼,0,./data\김계란.csv
1852,나 야간모드 어떻게 쓰는지 몰라 ㅋㅋㅋㅋㅋㅋ,0,./data\subusunews.csv
13400,대통령님 힘 내세요 항상 응원합니다 믿습니다,0,./data\문재인.csv
7298,우리나라를 위해 언제나 힘써주셔서 감사합니다,0,./data\문재인.csv
2662,동네 쓰레기 쓸고 줍던 새마을운동 생각나네요,0,./data\subusunews.csv
5112,형님 안색이 안좋아 보이십니다맥반석 란인가요,0,./data\김계란.csv
1182,뭐라니 이젠 한국도 지네나라꺼라 하게 생겼네,0,./data\subusunews.csv
1344,중국몽 함께 하겠다는데 거리낄게 뭐가 있겠냐,0,./data\subusunews.csv
13664,고생많으십니다 앞사람들 부채치우기도 힘드신데,0,./data\문재인.csv
8160,똑 바로 하시지요세상의 흐름이 안 보시는지요,0,./data\문재인.csv
659,대단하다 내였으면 같이 달려가서 불껏다 시발,1,./data\kbs댓글.csv
876,비겁하네 ㅋㅋㅋㅋㅋㅋㅋㅋ 지한테 했댄다 ㅋㅋ,0,./data\mbc댓글.csv
11019,생긴꼬라지보소 엌ㅋㅋㅋㅋㅋㅋㅋㅋ 곱게 늙으소,2,./data\문재인.csv
13390,문대통령님 항상 감사합니다 그리고 응원합니다,0,./data\문재인.csv
2667,ㅎㅎ흐흐 이제 이런거보면 아람쌤 생각부터남요,0,./data\subusunews.csv
11974,니때문에나라가망하고있는데 풍요는 어휴 역겹네,0,./data\문재인.csv
4783,계렌선생은 얼공하면 안됨 그때부턴 뭐라불러ㅡ,0,./data\김계란.csv
4634,조명에 반사된 머리가 유난히 빛나는 데일리빡,0,./data\김계란.csv
583,구청직원자르고 동호회총괄책임자는법적책임물어라,0,./data\kbs댓글.csv
9600,홍남기 교체하세요 기재부행태 더이상 안됩니다,0,./data\문재인.csv
6749,저 가면 쓰고 계속하면 보통사람은 그냥죽을듯,0,./data\김계란.csv
9799,치매걸렸음 걍 내려와라 험한꼴 나도 보기싫다,0,./data\문재인.csv
1728,정아야 내가 통화할때 말 못알아듣는 이유야ㅠ,0,./data\subusunews.csv
6228,계란이형생방송 보면서 많이 웃었습니다ㅋㅋㅋㅋ,0,./data\김계란.csv
9652,으료진에존경감사 그런데이간질 쇼좀그만 역겹다,1,./data\문재인.csv
6339,지금 미우새 보는 중인데 계란님 나와서 깸놀,0,./data\김계란.csv
9812,의료진이라 표기했지만 간호사를 말하는 거군요,0,./data\문재인.csv
664,대전분들 저기 어느 상가인지 널리 알려주세요,0,./data\kbs댓글.csv
13994,내년에 꼭 갚아줘야 합니다씨를 말립시다망국당,0,./data\문재인.csv
13394,끝까지 응원하고 함께하고 싶습니다건강하십시요,0,./data\문재인.csv
6217,계란오빠랑 결혼하려면 3대 500 해야되나요,0,./data\김계란.csv
4033,국군의날 가짜사나이 업로드 매우 바람직합니다,0,./data\김계란.csv
13388,많이많이들 사랑해라 난절대로 절대로용서못한다,0,./data\문재인.csv
10975,중공부칸 종놈 자수혀라 그러다 철퇴 처맞는다,1,./data\문재인.csv
5176,헬스 통증의 범인을 찾아주는 헬탐정 계란인가,0,./data\김계란.csv
13684,어두운데도 빛나는 이니님 넘 반짝반짝빛나세요,0,./data\문재인.csv
12409,변함없이 끝까지 지지하고 응원합니다사랑합니다,0,./data\문재인.csv
9498,이대로 가면 2년뒤 나라빚 1000조원 시대,0,./data\문재인.csv
12398,복 많이 받으시고 북한팔이좀 앵간치 해주세요,0,./data\문재인.csv
3970,사람은 안변하고 고쳐쓰는거 아님 이거슨 진리,0,./data\고영욱.csv
12748,문재앙동지 625 천안함은 왜 쌍까네 쫄앗네,1,./data\문재인.csv
3759,여기도 거세필요한 사람있네조두순이랑 한방써라,2,./data\고영욱.csv
13105,21세기 전세계의 평화가 찾아오길 기원합니다,0,./data\문재인.csv
2427,먹지말자 어린개체는 살려둬야지 바다가 살아요,0,./data\subusunews.csv
13557,대통령 잘 뽑아서 이렇게 든든할 수가 있나요,0,./data\문재인.csv
12080,우리는 대통령님을 사랑하고 진심으로존경합니다,0,./data\문재인.csv
8064,대통령님 건강 조심하시고 영원히 지지 합니다,0,./data\문재인.csv
13299,대한민국 역사상 최악의 대통령 문재인 싫어요,0,./data\문재인.csv
7341,자랑스러운 우리 대통령님 지지하고 응원합니다,0,./data\문재인.csv
13559,발전하는 대한민국과 대통령님 항상 응원합니다,0,./data\문재인.csv
12746,문꿀오소리똥파리들은 문프 탄핵하는거 찬성이용,1,./data\문재인.csv
1685,내가 5호선 타면 전화 안들린다고 하는 eu,0,./data\subusunews.csv
3932,인스타만드는건 지 마음이지 근데 팬이 있다고,0,./data\고영욱.csv
7601,저는 최고의 대통령을 둔 대한민국 국민입니다,0,./data\문재인.csv
10449,내 손목을 잘라버리고 싶을정도로 후회된다 ㅉ,1,./data\문재인.csv
10258,힘내세요 따뜻하고 아름다운 세상 만들어주세용,0,./data\문재인.csv
13288,경제 문화의 대영역을 가진 자랑스런 대한민국,0,./data\문재인.csv
4582,ㅠㅠㅠㅠㅠㅠㅠ코로나 끝나면 팬미팅 해요 우리,0,./data\김계란.csv
5079,명탐정 코난에 미란이가 아니라 계란이가 있네,0,./data\김계란.csv
4015,내가 김계란 때문에 국군의 날도 챙긴다 정말,0,./data\김계란.csv
8097,대통령님 환절기에 건강 조심하세요 존경합니다,0,./data\문재인.csv
6786,계란님 건강한 계란 되세요 건강해야 운동하죠,0,./data\김계란.csv
9006,대통령님 건강 하셔랴합니다사랑하고 존경합니다,0,./data\문재인.csv
6385,빡빡이형 너무 위로 올라가는거 아녀 좀 쉬어,0,./data\김계란.csv
13307,북한에 또 500만달러 주는 끝없는 북한사랑,0,./data\문재인.csv
8758,왜 개듣보 별거아닌게 다망가트리는지 아십니까,0,./data\문재인.csv
1741,아니솔직히 5호선보다 3호선이 더 시끄러운데,0,./data\subusunews.csv
8908,한국과 일본 관계가 좋은 방향으로 갑니다처럼,0,./data\문재인.csv
7324,자랑스러운 대한민국 자랑스러운 우리 대통령님,0,./data\문재인.csv
5061,형 손에 피 안통하는거 아니지 왤케 빨간거야,0,./data\김계란.csv
8358,대통령님 항상 지지하고 사랑합니다 건강하세요,0,./data\문재인.csv
7593,대통령님 감사합니다 항상 건강 챙기세요 ㅠㅠ,0,./data\문재인.csv
11955,우리나라를 위해 아무것도하지말아주세요 플리즈,0,./data\문재인.csv
1400,지금 정부면 걍 다 가져가라고 퍼주지 않음ㅋ,0,./data\subusunews.csv
47,킥보드는 자전거 도로에서만 타게 해야 합니다,0,./data\JTBCNEWS_인스타_댓글_1116.csv
13100,Help The people in China,,./data\문재인.csv
4009,방송나오고싶은가봐 ㅋㅋㅋㅋ 전자발찌 심심한가,0,./data\고영욱.csv
13561,국산품을 이용합시다 이젠 똘똘뭉쳐야 할때예요,0,./data\문재인.csv
4567,유투브 업로드 언제 되나요 빨리 보고 싶어요,0,./data\김계란.csv
5698,빡빡 대머리 아죠씨 건강히 오래 활동 해주세요,0,./data\김계란.csv
9596,문재인 신규아이디 신규소통주소 문재인 신규계정,0,./data\문재인.csv
11306,주변에 모두 죽겠다는 사람들 뿐인데 뭣이 든든,0,./data\문재인.csv
10686,I m very love you mr moon,,./data\문재인.csv
10691,얼굴이 너무 많이 상하신 것 같아요건강챙기세요,0,./data\문재인.csv
10694,건강 챙겨주세요 응원합니다 평생 지켜 드릴께요,0,./data\문재인.csv
9346,늘 응원합니다 대통령님도 건강하시고 행복하세요,0,./data\문재인.csv
313,우리나라는 장애인에 대한 인식이 엄청 부족하다,0,./data\JTBCNEWS_인스타_댓글_1116.csv
13329,무역에는 영토가 없는데 일본한테만 난리 ㅋㅋㅋ,0,./data\문재인.csv
2595,ㅋㅋㅋㅋ 영현이 케이스가 아직 없는 이유 ㅋㅋ,0,./data\subusunews.csv
13375,대통령님 북한의 강금산 열차 구경할수 있을까요,0,./data\문재인.csv
4326,형 이번 추석도 헬스장 문 안열어서 안가는거야,0,./data\김계란.csv
10766,문대통님 항상응원할게요 맘고생조금만덜으세용ㅜㅜ,0,./data\문재인.csv
10260,응원합니다 대한민국 국민이라는게 자랑스럽습니다,0,./data\문재인.csv
10328,힘내세요 정부덕분에 마스크도 구하고 든든합니다,0,./data\문재인.csv
10004,김대중국민의정부 노무현참여정부 문재인감성팔정부,0,./data\문재인.csv
3189,애가 저렇게 됐는데 엄마가 몰랐다는게 이해안가,0,./data\ytnnews.csv
3204,아동학대 데이트폭력 성폭력제발 좀 처벌 강하게,0,./data\ytnnews.csv
2915,이건 아동학대라는 표현쓰지마세요 살인미수입니다,0,./data\ytnnews.csv
9625,조국 애미추가 이 쓰레기 정권의 실체죠ㅋㅋㅋㅋ,0,./data\문재인.csv
3090,인간이길 포기한 사람들이 너무 많아서 속상하당,0,./data\ytnnews.csv
13602,우리 대통령님 힘내세요 끝까지 함께 하겠습니다,0,./data\문재인.csv
13118,우리대통령님 사랑해요 U2공연도 너무 좋았어요,0,./data\문재인.csv
11523,우한폐렴 슈퍼전파자 재앙아 내려와라 살잇마섹갸,2,./data\문재인.csv
5708,와 30테라바이트면 편집컴퓨터 엄청 좋아야겠다,0,./data\김계란.csv
9296,문재인 대통령을 욕하면 다 일베라네요 어떡하죠,0,./data\문재인.csv
2954,뭐 이런 사람 축에도 못 끼는 것들이 다 있지,0,./data\ytnnews.csv
4316,맥주는 역시 테라 이렇게하면되죠 빡빡이 아저씨,0,./data\김계란.csv
11092,황산으로 풀샤워혀라 죄인아 인간두 아닌 이무기,1,./data\문재인.csv
10724,문재인 대통령님 이랑 짜파구리 같이 먹고싶어요,0,./data\문재인.csv
13063,문재인 대통령님 미세먼지 공약좀 지켜주세요ㅋㅋ,0,./data\문재인.csv
11578,근데 ㄹㅇ 기생충은 따로있었고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,./data\문재인.csv
1260,닥치고 마라탕에 박쥐나 말아 쳐드셨으면 좋겠당,2,./data\subusunews.csv
2961,어떻게 때렸길래 저렇게 되나 지가 먼데 때리노,0,./data\ytnnews.csv
3913,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 기사떴누 ㅋㅋㅋㅋㅋㅋ,0,./data\고영욱.csv
1147,뭐만하면 다 지들이 원조인데 코로나만 아니래ㅋ,0,./data\subusunews.csv
310,이런거 캠페인으로 널리널리 알려지면 좋겠습니다,0,./data\JTBCNEWS_인스타_댓글_1116.csv
10799,하는 것도 없는 인간이 개 나대네 똥남시 개나,2,./data\문재인.csv
2950,진짜 어쩜 저 어린아이를ㅜㅜ 마음이너무아프다ㅜ,0,./data\ytnnews.csv
13374,대통령님 언제나 항상 건강하세요 늘 응원합니다,0,./data\문재인.csv
3086,엄마인데 어케 모르농 사랑에 눈이 멀었농 ㅠㅠ,0,./data\ytnnews.csv
1242,일본에 독도 뺏기고 중국엔 한복 뺏기고 ㅋㅋㅋ,0,./data\subusunews.csv
3673,그래 차라리 자살하지 말고 뭐라도 하고 살아요,0,./data\고영욱.csv
9434,주석님 항상 우리 북조선 도와주셔서 감사합니다,0,./data\문재인.csv
4071,감사한 마음을 느끼며 국군도수체조를 하겠습니다,0,./data\김계란.csv
3676,ㅈ두순 감옥에서 나온다고 너도 같이 기어나오누,0,./data\고영욱.csv
3027,저런 엄마나 저런 남친이나 둘다 똑같은 인간들,1,./data\ytnnews.csv
11688,내가 현정부한텐 말두 못하냐뭐 이러놈이 다있어,0,./data\문재인.csv
11442,세계에 우뚝선 우리나라 감사합니다 수고하셨어요,0,./data\문재인.csv
3243,약간잔인한데 넘 맛있겠다 이씨네 시동 부릉부릉,0,./data\ytnnews.csv
430,11월초 한남동에 약속있던거 장소를 변경했어요,0,./data\JTBCNEWS_인스타_댓글_1116.csv
2651,한국어로 박아버려야대 존나 뺏아갈까봐 무섭ㅈ가,0,./data\subusunews.csv
11072,감사합니다믿고 기다릴께요코로나없어지는 그날까지,0,./data\문재인.csv
10273,문재인 대통령님체육 시설업 정말 다 쓰러집니다,0,./data\문재인.csv
11638,중공몽 사대주의자 매국노 문괴질 체포 후 사형,2,./data\문재인.csv
5511,28년째 김계란 별명인데형때무네 빡빡이댐돌려네,0,./data\김계란.csv
9885,지지 합니다악플러들 말 신경쓰지마시고 힘내세요,0,./data\문재인.csv
5327,계란님 빼입은 모습을 보니 마음이 득근득근ㅋㅋ,0,./data\김계란.csv
3063,남친도 충격인데 애얼굴 어에하면 저래되지 소름,0,./data\ytnnews.csv
4520,가운데 저사람 발가락으로 스타 우승한 사람아님,0,./data\김계란.csv
5333,진심으로 계란장사해는거 어때요 대박날거 같은데,0,./data\김계란.csv
694,그냥 식민지 출신국 백성들 클라스 보여준것 뿐,0,./data\kbs댓글.csv
4560,ㅋㅋㅋㅋㅋㅋㅋㅋ홍구 맨투맨 새로 산거 입고갔네,0,./data\김계란.csv
10538,거짓말만 하는 문재인씨구라 그만까고 내려오시죠,0,./data\문재인.csv
11657,대통령님 진심으로 존경합니다 너무너무 사랑해요,0,./data\문재인.csv
4074,특수부대도 군인 인가요 아니면 따로 적용되나요,0,./data\김계란.csv
3862,애들이 널보고 무엇을 배우겠냐 세상단절추천한다,2,./data\고영욱.csv
9833,대통령님 마스크 안쓰신다 사진찍으니깐 다 벗어,0,./data\문재인.csv
9491,나라가 나라답게 만들어주신 대통령님 덕분입니다,0,./data\문재인.csv
578,구로구청공무원이랑 동호회랑 짜고 치는고스톱이네,0,./data\kbs댓글.csv
5338,아니 어쩌다가 찜질방에서 파는 계란이 되셨나요,0,./data\김계란.csv
3648,누구랑 무슨 소통을 굳이 sns로 하려는걸까요,0,./data\고영욱.csv
9458,국민 덕분에 의료진 덕분에그리고 문재인 때문에,0,./data\문재인.csv
5438,잘못된 자세로 깔짝거리는 범인은 이 안에 있어,0,./data\김계란.csv
704,도대체 대가리 속에 뭐가 든걸까 불이 났다는데,0,./data\kbs댓글.csv
10926,마스크도 안쓰고 몰려다니고 모여서 왁자지껄해요,0,./data\문재인.csv
3616,조두순도 SNS 한다고 할수도 ㅋㅋㄱㅋㄱㅋㄲㅋ,0,./data\고영욱.csv
9950,그런게 가장 무서운데 전라도출신이라그런가 내가,0,./data\문재인.csv
726,가게 어디에여 저 근처로 가게는 안가면 되겠다,0,./data\kbs댓글.csv
587,테니스도 마찬가지 나이 많은 클럽사람들이 점령,0,./data\kbs댓글.csv
12924,헐리우드 쓰레기에 불과한 한국 문화권의 문화권,0,./data\문재인.csv
3732,아오 그놈의 소통 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,./data\고영욱.csv
748,민식이법은 순삭이던데 음주운전은 왜케 오래걸려,0,./data\kbs댓글.csv
11721,제발 중국인들 한국 못 오게 좀 해주세요 제발,0,./data\문재인.csv
11486,저도 중국몽 같이 꾸면 살림살이 나아지는건가요,0,./data\문재인.csv
4148,빡빡이 아저씨 힘내세요 가짜 사나이 응원합니다,0,./data\김계란.csv
4000,저런사람이랑 소통하고싶지않는데 뭔개소리 하는지,1,./data\고영욱.csv
11591,인스타 그만해 인스타할 시간에 제발 나라나 좀,0,./data\문재인.csv
542,시각장애인한테 차를 가지고왔냐고 ㅋㅋ 대단하다,0,./data\JTBCNEWS_인스타_댓글_1116.csv
4166,추석때 술마시면 진짜 근손실 오니까 조심하세요,0,./data\김계란.csv
5643,고생하셨어요 계란님 두근두근 기다리고있겠습니다,0,./data\김계란.csv
4168,이제 마시려고 사진 먼저 찍은거 맞죠ㅋㅋㅋㅋㅋ,0,./data\김계란.csv
3528,씨월드 젓갈이랭호옥시나 살 일있으믄 사지말어ㅜ,0,./data\ytnnews.csv
4346,행님 탄산에 알코올이라니 근손실 징역 감입니다,0,./data\김계란.csv
2603,너무 궁금한데 보기 귀찮아 보고 내일 말해저ㅓ,0,./data\subusunews.csv
9372,짱개kki가 대한민국의 대통령 인척하고있네 ㅗ,1,./data\문재인.csv
11431,중국몽 같이 꾸자더니 우한폐렴몽 같이 꾸구잇넹,0,./data\문재인.csv
9579,달jane 각하 만세달jane 각하 찬양합니다,0,./data\문재인.csv
4870,치아는 진짜죠 아김계란님 입동굴 있는 분이었어,0,./data\김계란.csv
727,ㅋㅋㅋㅋ 대갈민국 2020년 시민의식수준 ㅋㅋ,0,./data\kbs댓글.csv
3701,ㅋㅋㅋㅋㅋㅋㅋ웃고갑니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ에끼,0,./data\고영욱.csv
1021,여기 푸들이도 잇닼ㅋㅋㅋㅋㅋㅋ똑똑하당 아이들이,0,./data\subusunews.csv
3702,이예준 빙의해서 미친소리 하는데 어떻게 생각함,0,./data\고영욱.csv
10134,대통령님은 나이고 우리이고 국민입니다힘내십시오,0,./data\문재인.csv
11152,민주당 한나라당 인제 투표하지말자 민중당을뽑자,0,./data\문재인.csv
13177,Love you from New Zealand,,./data\문재인.csv
13179,무역하게 냅둔다면서 관세는 왜 쳐올리냐 씹것아,1,./data\문재인.csv
596,계곡불법점거랑 뭐가달라 딱 그 꼬라지네ㅋㅋㅋㅋ,0,./data\kbs댓글.csv
9393,저 불필요한 잡것들 화영방사기로 다타버렿음ㅉㅈ,0,./data\문재인.csv
4406,입에는 안대고 목으로 넘기는 비법좀 알려주세요,0,./data\김계란.csv
10644,걍자진하야해라 근본없고 대책없는 공산주의자시캬,1,./data\문재인.csv
11053,미필적 고의로 국민 살해한 공산주의 매국노세키,1,./data\문재인.csv
11615,기생충 같은 녀석나대지 말고 짜파구리나 처먹어,1,./data\문재인.csv
13182,나라에는 영토가 있고 무역에는 달러가 있습니다,0,./data\문재인.csv
391,karabaazerbaycandr karaba,,./data\JTBCNEWS_인스타_댓글_1116.csv
4802,엉엉 두상도 고르신데 치아까지 고르셔 ㅠㅠㅠㅠ,0,./data\김계란.csv
2573,전국에 하나밖에없다니 더 많이 생겼으면 좋겠다,0,./data\subusunews.csv
2507,생각도 못했었는데 이제라도 알아서 참 다행이다,0,./data\subusunews.csv
12109,대통령님 생각하신바대로 가세요 흔들리지 마세요,0,./data\문재인.csv
1471,쌩때도 작작 부려라 ㅡㅡ 봐주는것도 한계가있다,1,./data\subusunews.csv
6036,운동이야기만 쉴새없이 할 슈 있을거같어욬 ㅋㅋ,0,./data\김계란.csv
12336,믿고 따라 가겠습니다 새해 복많이많이 받으세요,0,./data\문재인.csv
7402,힘내세요 최고의 대통령님 건강하시고 싸랑합니다,0,./data\문재인.csv
12808,탈북자 강제북송 문제는 어떻게 해명하실 건가요,0,./data\문재인.csv
12703,항상 함께하겠습니다 대통령님 사랑합니다 화이팅,0,./data\문재인.csv
12339,부강한 나라 하나되는 나라가 되기를 기대합니다,0,./data\문재인.csv
9054,대통령님 덕분에 우리나라가 정말 자랑스럽습니다,0,./data\문재인.csv
11850,중국인 입국금지하고 눈치밥쫄려서 바로풀어버린놈,0,./data\문재인.csv
12099,대통령님 수고하셨습니다 올해도 행복하게 지내고,0,./data\문재인.csv
12191,what the fuck stop liying,,./data\문재인.csv
13984,후대에 부끄럽지않은 정치를 해주셨으면 좋으련만,0,./data\문재인.csv
12342,대통령님 새해 복 많이 받으세요항상 건강하세요,0,./data\문재인.csv
12324,멋진 대한민국의 대통령님당신이 있어 행복합니다,0,./data\문재인.csv
7422,건강도 챙겨가며 일해주세요 존경합니다 대통령님,0,./data\문재인.csv
6718,저도 항진증계란님도 잘 쉬시고 몸관리 잘하세용,0,./data\김계란.csv
7459,다자주의 외교를 선도하는 문재인정부 최고입니다,0,./data\문재인.csv
2214,연구학교 아니었어ㅋㅋㅋㅋㅋㅋㅋ너무 다르자나ㅋㅋ,0,./data\subusunews.csv
6168,형제라기엔 너무 한쪽에만 치우친 탈모유전자였다,0,./data\김계란.csv
8618,야 너 방송할라면 얘만큼 웃겨야되는데 가능하냐,0,./data\문재인.csv
13948,아이들 우리 미래세대를 담보는 절대 반대입니다,0,./data\문재인.csv
8207,존경하는 대통령님 사랑합니다 언제나 응원합니다,0,./data\문재인.csv
8477,대통령님 늘 지지하고 존경합니다 늘 건강하세요,0,./data\문재인.csv
13862,죽은 사람 이용하는데 도가 튼 시체팔이 문재인,0,./data\문재인.csv
7494,내가 태어나 살고있는 한국은 최대의 황금기구나,0,./data\문재인.csv
13860,대통령님 항상 언제 어디서나 당신을 응원합니다,0,./data\문재인.csv
160,애들 교육좀 시켜라 멀쩡한 부모들 욕먹이지말고,0,./data\JTBCNEWS_인스타_댓글_1116.csv
166,난 이걸보는데 왜 미성년자 행위능력을 떠올리니,0,./data\JTBCNEWS_인스타_댓글_1116.csv
12682,필터링지리노 여기 내의견적으면 감옥가나요 혹시,0,./data\문재인.csv
7440,최고 최고 이십니다 항상 건강하십시오존경합니다,0,./data\문재인.csv
36,재미보려다 목숨 잃습니다위험한건 하지맙시다젭알,0,./data\JTBCNEWS_인스타_댓글_1116.csv
6034,미우새 계란님 나오셔서 정말 재미있게 봤습니다,0,./data\김계란.csv
5904,어이 거기 누구 있으면 스쿼트 보조 좀 해주라,0,./data\김계란.csv
6002,피지컬 갤러리 드디어 김종국 섭외각인가요 ㅠㅠ,0,./data\김계란.csv
8403,대통령님 언제나 응원하고 지지합니다 건강하세요,0,./data\문재인.csv
12281,늘 응원합니다 대통령님 새해 복 많이 받으세요,0,./data\문재인.csv
11901,문간첩 니 인간 자체나 혁신해라 호로씨발자식아,1,./data\문재인.csv
11938,대통령님 저희같은기생보들은마스크조차구하기가 ㅇ,0,./data\문재인.csv
7254,무정자증 남자만 할 수 있는 가장 남자다운 것,0,./data\김계란.csv
9120,사랑하고 지지하고 응원합니다 건강하시길바랍니다,0,./data\문재인.csv
8630,늘 응원합니다 몸과 마음의 건강 항상 챙기세요,0,./data\문재인.csv
12683,북한에 돈 보낼 생각 마시고나라에 집중 하시죠,0,./data\문재인.csv
6019,holy ground freaking hell,,./data\김계란.csv
13780,야 왜 태어나서 국민과 자유대한민국을 학살하냐,2,./data\문재인.csv
1844,아 미쳣냐 진짜 왜 자꾸 나한테 이런거 보여조,0,./data\subusunews.csv
5963,ㅋㅋㅋㅋㄱ남창희는 운동인제외갘ㅋㅋㅋ태그도 없다,0,./data\김계란.csv
7286,문재인대통령님 존경하고무한지지합니다 건강하세요,0,./data\문재인.csv
1414,와 이샛기들 선 씨게 넘네 진짜 코로나나 챙겨,1,./data\subusunews.csv
1312,짝퉁의나라 아진짜 중국안싫어했는데 진짜 개싫다,0,./data\subusunews.csv
8669,임기 끝나면 오른팔 왼팔 들이랑 감옥 가셔야죠,0,./data\문재인.csv
12633,문재인 잘 한거 뭐있어요ㄹㅇ 궁금해서 그러는데,0,./data\문재인.csv
9047,미래의 시대를 건강하게 열어가시기를 응원합니다,0,./data\문재인.csv
7084,쉬는것도 열심히 부지런히 쉴거같은 우리 아조씨,0,./data\김계란.csv
7336,믿을 사람은 오직 문재인 대통령님뿐 건강하세요,0,./data\문재인.csv
5924,와 들으면 자신감 차오르는노래 ㅋㅋㅋㅋㅋㅋㅋㅌ,0,./data\김계란.csv
9029,아웅 눈물이 다 나오고 주책인지항상 고맙습니다,0,./data\문재인.csv
5920,갈 때 가더라도 프로틴 한 스쿱 정돈 괜찮잖아,0,./data\김계란.csv
9147,사랑하는 대통령님 여사님추석잘쉬시고 건강하세요,0,./data\문재인.csv
6796,누가 뭐라고 안합니다 쉴때 빡시고 다시 합시다,0,./data\김계란.csv
2487,드론이나자동화 장비와 연동하는 방법은 없을까요,0,./data\subusunews.csv
6850,스트레스 없는 힐링뿐인 여행이 되시길 바랍니다,0,./data\김계란.csv
11864,혁신을 ㅈㄹ을하세요 문재인너 없는게 혁신이겟다,1,./data\문재인.csv
6764,멈춰설줄 아는것도 용기라고 했습니다 멋지십니다,0,./data\김계란.csv
7291,건강하셧으면 좋겟어요 항상 지지하고 감사합니다,0,./data\문재인.csv
6700,운동하기 위해 건강해야 합니다 응원해요 계란형,0,./data\김계란.csv
12077,당신에게 혁신과 상생은 대한민국의 공산화입니까,0,./data\문재인.csv
1706,어쩐지 5호선만타면 쇠갈리는소리 유독 크다했어,0,./data\subusunews.csv
8522,대통령님 항상 응원합니다 건강하세요 사랑합니다,0,./data\문재인.csv
