,댓글,악플여부,출처
32347,그래도 방탄팬들 대단하다 멋있네 요즘 젊은이들,,./data\인사이트.csv
30161,ㅋㅋㅋㅋ ㅋㅋㅋㅋ 아 좀 귀욥다 마피아게임ㅋㅋ,,./data\인사이트.csv
38019,일본 불매는 하지만 일본 손님은 극진히 모신다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32318,아미들이 똑똑해서 다행이에요아미들을 응원합니다,,./data\인사이트.csv
30040,홀리다 ㅋㅋㅋㅋㅋ 진짜 그래서 마피아는 무군데,,./data\인사이트.csv
41252,저따위 개개인 글에 눈물이나 ㅋㅋㅋ 저급하긴ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28652,대학생 때 너가 나 여러번 많이빌려줬자노 ㅋㄷ,,./data\이슈 콕.csv
42654,어쩐지 치매에도 불구하고 귀여움이 뿜뿜하더라니,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38012,저런새끼는 죽여도 1도 양심의가책 느낄필요없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30057,존귀탱 마피아했대ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
31999,단콘도 아니고 무슨 합동 콘서트가 저 가격이여,,./data\인사이트.csv
35626,사망자 투표는 트럼프가 직접이야기한건데 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40622,시진핑처럼이지 너네 엄마 위구르 수용소 성노예,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32091,아니 우리 콘서트 티켓이나 어떻게 해바 빅히트,,./data\인사이트.csv
43000,국가입장이 민주화고느그들입장이 폭동이지 ㅋㄲㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29854,너무 순수하게 놀았는데 코로나 걸려서 억울하겠다,,./data\인사이트.csv
28130,Looks so deliciousenjoy it,,./data\이상민.csv
37356,무식하고 저능한 개돼지 홍어들이 환호할 사진이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29213,교도소 대체복무 간 애들이 저길 보냈어야하는건데,,./data\인사이트.csv
31293,아 이거 어제 알앗엇음ㅋㅋ 버스타면안되나ㅜ 클남,,./data\인사이트.csv
39739,해당 펜션 공개한 언론사 상대로 고소는 왜 안함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34092,10시 이후 금지니깐 빨리하라고 더 갈굴거같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43244,찢을필요없이 바이든에 중복표기해도 무효표로 처리,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36913,왔니 조선족그럼 이제 꺼져야겠구나연변으로 꺼지렴,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32694,악플 루머 허위사실 유포 법 진짜로 강화 해야됨,,./data\인사이트.csv
31349,본인부터 조심해야 다른사람에게 피해가 않갈겁니다,,./data\인사이트.csv
37113,맞으면 운좋아야 식물인간이다 고로999퍼는 사망,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39386,짤속에 발로차는자ㅜ떨어지는자 노무노무 궁금한데ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42445,4대사학이라 불리는곳에서 동아대 빼곤 다 똥통임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32309,보이콧한다는 사람들 아미 맞음 ㅋㅋ그냥 궁금해서,,./data\인사이트.csv
31397,헐헐 나 버스 안타고 다님 휴ㅠ 너도 조심해ㅜㅠ,,./data\인사이트.csv
31405,님 이런거 말고 준비나 빨리 해줘요 ㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
40376,자기빌딩에서 장사했던 작자가 임대료 운운했던거네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28045,Does he talk about you now,,./data\이상민.csv
43041,한 손에 총들고 한 손에는 성경들고 개쫒간지나노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39137,설라도가 아니니 설라도 어용방송에 열받았나 보노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30720,우리나라 이런건 잘들어주지 인권같은 소리하고있다,,./data\인사이트.csv
30737,그래 수당 올려주고 사회와의 격리 2 콜 ㅋㅋㅋ,,./data\인사이트.csv
32353,장난하누 합동이면 2만 7천원에나 팔지 ㅋㅋㅋㅋ,,./data\인사이트.csv
39691,가가 막힌다는 이야기가 곧 뒤진다는 뜻임 ㄷㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41249,조쎈찡 구원자는 역시나 천조국 트럼프형밖에 없노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30951,미래는 누구에게나 평등하게 찾아오는거야 예외없이,,./data\인사이트.csv
34356,보적보 저격하던 우리 애국보수 일게이들 어디갔노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34347,창현이하고 사이좋게 지내야지 왜 애들처럼 싸우노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30857,죄 짓고 벌 받으러 들어가서 돈 달라고 ㅈㄹ이네,,./data\인사이트.csv
28146,지금 트로트민족 보고있어요 멋쪄요오빠 자신감뿜뿜,,./data\이상민.csv
40771,진짜 조작선거 그거 하나는 필사적으로 방어하더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41071,구분하는거랑 수사망 좁혀지는거랑 대체 무슨 상관,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34304,ㅋㅋㅋㅋ 그래도 홍대 명물 아니노 ㅋㅋ 노래자랑,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34281,와 개오지네 인생 성공했노강화도 성공하고달인이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30855,이ㅅㅂ 밥먹여주는거만도 감사해야지 어디 개소리야,,./data\인사이트.csv
30999,기사님께서 쉰다고 하는일이 쉬운일이 아닐것입니다,,./data\인사이트.csv
41295,세월호천막에서 3명이서 집단빠구리하는건 왜 없냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41582,평소 하던대로 민주당이나 빨어 명뽕 조선족새끼야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40368,웅ㅋㅋ 날씨 좋을때가면 인싸들 많이와서 좀 쫄림,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29925,너무 웃기닼ㅋㅋㅋㅋㅋ이런거까지 공개ㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
42877,부시 엘고어 단 300표 때문에 부시가 당선됫지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39025,국적도 미국일껄학교를 미국에서 다녔나아무튼 그럼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31106,이제 열도 안나는 사람도 있나봐 개무섭네ㅜㅜㅜㅜ,,./data\인사이트.csv
39960,젓가락질만 봐도 부모가 식사예절 가르친 적 없네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36857,뭔 결혼하지 말란 글을 이리 장황하게 썼냐ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41384,ㅇㅇ동감 트럼프도 막강하고 그 참모진도 막강하고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30782,미칬나교도소도 돈주는줄몰랐네 밥먹어주고 재워주고,,./data\인사이트.csv
36860,담배만 걸러라 결혼하고 나서도 애들있는데 담배핌,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32385,미국도 연예인 공화당 지지하면 매장되는분위기던데,,./data\인사이트.csv
30750,입히고 멕여주고 재워주니까 사리분별이 안되나보네,,./data\인사이트.csv
41086,찾았다워싱턴 포스트가 아니고워싱턴 타임즈네 땡큐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34108,택배 노동자도 인간답게 살 권리가 있는거다ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40742,씨발 좆거지동네에 페라리 처끌고 개관종이노 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33652,마지막 ㅋㅋㅋㅋㅋㅋ만인의 이상형ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트_ent.csv
32262,영원한 건 없다 빅뱅도 누가 망할 줄 알았나ㅋㅋ,,./data\인사이트.csv
29316,아닌 난 인사이트에 나오는게 더 웃긴데ㅋㅋㅋㄱㅋ,,./data\인사이트.csv
31722,반반 해야지숙직하는사람에게 월급을 더 챙겨주던가,,./data\인사이트.csv
32094,저러다 이제 망할듯 ㅡㅡ 방탄만 믿고 넘 심하네,,./data\인사이트.csv
42804,떨어질때 부스터 쏘는 사람이 진짜 있구낭 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42798,ㅋㅋ우편투ㅜ표나 개표지역에따라 저럴수있는데 ㅉㅉ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33278,이게 진짜든 아니든 아이디어 너무 신박하지 않아,,./data\인사이트_biz.csv
42552,직업연관성 있는 것도 아니고 별 문제 없다고 봄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39275,한국인도 중국인도아닌 족보없는 반잡종세끼들조선족,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31778,지들 불리한 건 안 하려고 하네 ㅋㅋ 뷔페미니즘,,./data\인사이트.csv
40672,바로 손절하는 으리 없는 애국우파들 일베에 많다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37231,미안해하고 죄송해 해라존나뻔뻔한 홍어 새기들같이,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43122,어디서 배우면 그런 개소리를 하냐 폭력은 악이야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30163,아니 ㅋㅋㅋㅋㅋ 귀여운건 나뿐인가 ㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
29539,마스크 안쓴 당사자가 300만원이어야되는거 아님,,./data\인사이트.csv
33323,종인이가 나혼산 나오는것도보고 강산이 많이변했다,,./data\인사이트_ent.csv
31837,그래 평등평등 외치더니 진정한 평등을 만들어보자,,./data\인사이트.csv
37030,미국 죄파는 기본적 양심과 인격은 갖췄다 이건가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30247,결론이 뭐임 아니 선수들은 겜 하면 안 되는건가,,./data\인사이트.csv
31879,아식스도 일본껍니다 1090 이쁘다고 사지마세용,,./data\인사이트.csv
31899,우리나라 사람들 줄서서 기다린다는소식들었는데 ㅠ,,./data\인사이트.csv
30222,마피아 검거 실패해서 시민들이 코로나에 걸렸군요,,./data\인사이트.csv
40612,하버드 석사 출신인데 그놈의 하버드 씨발 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33137,맛있겠다 보이면 사와 탱이도 좋아 하겠다 옥수수,,./data\인사이트_biz.csv
33104,LG든 삼성이든 팩트는 돈이 많아야 가능한 거임,,./data\인사이트_biz.csv
42726,그냥 처웃어 씨발눈치없는새끼가 뭐 주절대지 말고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42734,미국도 서서히 저무는구나바이던처럼 늙고 병들어감,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41528,국내에서 젤 유명한 미국좌빨 언론 ㅋㅋㅋ ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31998,주식에서 날린거 콘서트로 땡길려고 하네ㅋㅋㅋㅋㅋ,,./data\인사이트.csv
40017,아 걍 서울에 몰빵했음 다 2배쯤 뛰었단 소리냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39306,닉이 위험한 단어인거같은데 혹시 경찰 무서워하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42585,조선대면 전라남도에서 2번쨰로 좋은 대학 아니냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30133,헐 대박ㅠ 근데 뜬금없네 마피아 게임 뭐얔ㅋㅋㅋ,,./data\인사이트.csv
30335,벌받으면서 무슨 호사를 누리겠다고 인상하라마라야,,./data\인사이트.csv
30061,흥미니 마피아 잘한대ㅋㅋㅋㅋㅋㅋㅋ아 너무 귀여옹,,./data\인사이트.csv
31433,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 개웃기네,,./data\인사이트.csv
33577,aoa는 잊자 aoa초아보다 현재 박초아가 좋다,,./data\인사이트_ent.csv
40086,가정교육을 제대로 못받은거5ㅅ이 그대로 들어나내,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37319,일식도시락 먹다 국물이 필요해서 컵라면 먹는건데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33538,진미채 아 ㅋㄹㅋㅋㄹㄹㅋㅋㄹㅋㅋㄹㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트_ent.csv
43303,70프로대 넘은적 거의 없는걸로 아는데 1번인가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32759,내가 바꾸자고 계속해서 바꿨으면 어쩔뻔 해써ㅜㅜ,,./data\인사이트_biz.csv
33451,본인이 흥부네도 아니고 왜 남한테 이래라저래라야,,./data\인사이트_ent.csv
41552,영상 갖고와봐 링크라던지 직접 듣기전엔 못 믿음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33440,남 일에 이래라 저래라 악플달지말구 신경 끄세요,,./data\인사이트_ent.csv
30541,그것도 싫으면 세금으로 밥쳐먹이지말고 굶겨라ㅡㅡ,,./data\인사이트.csv
32875,또 전세대책 내놓는다는데 외국인 규제나 내놔봐라,,./data\인사이트_biz.csv
37207,추차된 화물 트레일러 기름통 텐트말뚝으로 구멍뽕,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31548,ㅁㅊ낫고 나서도 숨 쉬기 힘들고 그렇다던데 ㅠㅠ,,./data\인사이트.csv
39251,영어도못해서 여기서작업하는 도태된 좆족들이다ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43289,ㅋㅋㅋㅋㅋㅋㅋㅋ망상새끼들 바이든 대통령 님 완승,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30443,안에서 농사 짓고 자급자족하면서 살게 하고 싶다,,./data\인사이트.csv
40005,인성도 별로임루트군 살려내 매니저 루트 왜 짤라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34378,그냥 창현이 만나고 싶어서 자꾸 저러는듯 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30393,무급으로 가자 수당이 뭐냐 ㅡㅡ 재능기부로 가자,,./data\인사이트.csv
28083,오빠Sending you lots of love,,./data\이상민.csv
32935,집값이 왜 떨어짐 그말을 믿는 사람들은 집 못삼,,./data\인사이트_biz.csv
29670,나같음 합의 절대 절대 안해줌 인실ㅈ 당해봐야지,,./data\인사이트.csv
30104,ㅋㅋㅋㅋㅋㅋㅋ마피아가 이렇게 위험한게임이야 오빠,,./data\인사이트.csv
39910,부동산 폭등 이후로 문재인 추종자다 알고 말하냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29442,나도맞을뻔했음 ㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
32967,무슨집값이 1년단위로 올라가냐진짜 어떻게 살라거,,./data\인사이트_biz.csv
29462,진짜 아저씨들 마스크쓰라고 하면 완죤 막무가내임,,./data\인사이트.csv
29313,ㅋㅋㅋ라면먹고 집주인은 쉬는거아님ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\인사이트.csv
33386,이분 그분이다 우리가 엄청예쁘다고 인스타 찾은분,,./data\인사이트_ent.csv
29210,이런거부터 로봇으로 좀 해라 좀 하면 할수잇잔애,,./data\인사이트.csv
36807,일게이들 걸러야하는년들 상상하며 딸딸이는 잘치지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28398,읽기 싫어서 다 안읽었는데 짝퉁 어쩌고에서 와우,,./data\이슈 콕.csv
38688,왜냐하면 국회의원 자식들이 검머외라 내비두는거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35217,노무현 때 법무부 장관 검찰총장 특촬비도 까야제,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36087,제목만 봐도 터지노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28195,저 마스크 그래도 쓰셨어요오늘 찡코 등당 안했네,,./data\이상민.csv
41960,더러운 짱꼴라야 11월7일인데 아직도 목욕안하노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41046,만물일베설은 ㅇㅂ야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41970,애들이 그럴 지능이 있음 애시당초 이런글을 안써,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35088,전라도라면 이해가 되는데 조지아가 전라도랑 비슷,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28806,1년있다가 어머니께 돌려드리고 그동안 연락씹는다,,./data\이슈 콕.csv
28357,태민이는 세라핀 구경도 못해보고 이렇게 가는건가,,./data\이슈 콕.csv
36210,월급도 받지않고 대통령 뒷바라지 했으면 영웅이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28861,결국은 그 누구도 훈이를 좋아하지 않는다는 사실,,./data\이슈 콕.csv
35341,이곳에 와있다 라기보단 이미 들어와있다가 낫겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34892,기아 새끼들 실내디자인 하나는 외제차급으로 뽑네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36228,와꾸는 저짝 심상정씨 계열인디 우째 보수성향이지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36237,왜 먹지마래 나 소간먹어서 먹을려는데 몸에해롭데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34855,나 일베 잘 안주는데 일베준다 효자게이 복받아라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34849,나도 절라도새끼싫어하긴하는데 넌 정신병적인거같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34843,크으 효자게이 앞으로하는모든일들이 더잘될거다이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36245,ㅋㅋㅋㅋㅋㅋㅋㅋ 무보수 영웅 ㅋㅋㅋㅋ 그럴사하다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34756,하 시바련 사람 기만하네이것도 능력이다 시발런아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34753,좆리세이드보다 쏘렌토가 훨 예쁨크기도 과하지않고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34750,친절한 일게이들 일베수 보소 ㅋㅋㅋ 효자는 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34712,OECD 홈페이지는 Q2까지만 나오는 것 같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36754,다 거르니 암것도 없는데시벌오늘은 모시조개탕이닷,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36321,글을 존나게 못써 이새키 못배운새키 518퍼센트,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42102,이분도 이제 친일극우 경상도 일베충으로 몰리겠군,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38808,기자라는 ㅅㄲ들이 뭘 보고 저딴 기사를 쓰는거지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41650,와띵하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ존나웃기다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40409,최저임금 솟구칠때 좋아라 했잖아 이게 그 결과야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35400,트럼프는 재선 실패하면 감옥가게 생겨서 필사적임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38341,인도네시아 중국백신 맞던데인도네시아와 동급이고만,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38549,여자 만나고 문란한 생활을 하는게 좋은거냐 무슨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35694,이근새끼처럼 여권 딱 올려놓고 씝새끼 미국이라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35651,좌익들 페미들 민주당원 들도 부정선거인거 인정해,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28598,11번빼고 다 맞춤ㅋㅋㅋ 디자이너 실력을 보여줘,,./data\이슈 콕.csv
38343,독감 백신 부작용은 코로나 백신 부작용의 프리퀼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43504,지구의 생태계 교란종 짱께에 먹힌 조선의 찌라시,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28240,이상민씨가 하고 계시는 마스크 어디서 구매하나요,,./data\이상민.csv
41839,근데 리얼돌 불꺼진 밤에 보면 무서울거 같지않냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38579,멋진형님이네 ㅋ와꾸는 어떠냐모쏠 후다겠지 사실은,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36588,시발 도 아니고 는 왜 붙이는거냐쉰내 존나개쩌네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28222,마스크 너무 좋은거 같은데욤 ㅋㅋㅋ 화이팅화이팅,,./data\이상민.csv
28532,무슨말을원하는거여ㅋㅋ 들어주면 고맙게 생각해야지,,./data\이슈 콕.csv
28403,아닠ㅋㅋㅋㅋㅋ7개이상 해당이라는데 20개 실화야,,./data\이슈 콕.csv
35548,문재앙 하태경 공통점면상부터 절대 한국인같지않음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41851,국민정서를 즈그 좆대로 선긋네 씹선비새끼들 ㄹㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28218,뻑가 유투버가 말하는 어헤즈 샴푸 사건이 뭔가요,,./data\이상민.csv
35487,나도 사업자내니까 100만원 지급해주더라ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28505,안녕하세요 인사이드아웃의 새 캐릭터 예민이입니다,,./data\이슈 콕.csv
36009,대사에 나오는 개이름도 뽀샵했으면 완벽한데 ㄲㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40250,멍청아 그 권한이 이제 바이든한테 넘어간다 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29060,개웃기네 나 생리중인데 내마음속에 저장 당할사람,,./data\이슈이슈.csv
35455,지원금 환수 저의 재량으로 기필코 막아내겠습니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41616,햄버거 던진년 노래기보면 비명쳐지르겠지뭐 ㅎㅎㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36016,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이게 일베지 ㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35425,요건이 안되는데 받았으니 다시 토해내라는거 아님,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35423,조선족 의료보험 지원이나 끊어라 씨발 문새끼들아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36627,개같은새끼야 누가 김지훈이 노래장한다디 쪼다새끼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36597,시바 어쩐지 에이치비오맥스가 왜나오나 했네 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
28168,재후니오빠님은 늘 사람 배꼽 빠지게 하네요 ㅋㅋ,,./data\이상민.csv
28805,친구 어머니한테 오십만원어치 선물 사드리고 절교,,./data\이슈 콕.csv
36777,뚱뚱하고 엄청 못생긴것만 아니면 주는대로 먹는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34518,잼있다 이런거 또 찾아서 편집해서 올리라고 ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41684,솔직히 오나홀로 만족하자리얼돌은 좀 아니지 않냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34605,트럼프보고 사이코패스라 한 신문이 진짜 보수맞어,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34434,경쟁자가 언제 포기할지 모르는데 뭘 조금만 더야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40830,그거고 저거고 지겨우니까 고만 쳐 떠들라고 씨발,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42202,66666666666666 농협최소 10만원이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40995,트럼프가 무슨짓을 하던말던 중국만 없애주면 된다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36793,와 저중에 그래도흙수저녀는 먹어보고 싶노 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36351,씨발 글쑤기 다시배워라 초딩만도못한 작문실력이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41663,리얼돌 사진없어서 선민주화 박았는데 미안 읽을걸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34475,저세히보면 그것도 옛코민테른 제수이트의 딱깔이임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41260,미국 민주 당과 같이 엮여서 언론에서 띄워 주시길,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36022,이건 총 3명한테 고소 당할수 있는 놀라운 글이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40653,문재인 얘기하는데 천안문이 왜 나오냐 ㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42807,대한민국 415 부정선거의 민주당이랑 아주 똑같노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40365,빨렙에 이태원얘기라 이태원게인줄 알았더니 딴놈이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32751,뭔소리야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 새폰인데 부품없대,,./data\인사이트_biz.csv
36522,노정스님이랑 같이 부엉이 바위에서 무중력 가야겠노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29023,내가 깨꾸 사랑하는 거 안 봐도 넷플릭스인거 알지,,./data\이슈이슈.csv
37392,이정도 능력이면 틀이라도 너같은새끼보다 백배나을듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38487,지금 정부라면 화이자꺼라 해놓고 중국꺼 맞출거같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39663,방탈출 이벤트 열어서 실패하면 캐리어 탑슨권 당첨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37104,ㄹㅇ 뭐 쳐날라올까봐 반대차선에 화물차오면 긴장함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
36402,뜬금포로 존나 쳐웃엇네 시발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41338,코노야로 아재 ㅋㅋㅋㅋㅋㅋㅋ 너무 재밋엇는데 그때,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40651,포기 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34230,나도 꼬추보여지는거 좋아해서 왜 난리인지 모르겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32723,미친 누가 결혼하면 애 낳아야 한다는 꼰대의식있냐,,./data\인사이트.csv
39005,니가 경찰에 신고하면 북한 경찰서로 오라하냐 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
