,댓글,악플여부,출처
65845,야이 짱깨새끼야다 니네 영토고 니네 사람이냐 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65878,개좆두랑 참 비슷해 자기가 좋아하는 사람이랑 닮는걸까 좆흥좆이 항상 메좆보다 개좆두를 택했지둘이 7 살 차이나는데 7년전 1314 전성기 개좆두 시절도 저랬어경기력은 쓰레기여도 어찌어찌 한골은 넣고 세탁기 호탁기 골무원이라 불렸지호날두랑 참비슷해 외국인들도 손날두 손날두 하는거 보면 보는눈은 다들 비슷한가봐좆흥좆 epl 득점왕 먹어라 ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65880,개소리 하지마 손날두 개좆두라고 부르는구만 번리전 80 미터 드리블 빼고는 병신 축알못 씹새끼야 축구 지식은 내가 일베 원탑임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65883,그거 존나 개소리임 손흥민 플레이스타일이 호나우두라우 존나 다르고 개좆두랑 비슷한데 뭔 브라질 개좆나우두야 ㅋㅋㅋㅋ 그새낀 오히려 수좆이랑 비슷한 타입이고좆흥좆 골넣는장면이나 오프더볼 장면보면 개좆두랑 똑닮음 80미터 드리블 그거만 비슷한거지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65885,펙트좀 개좆두가 아닌 브라질 개 씹 돼지 호나우두라는건 말도 안됨너 눈깔 좆박앗냐 좆흥좆 플레이 보면 개좆두랑 붕어 빵인게 누가봐도 아는데,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65886,그리고 니말대로 수비수 앞에서 벗겨내는데 호돼지고 그 후자가 호날두다 병신 자살골 넣네 니애미 보지에 자지넣는 페륜아 새끼 ㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65887,병신새낀가 번리전 80미터 드리블 딸보고 무리뉴가 호나우두 언급 힌거 말고는개좆두이 비교하는거 맞다 병신새끼야 실제로 둘이 플레이 스타일도 비슷하고제발좀 아가리 닥쳐 축알못 씹새끼야 어디서 주워 처들은걸로 나대지 말고 좀,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65889,애미뒤진 새끼가 ㅋㅋㅋㅋㅋㅋ 아 축알못 병신새끼가 티셔츠 주워온걸로 대체 호나우두랑 손흥민이 어디가 플레이 스타일이 비슷해 드리블 온더볼 죄다 ㄴ ㄴ인데나대지좀마 로날도라고 말하는건 호날두 말하는거니까 씹새야 ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65890,욕질에 빼액대고 20세기말 호나우두 병신취급하는 축알못까지 완전체,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65891,네 다음 축알못 애미뒤진 병신 챔스우승 0회 빠는 호날두 한시즌호돼지 전체 시즌 챔스골발롱 5회2회 좆처발린 바퀴벌레년아 ㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65892,호돼지 플레이는 차라리 전성기 수좆이 억만배는 비슷하다 병신새끼야 ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65893,좆같은 소리하네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65894,는 니애미 면상 ㅋ 난 지금까지 축구판 전부 본대로 말한거다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65895,입에 걸레장착하고 내말다맞음 거리는 꼴통스타일 반박당하면 급발진하는 전형적인 저지능 축알못새끼블라가 속편함,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65896,네 다음 축알못 온더볼 피지컬 드리블러로 수아레즈랑 비슷한 선수를 오프더볼 개좆흥좆을 비교하는 수준 ㅋㅋㅋㅋ 애미둬졋죠챔스 우승 0회 0회 0회 를 챔스 우승 5 회 역대 최다골 대략 120골 넘음 니가 빠는놈은 14 골 수준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 병신색끼야브라질 개사기 스쿼드로 월컵 우승 한놈 포르투갈로 유로 2016 우승역대 1위 평가받는 메시 상대로 발롱 5 번 따냄 메시는 6 번 ㅋㅋㅋㅋㅋ 발롱 2 번 따위 벌레 반짝새끼 하이라이트 보고 빠는 애미뒤진 축알못 년아 니패배다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65897,메시 역대 1 위 호날두 역대 5 위권 은퇴후 역대 2 위도 가능 그런 개좆두랑 플레이 스타일 비슷한게 손흥민 씨발년들아 축알못 새끼들 ㅋ ㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65899,글좀 제대로 처읽으세요 병신 축알못새끼야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65903,순수 축구력으로는 메시가 원탑 맞음 위에 병신새끼니 무시해라한시즌 73골 31 어시스트 한해 91골 트레블 2 회 6 관왕 5관왕리그 우승 10회 챔스 우승4 회 스페인 코파 우승 6 회 수페르 8회 월드컵 준우승 코파 준우승 브라질 월드컵 최우수 선수 골든볼 MVP88848 으로 좆 박고 있는건 부정 못하는데 지금까지 메시가 보여준 퍼포먼스무시못함 메시 호날두 둘 맞대결 엘클에서는 대부분이 메시가 이김각종 세부스텟 전진패스 드리블 찬스 MOM 메시가 다이김포포투 역대 레전드 들 평가들 보면 메시가 우위둘다 은퇴하면 메시 1 위 좆두 2 위 5 위급 될거임세계최초 6 발롱 6 골든부츠 메시임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65922,황멜라는 딱 요긴하게 쓸만한 정도지 ㅇㅇ이기고 있는 상황에서는 볼간수도 잘해주고 상대팀한테 겐세이도 잘해주고 황멜라인데지고 있는 상황에서는 볼 질질 끌면서 앰창드리블하면 개좆같음ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65924,진짜 가지가지 쳐넣네 씹새끼ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65931,그래 저런게 바로 국위선양이다저런 스포츠 스타로 좌우 쌈빡질좀 쳐 그만두고 옆집 짱깨새끼도 하는 똘똘뭉쳐서 우리가 짱이라고 함부러 못건들게 하는것좀 보고싶다 좌파가 개병신새끼들인것마냥 틀니 씨발새끼들도 나라일엔 좆도 도움안된다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65937,흥민게이야 어케했노 씨발련아 ㅋㅋㅋ 존나 사랑한다 ㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65951,개좆같은 슨포티비새끼들이 중계권 따서네이버에서도 중계 못보네 하이라이트도 못보고씨부랄 전라도새끼하여간 슨 들어간새끼들은 다 잡아죽여버려야함,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65955,뭐래 병신 내년에 쿠팡이 중계하면 진짜 헬이다 스포티비는 양반,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65956,Var 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65973,국제육변기샌드백새끼 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65976,ㅂㅅ 짱개새끼 짱들짱들하노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65984,병신새끼 반박못하고 ㅂㄷ대노시진핑개새끼 해봐그럼 보내줄게,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65985,중국은 우리의 부모국가다 한국은 자식이고 병신아한국이 대국을 섬기는건 당연한일 ㅉㅉ한국이살길은 대중국에 붙는것,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
65992,바퀴벌레지 씨발년아 컨셉이냐 나가 뒈져라 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66003,시진핑 개새끼 해봐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66005,박쥐나 뜯어먹고 뒈져 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66007,개버러지 짱깨야 썩 너희 나라로 떠나라 그것도 나라라고 이런 광고 보니까 좋냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66010,지랄도 이 정도 공들이면 예술이라 인정해주자,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66011,전세계가 단함해서 중국 무역 거절하면 더러운 짱깨박면 가능하지 않겠냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66019,죠센징들 국뽕이 세계최강일줄 알았는데더 심한 짱깨 자국뽕이 있었네일단 ㅈㅈㅂ ㅁㅈㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66024,보통 병신들이 아니네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66025,저건 그나마 광고잖아운 좋아서 그랜드슬램 4강 한번 간 놈을 그랜드슬램 20번 먹은 놈 대항마로 만들어버리는 대한민국뽕한국에도 짱깨 수준인 애들 꽤 많다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66036,국뽕이 얼마나 미개한건지이제 알겠냐ㅋㅋ한국도 심하다특히 대깨문 국뽕은문프보유국 하나로 종결임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66037,짱깨들도 광고 보다가 잠깐 좋아한 직후 스스로에 대해 진심으로 현자타임 왔을 듯 싶다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66038,짱깨새끼 박제완료,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66039,짱깨 아니라도 알 수 있음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66040,짱깨가 아니라도 알 수 있다는 것도 니가 짱깨니까 알 수 있는거야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66041,이왕 일베 온 김에 짱깨로 사는 기분이란 어떤 것인지 썰 풀고 가라,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66042,추정해보자면 짱깨들은 대한민국을 이미 중공의 지방 또는 식민지 정도로 볼것 같다 이미 잠입한 조선족과 추종하는 전라도 세력으로 자유민주주의 정부를 전복시킨후 조선족과 전라도 종중 패거리로 모든 기관을 장악한 현 상황을 실질적인 정복 편입의 준완성으로 인식할것 같다 조금 만 더 조선족을 쑤셔 넣고 경제를 잠식하고 선동 조작을 이어나가면 전쟁없이 완벽히 비가역적인 흡수 통합의 완성을 눈 앞에 두고 있다고 자신하고 있을 것 같다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66043,너 이 시키 짱깨 아니고 애국 시민이었구나,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66073,이 미친새끼들은대가리 깨지게 팬 후에노예로 부리는거 외엔답이 없슴,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66078,전세계 사람들한테 왜 짱개말 못하냐고 지랄하는게 짱개라 충분히 이해됨,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66082,니미 씹 병신들,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66090,현재 짱깨 인구수가 13억 14억월컵 본선무머도 못나가본 병신들ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66093,두말도 필요없다병신갑지네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66099,우리나라가 아무리 심해도 저정돈 아니야 좆짱개새끼들아 어디서 물타기하려고 하노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66104,열등한 망상장애 오지네 병신새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66107,아 씨바 오산 궐동 어느 식당에서 혼술하는 중인데 중국여행온거 같다 여기저기 테이블에서 짱깨들 쏼라쏼라 종업원도 쏼라쏼라 차이나타운이노 안X석이 동네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66108,진짜 좃병신 국가답노 짱깨는 박멸이 답이다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66110,당연히 유머 컨샙이지짱깨새끼들이 즈그 축구가 어느수준인지 제일 잘 안다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66115,적어도 조선은 요즘 국까질 하면서 객관성을 갖추는 단계고 이미 많이 진행됐지 ㅋㅋㅋ 짱깨들은 답없음해외 유학온 짱깨들이 왤케 찐따처럼 지내는지 알만함,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66120,쭝궈 병신샤끼들 좀 다 뒈져라 미개,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66134,짱깨가 세계에서 제일 잘하면 어떻게 조 추첨 POT A가 아닐 수가 있냐짱깨는 구라도 제대로 못치네 비융신 새끼들 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66151,끝에 짱깨가 잠에서 깨며 아시발 꿈 하는 장면이 안나와서 ㅁㅈㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66154,중국에게 대가리 박아라 병신들아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66157,ㅈ ㅈ ㅂ 쳐 올리는 니가더 개새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66158,롤도 개좆같이못해서 한국인 없으면 우승못하는 개븅신새끼들이 저기서도 상상의나래 펼치고있노 ㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66164,ㅈㅈㅂ 올리는 새까는 짱깨랑 동급,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66166,httpsmilbecomview11260658964httpsmilbecomview11260658964httpsmilbecomview112606589645월에 인기글간거 좆중복 민주화좌좀홍어새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66167,ㅋㅋㅋㅋ 개 좆까는 소리하고 있네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66169,짱깨 새끼들 단체로 뇌절 했놐ㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66170,애미뒤진새끼들 지랄을하노ㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66174,레알 좆 병신 같다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66179,진짜 짱깨새끼들은 존나 신기함인구 존나 많아서 인재풀 많을것같은데 축구는 ㄹㅇ 개못함,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66181,좆하이상강이랑 좆저우헝다같은 병신리그 우승팀은영국3부리그 선에서 정리 가능할듯,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66187,이보일고맙다 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66190,저 인터뷰에서도 일본 요즘 세대들 초식남이라는거 안 보이냐 여자랑 섹스하는데 국적이 문제인지 아나ㅋㅋ 니가 그냥 병신인 거지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66191,저게 개방이냐 시발 개망나니 병신새끼지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66198,취급해야지 병신새끼야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66213,시발 섹파 보유 허세 아니노 좆같네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66214,미친새끼 선이없네 그냥 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66227,진짜 미친새끼인데 인생은 저렇게 살아야됨,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66232,틀만 보면 아재 스기나 합니까이지랄하는 틀무새들은 오늘 망치로 니아가리 아작내라술담배안하고 건강관리하면 80까지도 가능하다 이기야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66234,야동볼때 남자도 어느정도는 와꾸가 돼야 집중이 되지않음 존못오타쿠나 송장이랑 하는거보면 어휴씨발 꼴리지도않고 저년저거 고생한다 싶고 수간물보는급으로 좆같음 여자가즐기면서 진심으로 느끼는게 개꼴인데 그럴려면 최소한 사람답게는 생겨야지 씨발 아무리 남자배우라도 노인네 주름엉덩이 누런이빨 검버섯 처진살 흰머리 보일때마다 토할거같음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66260,잼나게 사네 부럽노노인네보다 관리 못하고좆안서는 소추 병신일게이들 나가 뒤지는소리안나게해라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66263,개 틀딱새끼들아 이거보고혹시 나도 라는 생각을 가지고 있다면 꿈 깨길 바란다니들처럼 냄새나고 못생기고 침튀기면서 고집땡깡만 부리는 산송장새끼들은 안 받아준다나정도면 젠틀하고 아직 먹히지 않을까 라는 착각도 하지마라 씨발것들아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66288,진짜 av배우 좆나 부러움 씨발 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66289,개씨발 리스펙한다저정도 장인정신이면 도의고 뭐고 인류 패러다임을 뛰어넘는 가치가 있는거지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66290,애초에 성관념부터 한국인들은 좆같은 여관바리에서 금방튀어나온듯한 와꾸를한 여배우의 헛좆질 에로영화 ㅋㅋ 제목도 씨발 무슨 80년대 젖소부인같은걸 아직도쓰고있음이딴걸보면서 성욕을 풀어야되는게 한국인들의 현실이고일본은 주변에 흔히있을법한 귀여운외모의 20대초반애들이 좋은 화질에 질퍽하게 떡을치고 수백가지의 판타지를 카메라앞에서 충족시켜준다진짜 여기서부터도 존나 자괴감오진다 지금 이 문제는 심각한거라고 본다 전세계 어느국가가 대한민국처럼 폐쇠적인 성문화를 가지고있을까,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66308,진짜 좆같은 새끼네걍 짐승새끼라고 생각한다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66310,안 부러워 병신아저게 부럽냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66316,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 씨발 PC주의라고는 개나 줘버린 인터뷰노 ㅋㅋㅋㅋㅋ 미성년자 따먹고싶다 마누라는 썩은고기다 ㅋㅋㅋㅋ 미친새끼 ㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66331,틀딱 정치인들이 왜 좆대가리 함부로 굴리고 다니는지 잘 알겠다 ㅋㅋ그렇게 살아왔는데 권력까지 있으니 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66334,일본의 60년대한국의 80년대좆팔육들 문제점은 지들은 그렇게 살아놓고 엄근진 시전하고 나이쳐먹고는 남페미짓하며 즈그딸들 김치된장꼴페미 만들었다는거임 ㅋㅋ 그 기류에 영향받은게 현 대깨문세대 40대 자영업자 병신들에 만만치 않은30대 보빨 쓰레기들 ㅋㅋ현 좆한민국은 정치적으로도 사회적으로도 좆팔육쓰레기들이 만든게 맞음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66337,시발 창년들 비위도 좋다 입술 시퍼런 검버섯 노인네랑 혓바닥 부비부비 ㄷㄷ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66379,좀 재수없긴한데ㅋ 씹선비 틀딱보단 훨씬 윾쾌하고 좋노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66389,행복한 틀딱개부럽,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66404,개씨발새끼 다음 번엔 꼭 복상사로 뒤져라 좆같은 쭈글이새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66407,판타지소설을 실화라고 세뇌시킴 병신같은나라임 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66418,병신 씹조선 미개한 유사인류 수준 ㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66421,좌좀들이랑 씹선비들이랑 노무노무 비슷함 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66422,저 개새끼를 왜 지폐에 처넣냐 씨발 병신같은 씨발같은 나라 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66427,병신 조선 옹호하고 감싸는 새끼들 90는 좌빨임문재앙 좌빨정부 들어서서 조선시대 미화하는 온갖 프로젝트 존나게 많이 벌려논것만 봐도 딱이지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66430,대깨문이랑 하는짓이 똑같노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66446,하여간 본능적인 빨갱이 기질 조선징,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66458,오 미친년 똑똑하네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66467,얘얘 그래 나 미쳤어 이미친년아 그니까 왜 그딴걸 쳐물어봐나한테 왜물어보는데 개씨발년아 꺄아아아아아아아ㅏㅇ아ㅏ아나아아아아아ㅏ아아아아아아아아아악얘얘 그래 나 미쳤어 이미친년아 그니까 왜 그딴걸 쳐물어봐나한테 왜물어보는데 개씨발년아 꺄아아아아아아아ㅏㅇ아ㅏ아나아아아아아ㅏ아아아아아아아아아악얘얘 그래 나 미쳤어 이미친년아 그니까 왜 그딴걸 쳐물어봐나한테 왜물어보는데 개씨발년아 꺄아아아아아아아ㅏㅇ아ㅏ아나아아아아아ㅏ아아아아아아아아아악,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66469,짱깨 유교 수준,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66472,참 씹새끼네근데 저딴새끼가 뭔 존경받을 짓을 했다고천원 짜리에 면상을 들이 밀었냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66477,이황은 문제가 많은 인물임조선에서 이황 떠받드는건 이해가 안됨이황의 수제자 김성일이 임란전 일본에 통신사로 갔다와서 정세보고를 좆같이 해서 임란 방비가 전혀 안된건 주지의 사실하지만 사농공상은 유학유교 또는 성리학의 테마가 아님전국시대 법가인 한비자가 취한 정책이 사농공상임 이 사농공상이 이름순으로 계급을 의미하고 그아래를 천대한다는 의미가 아니라 그 각각의 영역을 나눈거일뿐임요샛말로 자원의 집중화 그 자체였음유학유교때문에 조선이 망한게 아님 병신들 때문에 망한거지예를 들어 반도체공학 조선기술 때문에 한국이 망하는거겠노 병신이 집권하면 나라는 망하게 되어있고 그 책임을 학술 내지 이론에 전가하는게 병신들의 후손이 주장하는 바일뿐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66479,젖짱개새끼들 쉴드치는게 아니라 성리학이 원래는 그리 나쁜 학문이아님 근데 이게 씨발 좆1센으로 들어와서는 이상하게 변질되었다는거 ㅋㅋㅋ 니미 불교 기독교만 봐도 뭐든 좆반도에 들어오면 좆같이 변질되어버림,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66480,ㄴㄴ조선은 성리학을 국시로 채택해서 망한게 맞다공산주의 채택해서 병신되는거랑 동급임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66486,역사는 결과에의해 해석됨우리나라가 운빨로 독립됏기 때문에 당시 친일파들 부관참시하고물고뜯고 맛보고 개지랄병 하지만 사실상 일제강점당시 평민 90퍼는삶이나아졌고 무능한 왕권보다 밥주고 교육시켜주고 길닦아준일본을 환영햇음만약 일본 황국신민으로 여태왔다면 그당시일제합병 반대한 새끼들은 죄다 한자리씩하고 평민들 약탈해서잘살던 씹쌔끼들이라 반대했을거라고 반대한 놈들 목록 펼쳣을거임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66496,아직도 저 좆같은 성리학이 조선인 DNA에 뿌리깊게 남아서 재벌 부의 재분배인성논란으로 남 끌어내리기가 만연하지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66498,여혐 학문 끝판왕한국 개독 새끼들은 개독유교 하이브리드라 완전 정신병자나 다름 없음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66499,현대김치년들이 인간말종 끝판왕이다 쌍년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66500,그래서 빨갱이 ㅆㅅㄲ들이 조선에 집착하다 못해 죽어라고 ㅎㅈ까지 빨잖아지들 사상과 이념의 모든 기초와 시발점이 되는게 조선이거든,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66502,저 씨발새끼 노비가 3천명이었다며,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66524,조국같은 새끼들이 특권층이었던 짱깨식민지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66525,군왕의 부국강병정책은 결사반대하고이렇게 사적 부를 축적하니 나라 망했지망해도 책임도 안지고 짱깨스파이칩에 넘어갔다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66528,전주 이씨가 중국 전주이씨 출신이라 그럼 이성계는 짱깨고 조선민중을 노예 성노예로 만듦,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66530,성리학자 두 새끼사대주의자아들 낳은거 외에는 한것도 없는 창년이런 좆같은 새끼들을 지폐인물로 쓰고 자빠졌으니 우리나라 수준이 딱 그 정도다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66533,내 역사관이 바뀌었다 조선이란 나라 더 일찍 망했어야 했어 단 공산주의 이외의 나라에 침략 당하고 계몽 당했으면 훨씬 좋은 국가가 됐을거라고 역사는 만약이 없다지만 일본한테 합병당한게 그나마 좋았지 짱깨 소련놈들한테 당했으면 좃될뻔 제 2의 짱깨가 되었다면 ㄷㄷ물론 조선이란 나라가 유교 사대주의에서 벗어나 빨리 서구 선진문명을 받아들였다면 짱깨본토 앞마당 삼아 존나게 강대국 됐을듯임진왜란때 일찍 일본한테 먹혔으면 어떻게 됐을까 영화 한편 찍는 놈 없나대깨문들한테 다구리 당하겠지만한줄 요약어차피 일본이 아니라도 조선은 따먹혔다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66536,그냥 세글자로 요약하면전라도북방출신 홍어성개 씹새끼가 위화도통수로 시작한 나라답게 지구역사상 최악의 이중성 최악의 빈곤 최악의 노예국 트리플크라운 500점짜리 완벽한 똥조선사500년불지옥 그자체,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66541,저런 개씨발년이 지폐에 박혀있으니 나라가 이모양,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66545,좆같은새끼자손 ㅊㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66546,쌍놈이냐 지 집안에서는 씨 안붙힘,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66552,결국 문재인은 개새끼란소리네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66559,바퀴달린 수레 쓰는것조차도하늘과 땅 사이에 사람이 서는 이치를 무시하느냐고수레바퀴 때려부숨 ㅋㅋ조선후기가서는 수레를 쓰긴했는데정해진 사이즈가 없이 어지럽게 난립하다보니오히려 가마꾼들과 지게꾼이 일하던것보다 비효율적이었다고성문지궤 라 하여성문앞 땅에 홈을 파서그 홈에 들어맞는 크기의 수레만 출입시키자 해도애초에 길이를 재는 수단조차 제각각이라 뭐하나 통일된게 없던 병신나라오죽했으면 대동법같은 정책 하나가 전국으로 퍼지는데 100년이 걸리겠노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66561,진짜 병신새끼들상업 발달해서 무역으로 그 돈으로 군대 키우고 해야지이 좆같은 씨팔새끼들,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
66562,조선은 유교 때문에 저렇게 된 거다그런데 한국엔 아직도 유교 쳐빠는 병신들이 많아 아직도 그 염병할 제사질을 쳐하고 있고,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
