,댓글,악플여부,출처
21286,형님 야동에 미친 게시글과 사과문은 어디갔습니까,,./data\여행에 미치다.csv
14767,부산 스마트시티 최고입니다 대구는 전기차전용시티,,./data\문재인.csv
20304,광희 지인으론 ㅇㅋ여도 친한 친구로 두기 힘들듯,,./data\에브리타임_댓글_1113.csv
21320,불법촬영 유포죄 아닌가요 사과문은 왜 지우셨어요,,./data\여행에 미치다.csv
16701,박지선이 이 글을 보고 편이 쉬수있을것 같음니다,,./data\박성광.csv
16694,내 유년기를 책임져주셨던분들인만큼 저도 슬프네요,,./data\박성광.csv
14758,대통령님 항상 건강하세요 늘 감사한 마음뿐입니다,,./data\문재인.csv
14717,우리의 대통령님이셔서 자랑스럽습니다 감사드립니다,,./data\문재인.csv
14703,문통 정말창피하다 후진국가서 왕노릇 참 겁나하네,,./data\문재인.csv
20296,나도 그럼 근데 이제는 그냥 친구들도 그러려니함,,./data\에브리타임_댓글_1113.csv
24123,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 각인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
27516,마지막에 밍구 오늘 수고해씀미다 너무 기여워 ㅜ,,./data\유머 짤.csv
18228,벌써 싸늘한 가을이되었네요 따뜻하게 잘 입으세요,,./data\배다해.csv
20697,일단 사람이 죽었으면 발인동안이라도 조용히 있죠,,./data\여행에 미치다.csv
21032,여행에 미친게 아니라 그냥 미쳤네 ㅋㅋㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
15962,감성과 지성을 겸비한 아주 멋진분이세요 힘내세요,,./data\문재인.csv
24735,여기 예림이가 가고 싶어 하는곳 아니가 ㅎㅎㅎㅎ,,./data\여행에 미치다.csv
24732,나여기 전부 갔었는뎁ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 코로나,,./data\여행에 미치다.csv
18264,형이 예전에 썼던 POWER만큼 잘 읽을게고마웡,,./data\스윙스.csv
27078,방금 나연 노래 듣고 오니까 이건 완전 소름돋네,,./data\유머 짤.csv
20773,삼가 고인의 명복을 빕니다 여기 악플들 반성해라,,./data\여행에 미치다.csv
20983,조사 받으셔야지 자살 시도라뇨그럼 죄가 씻깁니까,,./data\여행에 미치다.csv
16021,조국내 딸은 시험 한번도 안 보고 대학갔는데 ㅋ,,./data\문재인.csv
20809,문재인은 잘먹고 잘살던데 대한민국 여성 때문이다,,./data\여행에 미치다.csv
27964,hyung wish u a sweet night,,./data\이상민.csv
18276,내 시바견 너보다 잘먹어너 요즘 다이어트 힘내라,,./data\스윙스.csv
23877,아 갈곳을 또 이러케 여미때매 망치겟군ㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
15658,정말 문재인 대통령님이 우리 대통령이라 행복해요,,./data\문재인.csv
23957,니가그렇게내생일축하해주고싶으면여기가야됨 ㅇㅈ ㅋ,,./data\여행에 미치다.csv
15406,항상 감사합니다 존경하는 대통령님 자랑스럽습니다,,./data\문재인.csv
15437,문 대통령님 쭉 가셨으면 좋겧어용 늘화이팅입니다,,./data\문재인.csv
15442,대통령님 덕분에 대한민국이 더 강해집니다 이문덕,,./data\문재인.csv
15444,평생소원 만나서 악수하고싶어요 대통령님건강하세요,,./data\문재인.csv
24616,코로나 끝날때쯤이면 우리통장에는 돈이 그득할거야,,./data\여행에 미치다.csv
24678,코로나가 잠잠해지면 뉴욕 가는 거햐 우리 아랏쥐,,./data\여행에 미치다.csv
25652,와 락킹 대박이다 ㅋㅋㅋㅋㅋㅋ 다시 해보고 싶어,,./data\여행에 미치다.csv
16110,크 역시 대통령님 그리고 수험생 분들 응원합니다,,./data\문재인.csv
21099,캡처본 있으신 분들 신고해주세요복구 수사 핵가능,,./data\여행에 미치다.csv
20394,아 나도 5장 있는데 막막하다ㅋㅋㅋㅋ 2년 묵음,,./data\에브리타임_댓글_1113.csv
26673,ㅋㅋㅋㅋㅋㅋ창우키다 소리랑 같이 끝까지 봐줘ㅠㅠ,,./data\유머 짤.csv
20417,오옹 그렇구낭 그냥 내가 보는 것들이 그런거였네,,./data\에브리타임_댓글_1113.csv
23600,시원해보여서 뛰어들어가면 돌 개미끄러워서 뇌진탕,,./data\여행에 미치다.csv
20439,얼굴 어떻냐고 ㅋㅋㅋㅋ 그리고 신상 안돌아 ㅋㅋ,,./data\에브리타임_댓글_1113.csv
14887,사랑해요 대통령님 옥좌를 잘 챙기셔요 ㅡ 제발요,,./data\문재인.csv
14897,오늘도 대한민국을 위해 열일하셨네요 굿밤보내세요,,./data\문재인.csv
16583,더이상 힘들지 않기를 삼가 고인의 명복을 빕니다,,./data\박성광.csv
26736,아 이제 봄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃곀ㅋㅋ귀엽,,./data\유머 짤.csv
16521,RIP Park JisuFrom malaysia,,./data\박성광.csv
26773,웃음소리 완전 너같음ㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
20534,씨발 아직 안지웟네 사장 사망했는데 계속 할려고,,./data\여행에 미치다.csv
21150,불법촬영물 야동이나 쳐보는 한남은 팔로우취소 ㅋ,,./data\여행에 미치다.csv
20555,한번도 야동 다운받지 않은 사람만 돌을 던지세요,,./data\여행에 미치다.csv
15070,지지자는아니지만 대통령의이런모습은정말보기좋습니다,,./data\문재인.csv
18183,다해님 보러 고고씽 이쁘당언제나 여신의 계절ㅋㅋ,,./data\배다해.csv
16347,사랑하는 딸수고했어 Dream Come Ture,,./data\문재인.csv
24835,내가 다시간다면 나는 타임스퀘어서에서 새해반기기,,./data\여행에 미치다.csv
26851,아빠는 잘생겼다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
18198,엄마 닮아 요리도 잘하는 다해 달래장에 맛나겠다,,./data\배다해.csv
21112,갑자기 해킹당했었다고 올라오는거 아닌가 모르겠네,,./data\여행에 미치다.csv
24782,다시 가면 헬기도 하기루 했는데 ㅠㅠㅠㅠ 마렵다,,./data\여행에 미치다.csv
26939,아니 너무이쁜거아니냐ㅡㅡ 무슨 금으로만든사람같음,,./data\유머 짤.csv
21264,댓글 삭제만 하시지 말고 사과문이든 뭐든 쓰세요,,./data\여행에 미치다.csv
16797,정말 박지선님 좋은분이셨는데 맘한구석이 시리네요,,./data\박성광.csv
14584,맞습니다 국민들 믿고 개혁의 밑거름이 되어주세요,,./data\문재인.csv
20909,ㄱㅖ좌번호 적는건 뭐노 ㅉㅉ 죽을라면 곱게 죽지,,./data\여행에 미치다.csv
19261,뭔소리야중국에서 유학하느라 한국말 핀트를 못잡니,,./data\에브리타임_댓글_1113.csv
14471,우리 대통령님 늘 응원 합니다 항상 건강 하세요,,./data\문재인.csv
17243,성광님악플 무시하세요ㅜ성광님이 뭘 잘못했다는거죠,,./data\박성광.csv
19692,장애인 주차구역 10분간 잠시 주차했다 10만원,,./data\에브리타임_댓글_1113.csv
21843,버라이어티적인 느낌으로 당신들과 함께하고 싶어요,,./data\여행에 미치다.csv
26249,헝 몇년 뒤 시오니 같지않아 물론 시온최강이지만,,./data\유머 짤.csv
19742,하 이런글에 같이 분노했었는데 에타정지당함 ㅠㅠ,,./data\에브리타임_댓글_1113.csv
17207,이상한 댓글 무시하시고 슬퍼하지않으셨으면좋겠어요,,./data\박성광.csv
19257,난 중국에서 유학하다 와서 너보다 아는게 많은데,,./data\에브리타임_댓글_1113.csv
21818,world is your home your 나라,,./data\여행에 미치다.csv
22638,와언제쯤 코로나가 끝나서 이렇게 모여있을수있을까,,./data\여행에 미치다.csv
17192,형 고소가자고소해서 진짜 무서운게 뭔지 보여주자,,./data\박성광.csv
23326,크 우리의 이 여행이 물거품되다니아직도 아쉽구먼,,./data\여행에 미치다.csv
19758,여자가 장애인보다 지적 능력이 떨어졌뉴 ㅠㅠㅠㅠ,,./data\에브리타임_댓글_1113.csv
19759,ㅇㅇ기분나쁨 지능형안티로 욕먹게하는거 같고 빡침,,./data\에브리타임_댓글_1113.csv
23365,아놔 우리가 어제 조지아 얘기햇다고 이렇게 뜨냐,,./data\여행에 미치다.csv
24303,나 내년 생일에 여기 같이 가장 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
24306,11월 28일 표 두장이요 돌아오는건 필요업슴다,,./data\여행에 미치다.csv
18639,야수 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미치겠네,,./data\스윙스.csv
22667,멘트가 진짜 딱 우리 얘긴데 스미냑 아지트 당첨,,./data\여행에 미치다.csv
23228,우리 제주도 가면 꼭 한 명은 면허 따서 가쟈악,,./data\여행에 미치다.csv
27676,왤케 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
17136,진짜 이상한 인간들이 너무 많네요 힘내세요 ㅠㅠ,,./data\박성광.csv
19884,저도 전자 43기준 37인데도 서류에서 힘듭니다,,./data\에브리타임_댓글_1113.csv
18622,미용실 가서 스윙스 머리 해주세요 하면 되겠네요,,./data\스윙스.csv
17103,아니 박지선사망이 왜 박성광 잘못인것처럼 그러냐,,./data\박성광.csv
19248,후후 네넹 이공계도 저게 가능하다는 말씀이시네영,,./data\에브리타임_댓글_1113.csv
14264,사랑합니다 응원합니다 대통령님 위해서 기도합니다,,./data\문재인.csv
19651,마요에 숙주라면이 있어요 무슨 마요에 무슨 숙주,,./data\에브리타임_댓글_1113.csv
14453,우리대통령님 뜻대로 하세요 늘 사랑하고존경합니다,,./data\문재인.csv
19446,저는 다이어트할때 생리3달동안안했어요 ㅋㅋ ㅠㅠ,,./data\에브리타임_댓글_1113.csv
22275,언젠간 다 뿌시자 나는 팜파스 뿌실게 뭐 뿌실래,,./data\여행에 미치다.csv
19416,수분빠진거임 단기간에 체지방이 그렇게 빠질리없음,,./data\에브리타임_댓글_1113.csv
24097,9299999999999999999999 떠나자,,./data\여행에 미치다.csv
17496,parksungkwang lis wes rabi,,./data\박성광.csv
14312,미치고 환장할 노릇이죠 꼭 바꿔주시길 기대합니다,,./data\문재인.csv
25551,The pictures looks awesome,,./data\여행에 미치다.csv
22124,아직도 여기있는거같다며ㅠㅠㅠㅠㅠㅠㅠㅠ언제가냐ㅜㅜ,,./data\여행에 미치다.csv
17944,오늘 라방 재밌었어요 감사합니다좋은 밤 보내세여,,./data\배다해.csv
26086,로제는 음악 많이 듣는 티가 나네요 선곡 쥑이네,,./data\위키블루.csv
27761,디카프리오 정도면 나 동양인비하 감당할 수 있어,,./data\유머 짤.csv
17952,다음 라방때는 함께 하고 싶네요 항상 응원합니다,,./data\배다해.csv
22081,시애틀이 이런데구나 캐나다가면 다시 미국여행하자,,./data\여행에 미치다.csv
22516,이렇게 이쁜 델 안 데려가고 뭐 하냐어 머하냐고,,./data\여행에 미치다.csv
26137,위너는 리멤버보단 에브리데이있는 앨범이 ㄹㅇ명반,,./data\위키블루.csv
14377,Classic romantic gentleman,,./data\문재인.csv
22533,옢후징와이 팔로우햇다가 취소햇담 굴구 언줴좌꼬얌,,./data\여행에 미치다.csv
27792,레오 존잘인데 그 뒤에 너무 웃김 ㅆㅂㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
25367,와 자갸 너무이쁘다 사진기로만 볼수있는ㅠㅠㅠㅠㅠ,,./data\여행에 미치다.csv
18746,스윙스가 쇼미 나온거 부터 완전 힙하당 증명했음,,./data\스윙스.csv
17361,근데 솔이씨가 최고로 예뻐요두분 항상 사랑합니다,,./data\박성광.csv
19311,그치 난 내가 크면 165는 될 줄 알았어ㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
17988,와아 세상 맛있겠다b의 주방 저는 넘나 좋은걸요,,./data\배다해.csv
23165,좋아요 백만개누르고싶다 하 제주도오오ㅗ오오오옹오,,./data\여행에 미치다.csv
19621,학교에서 시험봤는데 코로나 걸리면 책임은 누가함,,./data\에브리타임_댓글_1113.csv
19625,근데 목숨걸고 시험보고싶지는 않다 난 죽기 싫어,,./data\에브리타임_댓글_1113.csv
14448,용안이 넘 상하셨네요ㅠㅠ 교활한것들과 우매한국민,,./data\문재인.csv
22671,이렇게 다닥다닥 붙어있어도 됐던 시절이 있었는데,,./data\여행에 미치다.csv
17066,개웃기네 악플러들 ㅋㅋ짝사랑 하면 다 받아줘야됨,,./data\박성광.csv
18940,약간 사내 정치에 질려 퇴사하기 직전의 사원같당,,./data\스윙스.csv
24328,너 생일날 여기 가자ㅠㅠ 방학때 엄마 고향 옆임,,./data\여행에 미치다.csv
16914,힘내세요 너무오래 슬퍼하면 지선님도 슬프실거예요,,./data\박성광.csv
20059,오오오오 아직 저는 볼게많아요 부럽죠 ㅋㅋㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
16912,성광님 악플다는 사람 많은데 악플에 지지 마세요,,./data\박성광.csv
19114,솔직히 난 시위고 뭐고 그냥 투표만 하고 싶은데,,./data\에브리타임_댓글_1113.csv
18016,먹음직스럽고 맛있게 보이는데 맛있게 잘 드셨나요,,./data\배다해.csv
14171,맞습니다 아이들을 협상카드로 사용하는건 아니지요,,./data\문재인.csv
14130,존경합니다 끝까지 지지합니다 또 잃지 않겠습니다,,./data\문재인.csv
20073,십만원 밑은 다 비슷비슷하니까 디자인보고 골라봐,,./data\에브리타임_댓글_1113.csv
18064,배다해바다해 Seas kitchen바다식당 ㅎㅎ,,./data\배다해.csv
24371,허쿼카 누가 이렇게 귀엽게 사진 여러장 찍어주래,,./data\여행에 미치다.csv
14129,대통령님 그런자들에게는 강한모습을 보여줘야합니다,,./data\문재인.csv
18498,분명 확실한건 퇴물이 최고라는 뜻을 가졌다는거다,,./data\스윙스.csv
20127,그럴수있지 않나 재수하고 1년휴학이면 28이잖아,,./data\에브리타임_댓글_1113.csv
19127,인싸도 그룹스터디랑 좋은 정보로 학점 잘 따겠지,,./data\에브리타임_댓글_1113.csv
16883,너무슬퍼요지선씨 하늘에선 고통없이 행복하게쉬세요,,./data\박성광.csv
18494,와 진짜 묵음처리안된 버전 너무 듣고싶어요ㅠㅠㅠ,,./data\스윙스.csv
16862,글에서 먹먹함이 묻어 나오네요 성광씨도 힘내세요,,./data\박성광.csv
21389,여기가 거기냐 불법촬영물 올라왔다는 곳이 염병할,,./data\여행에 미치다.csv
14624,국회의원 수 330명270명 어느 쪽을 원하나요,,./data\문재인.csv
21380,이런 계정은 사라져야하는데 125만이면 어렵겠죠,,./data\여행에 미치다.csv
19092,IT 진짜 공부하기 힘든데그게 제일 잘나가 ㅠㅠ,,./data\에브리타임_댓글_1113.csv
20181,서로 팔로우 유지해서 뭐할거 걍 잘 됐다 생각해,,./data\에브리타임_댓글_1113.csv
20192,오오 그렇군요 우정원이 그렇게 시설이 별로인가요,,./data\에브리타임_댓글_1113.csv
16854,오빠악플 무시하고 건강하게 오래오래 개그해주세요,,./data\박성광.csv
17857,잘햇네 아쥬 미친것들은 매운맛을 보여줘야돼 핫팅,,./data\배다해.csv
21365,성관계 영상 올리고 사과문 올리셨던거 내리셨나요,,./data\여행에 미치다.csv
14667,우리나라 대통령님 최고 잘생기셨습니다 최고입니다,,./data\문재인.csv
25005,뉴욕도 거고싶다 ㅠㅠㅠㅠ 근데 인스타이름 바꼈딩,,./data\여행에 미치다.csv
22960,제주는 정말 우리나라라서 더 감사한 곳입니다ㅎㅎ,,./data\여행에 미치다.csv
21481,나중에 나랑 싱가포오올가자 언제가될진모르겠지만ㅎ,,./data\여행에 미치다.csv
18048,전 요즘 우엉조림에 빠져서 그거랑 밥이랑 먹어요,,./data\배다해.csv
17747,지구를 지켜야죠오빠덕분에 다시 한번 생각해봅니다,,./data\박성광.csv
23397,20대에 한 번은 조지아 한 번은 스페인포르투갈,,./data\여행에 미치다.csv
24331,나중에 생일이 지겨워질때쯤 우리둘이 한번 가보자,,./data\여행에 미치다.csv
17738,하늘이 예쁘긴하네요하늘만보면 왠지 사진찍고싶네요,,./data\박성광.csv
19932,나 내가 남자였으면 좀 잘생겼을거 같다 ㅎㅎㅎㅎ,,./data\에브리타임_댓글_1113.csv
22696,내가말한거 ㅠ 근데 2번째 사진 어떻게 찍었을까,,./data\여행에 미치다.csv
21679,Ok Google 싱가폴 애플스토어 위치 알려줘,,./data\여행에 미치다.csv
19948,활동하는 동아리 꽤 있던데 한번 알아보고 ㄱㄱㄱ,,./data\에브리타임_댓글_1113.csv
25078,동호텐트가 혿시 나 그린델발트 숙소에서 묵었눈데,,./data\여행에 미치다.csv
21591,인증 부탁 ㅋㅋ 앞에서 사진 찍어서 보여줘 ㅋㅋ,,./data\여행에 미치다.csv
17778,안녕하세요훈남의일상 완소남 이셔요 저완전팬이에요,,./data\박성광.csv
22796,저도 신혼여행 갔다왔는데넘 좋았던 기억나네요ㅎㅎ,,./data\여행에 미치다.csv
25322,스위스 캠핑장 클라스언젠간 가야지ㅠㅠㅜㅠㅠㅠㅠㅠ,,./data\여행에 미치다.csv
14212,오직 나라의안녕만생각하시는 나의대통령님사랑합니다,,./data\문재인.csv
18998,나도 해보고싶당 ㅎㅎ 노천극장에선 해밧는데 히히,,./data\에브리타임_댓글_1113.csv
17783,형님 날씨 추우신데 집에 조심해서 잘들어 가세요,,./data\박성광.csv
18028,쌀쌀한 날씨 감기 조심하시고 즐거운 하루 되세요,,./data\배다해.csv
15698,큼이름성함갖고 장난치는거 딱 유치원생 수준 아닌가,,./data\문재인.csv
18867,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이 형 개그맨이네ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\스윙스.csv
17849,언니꼭퇴치해요 언니잘못없으니까안좋은생각하면안됩니당,,./data\배다해.csv
27159,이렇게 살란말야 ㅋㅋ 햄이였으면 따라가서 놀렸겠제,,./data\유머 짤.csv
15709,최강 한국 당신이 있어서 최순실때보다 살기좋습니다,,./data\문재인.csv
19049,찾아보는데 죄다 냉동용이라는데ㅜㅜ 냉장용 없나ㅜㅜ,,./data\에브리타임_댓글_1113.csv
15603,대한민국 아무도 흔들수 없을것이다 이말씀너무좋아요,,./data\문재인.csv
15606,대통령님 웃으실때 가장 기쁘고 행복해요 사랑합니다,,./data\문재인.csv
15978,대통령님 건강하시고 힘내세요 늘 응원 지지 합니다,,./data\문재인.csv
17522,헉 온제올렸데 맛도 있었쥬 여봉사랑해용 연휴 최고,,./data\박성광.csv
17904,다해님 항상 응원하고 있어요잘 하신거에요 힘내세요,,./data\배다해.csv
19205,ㅋㅋㅋㅋ 체대 복전생들 기어올때마다 문제가 터지네,,./data\에브리타임_댓글_1113.csv
15759,수험생까지 챙겨주는 문재인 대통령님 역시 짱이셔ㅜ,,./data\문재인.csv
25531,성님 저 포인트는 우리가 갔던 곳이랑 다른것인가오,,./data\여행에 미치다.csv
26027,나랑 재미있게 놀고 싶지 않냐 나중에 후회 하지마,,./data\위키블루.csv
17632,저도 오늘 옷장정리햇어요 어제저녁부터 찬바람 쌩쌩,,./data\박성광.csv
20750,너희 중에 죄 없는 자만이 이 자한테 돌을 던져라,,./data\여행에 미치다.csv
17759,성광 어린이 같으다결혼하더니 더 젊어지시는듯 해요,,./data\박성광.csv
17927,우와아 세상에 너무 아름다워요 배우님 ㅜㅜㅜㅜㅜㅜ,,./data\배다해.csv
20743,왜 죽나요 물론 잘못한건 맞지만 이게 죽을일인가요,,./data\여행에 미치다.csv
18371,스윙스 가 왜굳이개떡같은 짓들 하고 자빠졌네 증말,,./data\스윙스.csv
19112,필요성을 느끼지 못한다는 점에서 살만하다는 거겠지,,./data\에브리타임_댓글_1113.csv
17817,용기 내주셔서 감사합니다 끝까지 힘내주세요ㅜㅜㅜㅜ,,./data\배다해.csv
17907,얼마나 힘이 들었을지ㅠㅠ응원해요 너무 잘 하셨어요,,./data\배다해.csv
26033,큰일이야 이틀 뒤면 사전예약인데상근아 너꺼도 그럼,,./data\위키블루.csv
27160,나요즘 이런거 너무 재밌어 ㅋㅋ세상 착한사람 많다,,./data\유머 짤.csv
24723,우리왜 헬기 안탔ㅠ 다시가야되 베이글 또먹고파 ㅠ,,./data\여행에 미치다.csv
15880,고맙습니다대통령 님저의 늦동이 무난히 응시했답니다,,./data\문재인.csv
25476,옛날에 우리 부산 가기 전에 저기도 고민했었던 곳,,./data\여행에 미치다.csv
20796,죽지는 말지 그랫나여 가족들 강아지들은 어특하라고,,./data\여행에 미치다.csv
18267,내가 본 남자중 형이 젤멋있음 앞으로도 그럴것이고,,./data\스윙스.csv
18480,읽고 독후감 남겨줄게요 오빠는 내 독후감 읽어줘요,,./data\스윙스.csv
16049,우리대통령님 따뜻한 격려에 수험생들 힘이 날거예요,,./data\문재인.csv
19838,든든하게 속 채우고 노곤노곤 하니 잠이 솔솔 오지,,./data\에브리타임_댓글_1113.csv
19892,어학연숰ㅋㅋㅋㅋㅋㅋㅋ 일년에 어학연수 여러번 갔음,,./data\에브리타임_댓글_1113.csv
25149,사진으로나마 볼 수 있게 해주셔서 너무 행복합니다,,./data\여행에 미치다.csv
19928,요즘은 다 하더라 오픽을 더 많이하는 추세긴하지만,,./data\에브리타임_댓글_1113.csv
19940,ㅜ 틈새공략 실패쓰 알바 잘 구하면 좋겠다 응원해,,./data\에브리타임_댓글_1113.csv
18136,든든한 건강하고 영양과 정성이 듬뿍담긴 식단이네요,,./data\배다해.csv
16599,지선님 보고싶어요 이제 더이상 그곳에선 아프지마요,,./data\박성광.csv
17042,지선이가 정말좋아햇던거같아요 그래서 더맘이아프겠죠,,./data\박성광.csv
19971,ㅋㅋㅋㅋㅋㅋㅋ 그노래아직도듣는구나 나도아직도듣는뎅,,./data\에브리타임_댓글_1113.csv
26682,애기완전귀여운데 ㅋㅋㅋㅋㅋㅋㅋㅋ마지막ㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
20399,ㅋㅋㅋㅋㅋㅋ인정 나는 이제와서 쓴다 하기도 뭐하네,,./data\에브리타임_댓글_1113.csv
20029,십분 늦었다고 90퍼로 결석되는 기분 진짜 개같음,,./data\에브리타임_댓글_1113.csv
26667,끝까지봐바 ㅋㅋㅋㅋㅋ 정색할때까지 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
20031,진짜 개속상하다 알림도 안떠서 깜빡해ㅛ다고 결석후,,./data\에브리타임_댓글_1113.csv
26435,니 이거 기억나냐 중학교때 패러디한거 ㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
18035,정말 맛나겠다 배춧국에 고추장떡 셋팅도 넘 세련됨,,./data\배다해.csv
18509,why is this season so crazg,,./data\스윙스.csv
26456,다리에 매달리는거 진짜ㅠㅜ 코알라같고 너무 귀여웡,,./data\유머 짤.csv
16913,박성광한테 악플 달지 마세요 무슨 생각이신지 다들,,./data\박성광.csv
20316,근데 글커친구 얘기들어보니 큰 차이없다고 했었어요,,./data\에브리타임_댓글_1113.csv
16711,나중에 만나서 또 같이 개그하자는 말에 울뻔함 ㅜ,,./data\박성광.csv
16714,마음이 아프네요 삼가 고인이 명복을빕니다 힘네세요,,./data\박성광.csv
16902,맘아프네요 박지선씨 그곳에선 꼭 행복하시길 바래요,,./data\박성광.csv
20158,그리곤 적분의 신이 울부짖었다 크르르르시그마르르르,,./data\에브리타임_댓글_1113.csv
20166,아그래 진짜 타임머신 쓰는거랑 먹는거랑 뭔상관이지,,./data\에브리타임_댓글_1113.csv
20275,부모님은 주변에 이런걸 못봐서 그런걸까ㅜㅜ 고마워,,./data\에브리타임_댓글_1113.csv
25027,영서야ㅜㅜ 우리 뉴욕에서 함께한 거 너무 많아ㅜㅜ,,./data\여행에 미치다.csv
20200,나도 같은 상황인데 카톡 해볼지 말지 맨날 고민해,,./data\에브리타임_댓글_1113.csv
26551,꼭 끝까지봐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아너무귀엽고 웃기다,,./data\유머 짤.csv
19832,리스트 쉬스미스 인터넷으로 사면 저렴하게 가능해요,,./data\에브리타임_댓글_1113.csv
16511,박지선님의 명복을 빌겠습니다 천국에서 편히 쉬기를,,./data\박성광.csv
16508,마음이 너무 따뜻하시네요 삼가고인의 명복을 빕니다,,./data\박성광.csv
24883,나는 영어 못하지만 가고 싶은걸 유진이가 해주게찌,,./data\여행에 미치다.csv
26110,ㅅㅂ 걍 잘생겼는데 저런 사람을 좋아하는 거 아님,,./data\위키블루.csv
16055,후반기엔 인물선정 제대로 하셔서 경제부흥 이루시길,,./data\문재인.csv
16085,새로운인재들이 뻗어나갈 대한민국 멋지게만들어주세요,,./data\문재인.csv
18821,아 ㅋㅋ ㅋㅋ ㅋ ㅋㅋㅋㅋ ㅋㅋㅋ ㅋ ㅋㅋㅋㅋㅋㅋ,,./data\스윙스.csv
24773,마지막에서 두번째 영상 미쳐따스파무조건 가쟈 우리,,./data\여행에 미치다.csv
17463,곧 이사가는데 그랑데 사버렸네요 ㅋㅋ 좋은 이벤트,,./data\박성광.csv
19486,야 나는 의대 40 인데 존나 같잖아서 그래 ㅋㅋ,,./data\에브리타임_댓글_1113.csv
17462,역시 그랑데네요 저 그랑데 건조기쓰는데 좋더라구요,,./data\박성광.csv
18761,스윙스머리 해 알고보니깐 이 머리 귀여운 머리였네,,./data\스윙스.csv
19506,시험 끝나고 말하는게 낫겠지 엄청 중요한 시험인데,,./data\에브리타임_댓글_1113.csv
17383,누가 찍어 준거예요 너무 좋은 날씨 나가고 싶네요,,./data\박성광.csv
17380,서로 안부 묻고 걱정해주는 이가 있음에 감사하네요,,./data\박성광.csv
19546,예산은 어떻게 짜셨어요 양식이나 프로그램같은 거요,,./data\에브리타임_댓글_1113.csv
19558,응 군사경찰은 크루근무라 퇴근하면 받고 그러더라고,,./data\에브리타임_댓글_1113.csv
19447,산부인과 가서 검사 받아보는 게 제일 좋음 무조건,,./data\에브리타임_댓글_1113.csv
17356,방송쪽 취업할려면 촬영장과 집만 왔다갔다해야한다나,,./data\박성광.csv
19606,신카연체되면 신용등급 떨어지지않나ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
26873,끝까지 봐바요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
18127,얼굴표정도 인자하시고 마음의 여유로움이 느껴집니다,,./data\배다해.csv
18186,왜 이리 이뿌셔 ㅎㅎ 내 스타일 강남 스타일 ㅎㅎ,,./data\배다해.csv
16302,요즘 수능 큰 의미없어보더라고요 예전같지않은 느낌,,./data\문재인.csv
17293,성광씨 악플 신경쓰지 마세요 힘내시고 화이팅입니다,,./data\박성광.csv
19683,아 유당불내증 있으니까 칼슘제 챙겨먹는다 ㄱㅅㄱㅅ,,./data\에브리타임_댓글_1113.csv
16399,고3아들 고생했엉 수험생 여러분들도 고생 많았어요,,./data\문재인.csv
17206,도대체 왜 화살을 이쪽으로 돌리는지 모르겠네 진심,,./data\박성광.csv
18419,Im happy you addressed this,,./data\스윙스.csv
20533,뭔 돌아와야ㅋㅋ 하필 지금 코로나 다시 급증중인데,,./data\여행에 미치다.csv
20510,나도궁금행 악몽 막아주는 기능은 최근거에만 있겠쥐,,./data\에브리타임_댓글_1113.csv
17169,저 이런 댓글 안쓰는데 성광님 힘내세요 응원합니다,,./data\박성광.csv
16459,오빠덕에 지선언니는 행복했을거에요 오빠도 힘내세요,,./data\박성광.csv
16242,대통령님 덕분에 우리 아이들 좋은 결실 맺을겁니다,,./data\문재인.csv
17320,초등학교 다닐 때 아폴로랑 쫀드기랑 많이 먹었어요,,./data\박성광.csv
