,댓글,악플여부,출처
50080,먼저 시범을 보여줘라법으로 구속보다는 먼저 행동을 보여줘라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53456,그러니까 이혼하면 생활비도 나이트처럼 공짜냐고 병시나 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44021,ㅇㅇ 근데 부정선거 가능한 쪽에서 반대할거임특히 흑인전라도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52463,그러고 보니까 돼지랑 소랑 두새끼 적절하게 섞이면 맛잇겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44520,실시간 시청자 26만 좋아요 31만 ㅋㅋ별 관심없는거 맞네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45935,이새끼 배달을 얼마나 시켜먹었음 배달 배달 거리노 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45706,우파들한테 인데 한국 우파에 희망이 없어서 중도로 넘어갔다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48132,영정사진 왼쪽은 윤도현 운구하는 머리긴 남자는 김세황 맞음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45152,느그애미 뒤져서 화장하고 뼛가루 쳐먹은 더러운 새끼주제ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53490,고인드립 치는거 보니 일베충 자식이 맞음친자확인 노필요 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45141,도람뿌 지게 생겼구만 통빨망 씨벌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 과학이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49160,나도 라면 존나많이먹는데 결국엔 돌고돌아 신라면 먹게되더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44040,이정도면 음모론이 아니라 진짜 조작 부정투표가 발생했나본데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52301,할뤼 퀸이 제일 챙녀같으니까 저 복장 하는거다따 먹어달라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44514,인스타에 voterfraud 쳐봐라관련 게시물 수만건 나옴,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54722,개판이네 평생 좌빨 운동이나 하던 넘들의 본색이 어디가겠냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56049,ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55814,부끄러운줄 알아야지 여기에서 백퍼 터짐 아마 뒤지게 웃을듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51897,좌빨수괴시빨럼들 세금 빼먹는 것도 넘오가는데 그냥 넘어가자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45579,개 조커 튼 소리는 ㅁㅈㅎ셋이 사는데 화장실에 귀신이 있노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49483,무주택자는서울에서 쫓겨나지 않기위해10억을 더 내게 된거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47759,서울대 이용훈교수제국의위안부쓴 박유하교수 논문이랑 일치하네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46459,루리웹 이런거 할 듯 전라도 밥상세뇌를 무시하지 마라 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58829,그리고 매일 매시간 주식 들여다보게 됨일상생활 거의 불가능,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51915,이 새끼 저 새끼 빼먹는 세금인데 뭐가 어떠냐 그냥 냅둬라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55987,아까 댓글에서 봐서 ㅁㅈㅎ 니가쓴거든 아니든 ㅈㅈㅂ ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52090,ㅇㅇ저거 건드렸다가 누수나서 관리아저씨 불렀다 패킹팩트ㅇㅇ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49519,누가 180석 뽑으랬냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53841,와신난다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50976,저뿐이냐 길거리에서 똥도 그냥 싸더라 더러운 벌레같은 것들,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58290,평소 관심도 없는년이었는데 남친 생겼다는 말듣고 먹고싶더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43581,check out what I wrote below bud,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53710,박수칠때 떠나라는 말을 잊지마라 재탕 삼팅하다 운지하는기야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57432,35인 가족이면 몰라도저렇게 대가족이 4억집이면 서민아니냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49545,서울팔고 외각나가면 좀 더큰집이나 생활살이는 나아지지않겠냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59517,박근혜 탄핵의 주범임나중에 문재앙과 감방동기되길 기도해본다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45439,저기도 조식 관리비로 다 받는다 일일 결제가 아니겟지 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56909,이건 그냥 깡패넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44716,유튜브에 떳다 좆됐다 틀니수준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45482,아침 하기 귀찮은 아주매미들은 남편 식당으로 떠미겠네ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55924,익명 ㅋㅋㅋ 바쁘다는 걸 믿냐 딴놈 좆 빨고 있겠지 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46599,솔직히 자전거들고 대기하는 승객보이면 무시하고 바로지나갈듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49609,이게 사실이면 삼성이 외국으로 뜨더라도 할말 없는거 아닌가,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52012,그럼 그 글 쓴새끼 수도업자일 확률 떡상이네ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58294,오또맘에게 고소라도 당햿냐 니가 무슨자격으로 훈수질이노ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58159,1억만 줘도 이건희 발바닥까지 핥을놈잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49757,이재명 도우미냐저분이 설치면 설칠수록 이재명 도와주는 거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44232,알겠는데 좀 닥쳐줄래 통빨망 그렇게 쳐보고도 입을 털고싶냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46921,저러다 자전거 떨어져서 인명 피해생기면 운전기사 잘못이랑께,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59641,더러운 짱개친구 많은게 자랑이냐수치스럽게 생각해야지 ㄷㅅ아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52285,시부야도 별로 독창적이지 않던데 니가 그냥 일뽕이라 그런거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48036,와 씹중국 씹슬람 존나싫은데 서로서로싸우다서로찔러죽여라이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49205,오늘부로 진라면 안먹는 다 모델이 맘에 안듬 손으로 바꾼다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50763,존나 쌈빡하긴한데 저건 아예 초거대 도매상에서나 쓸거같은데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45286,누런 원숭이가 백인보고 저학력자니 모니하는거 존나웃기내ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50767,추신수 기대했는데 컴알못 새끼들이라 이해를 못하는듯 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55273,물을 쏟았겠지수건이나 팬티위에 물쏟아도 소리 비슷하게 들림,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54447,이 노래가 남자에게 차인년들이 잊어질때까지 자주듣는 노래지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57900,지금 우유도 맛있는데 져지 저건 얼마나 맛있는걸까 흐으으으,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59272,한국 중소기업은 대기업에 기댈생각만하지 자립할생각 ㅈ도없음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51089,게이야 어디서뱃긴거아니노 그게아니면 영화평론유튜버해봐라이기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49857,동성애자는 천국가지 못한다고성경에 쓰여있는데 맞는말 한건디,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46859,애매하게 강북변두리살아서 지하철역없냐 그러게 강남살았어야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54776,이제 이 바뀌었군 개꿀잼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45305,그럼 미시건사는 흑인들은 하버드에 연봉 10만달러넘나ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47830,증언해줘봤자 좆셴징들은 지들 믿고싶은대로 믿어서 소용이없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55799,일베충아니라도 존나 웃길텐뎈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55239,태어나기만 진해에서 태어난거라드라바로 경기도로 이사왔다드만,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45595,로또 1등으로 겨우겨우 사도 세금폭탄 유지비 관리비 못낼듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55769,진짜 ㄹㅇ구라안치고 내가 저상황이였으면 엎드려서 웃을참을듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47849,이슬람은 공산국가나 독재국가는 안건드린다절대 싸우지 않는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49982,그래야 나라 컨트롤하기 쉽지사다리 없애고돈 많은 사람 없앰,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59212,엌ㅋㅋㅋㅋ 조선놈들 또 사기쳤놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49321,당연한거 아니냐 중국이 국력이 월등히 세니깐 항의못하는거지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49319,방구석 여포한테 찍힌거야 ㅋㅋㅋ 그러게 누가 병합하래 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53856,북에 먹히면 아마 여론 몰이로 일베인 학살을 자행할거 같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54471,그냥 뭘 듣던 자기 맘 아니냐 남한테 강요하는 새끼들 극혐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47902,중국 새해에는 곳곳에서 폭죽이아니라 폭탄이 터지겠노ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55139,윤종신 말하는거나사상자체가 진짜 ㅆㅆㅌㅊ유머도 내스타일이도,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59380,김요나 밴치성 노선영 운동 선수들 죄다 까이는데 뭔 개솔임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48943,그런새기들 팩트 들이밀면 감성팔이로 물타기하거나 존나 화냄,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44199,트럼프가 지금 벌이는 선거부정 주장이 민주당한테 외통수라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54029,익명 미안하다 이혼하고 아들둘하고 사느라 베란다청소 못했다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53250,영동포 제정신이 아니다 진짜ㅇㅂ싀밤 눈물 쏟아지려한다 ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54032,이거보고 용기내서 ㅇㅂ끊으라고 ㅁㅈㅎ주뮤ㅠ 어른들이 미안해,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56434,돌아볼때 개 빵터짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57744,httpwwwyoutubecomwatchv6KyYQkxnQ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45006,주입식 미녀 최전술 ㅁㅈㅎ 씨발 무골반이 잘도이쁘다 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43806,이정도 앞을 내다본거면어벤져스 엔드 닥터스트레인지 수준인데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58929,윤석열 작품이잖아 근데 ㅂㅅ일게이들은 또 윤석열빨지 ㅉㅉㅉ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52821,아동인권에 대한 개념이 조또 없어서 그럼지금도 마찬가지지만,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48775,유광석형님 레전드작품없냐 궁금하노 유광석형님에대해 글안쓰나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54202,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 존나 약 잘 파노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44549,우편 ㅡ 편돌이 ㅡ 이장님 ㅡ 임꺽정 ㅡ 정발산 ㅡ 산기슭,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54035,노인증하는 게이들은 내가 쓴글봐라 다른각도 사진도 올려놨다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45469,2동탄에도 10년 임대주고 분양하는 아파트 잇던데 호수옆에,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47226,저렇게 가족한테 사랑 많이 받고 자랐는데 왜 자살한거야ㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46245,시발새끼 아가리 씨부리는게딱 애미한테 배웠네더러운 홍어새끼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45060,병슨새끼야 우리는 언론뿐만 아니라 투표도 조작하니까 그렇지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45905,수원은 이상하게 공실이 없네인계동 맛집거리는 줄서서 먹는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55547,일베줌ㅋㅋㅋㅋㅋㅋㅋㅋ일베3년차 눈팅족 댓글달게하는 당신 b,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45066,트럼프에 25배당 걸었다는 게이 오늘 치킨 뜯겠노 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48851,니가 진정한 진보다 기존의통념을깨는 사고방식 훌륭한사람같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55370,말투보니 할배같은데 일베렙 6이면 저런 주작 하나 못하겠노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44170,니생각대로 할가능성은 있다고봄 저정도급이면 더 계산적일테지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48865,난 이미 놈현 문재앙 빠는 죽마고우 친구들 전부 절교 했음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54001,저는 전라도 사람입니다 라고 못하는 것하고 비슷하지 않겠냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52767,1200억 모르고잇는 유입들 많노 난 그거 오래전에알았는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50625,검찰개혁이 아니라 전라도하고 꿘충들 목잘라야 해결되 병시나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57979,익명 유럽 천조국새끼들 존나 한심하겠노ㅋㅋㅋ동양호빗년주제에,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50498,진짜 생긴 것도 중국인 같던데 왜 대륙타령하는지 이상하더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48460,아니 난 웃기는게 공부열심히하는 다른학생들을 왜 노예취급함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53089,익명 옜다 링크httpwwwilbecom4370557861,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56549,슥 쳐다보고 다시하놐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56540,한번 뒤돌아보고 다시 하는거 귀엽노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47436,근데 방탄 노무현이랑 합성하니까 아라시랑 존나 닮았네 진짜,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47461,일베에서 분탕치는 새끼들아이디 털어보면 광주 자택에서 검거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59327,전제품이 그런건 모르겠다 암튼 중국산 수입해서 판거는 팩트,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50449,ㅇㄱㄹㅇ 첨엔 재밌다가 몇년째 남탓만 하니까 역겨워짐 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
45838,나도 그 생각임 혼모노만 살아남는게 사장이든 손님이든 좋지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56507,reddit 에서 퍼와놓고 지가 녹화한것마냥으시대서 ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
59151,유도계 입장에서야 씁쓸할수도 있지만 룰을 벗어난건 아니잖아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57730,노쨩 투신하는장면이 찍혓어야그거 방송해주면 ㄹㅇ 개꿀 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44870,11월 4일 오후 10시 가입한 싱싱한 짱개련 ㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48380,안타깝다 진짜 설리 구하라 이런애들 죽은것보다 더 안타깝네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51428,잘 읽었고요 정성이 느껴졌습니다십 점 만점에 1점 드립니다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
54135,유두노출 ㄴ 성기노출 ㄴ 냥이 신원공개 안하는데뭔 상관있노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48374,없지않아있지않겠냐 인간은 평생 열등감과 싸워야되는 존재인듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51432,니신 본사가 히가시 신주쿠에 있던데의외로 소박한 건물이었음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58592,여유도 있겠다 개인트레이너 붙여놓고 운동했음 쉽게 뺏을텐데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43651,부정선거 또는 여적죄로 사형당할 새끼들이네 ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48342,너도 그렇게 느끼냐 나도그렇게 느낀다 사람 느끼는거 똑같네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47277,저 글의 종류가 평가분석글로 읽히냐 학교다닐때 언어 몇등급,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52922,초딩때 숙제따위 않하고 책한줄 읽지않음 배째라로 안함ㅁㅈㅎ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44846,오하이오가 존나신기한곳임 역사상 저지역 먹은놈들이 대통령됨,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51360,후쿠시마 근처 제외하고 한국 수도권 방사능 수치가 더 높음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47157,희안한게 맨날 망하니 죽는 소리해도 다 나보다 잘먹고 잘삼,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44146,트럼프형님께서는 아주 영리하고 지혜가 있으시다 이기실것이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50276,민주화 준 애들은 진짜 조선족이랑 중국애들일까 궁금하다ㅇㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44335,1850년생이면남북전쟁도 경험했겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46276,묵시적 소유주 모르노 이기 ㅋㅋㅋ인민떼법이면 안되는게 없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
55599,ㅋㅋㅋㅋㅋㅋ붂끄러운줄 알아야지 나오면 몇명 입꼬리 올라갈듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57640,개지린다 시바 상상만해도 개지리네 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50198,저번 대선 여론조사에서도 힐러리가 이겼었는데이틀만 기다려봐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47133,엥 뉴코아 IMF때 망한 거 아니었나 당시 재벌기업이었는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52602,진심 설명 앙망한다 졸린데 궁금해서 잠을 못자고있다ㅠㅠㅠㅠ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51534,포커스가 마취잖아 븅신아 그니까지가말하고 뭔말한지도 모르네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53389,익명 한 정액이랑 다른 정액 있어야 융합해서 더블임신 응애,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47092,개쳐망해도 선거땐 어김없이 민주당찍음 안산은 전라도 멀티라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58657,딴따라는 역시 대가리가 안되는구나그래도 노래 좋아했는데ㅅㅂ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51566,저녁에 라면 먹고 아침에 얼굴보면 부어있다국수 그런거 없다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58050,길거리 똥개는 거둬도검은 머리 홍어는 거두지 말라고 하셨제,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50652,남성감수성이 부족해서그래여자가 생리여서 그랬다고하면 무죄임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47671,존나 대가리 나쁜새끼네 내가 건바이건 검증하재대세가 이거라고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51877,시키지도 않은 피자 배달 왔다 초인종 누루는데 문열면 잡혀감,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44452,한국사람들은 결과에 승복으로못한다 꼭 음모론이나 주장하고ㅉㅉ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
48354,이래서 니체가 존경스러운거다니체는 진짜 엄청난 심리분석가였음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47304,잘생겨도 불행할수 있지만 못생기면 불행하다는걸 보여주는거같음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43971,길어서 읽지는 못했는데 짱개박멸이라고 하니 일베는 주고 간다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57857,그래서 돈을 많이벌어 외국으로 나가 살아야한다 공부열심히하자,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
58719,주식충 특징 할껄충 됌 ㄹㅇ할껄할껄해볼껄하지말껄ㅇㅈㄹ ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50406,10억 장난하노 50억이상이겟지맥라렌도 우습게 타고다니는앤데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
56488,존나 웃긴새퀴네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53187,본문에 팩트제시를 해야지 이미 ㅁㅈㅎ 누르고 내려왔잖아 ㅡㅡ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49393,근데 웃긴게 뭔줄 아냐 지금 팔려고 내놓으면 금방 팔린다는거,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49746,그러게 누가 이상한 사람을 위원장이랍시고 모든권한을 줘가지고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51580,난 3만원짜리 국산중소기업꺼 쓰는데ㅋㅋㅋㅋJPD126 이었나,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44947,얼굴 능렷 조화가되야됨 저런못생긴의사는 진정한 사랑을 못받아,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
44445,왜 못보게 하지미국에서 저런일이 생긴다는게 안믿겨진다 ㄷㄷㄷ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
46700,이미 천조국에선 수십년전부터 하던걸 헬조센에선 이제하네 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52986,난 대강 글씨로 때웟는데ㅋㅋㅋㅋㅋ할때마다 가훈 바뀜잼ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
51011,손이 쑥쑥 들어와 ㅋㅋㅋㅋㅋ 진짜 저런 미개인들은 다 뒤져야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49489,부동산이 왜 투기냐그리고 애시당초 투기와 투자의 차이가 뭔데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
47778,인권이란게 없었죠 당시 저희는 번호로 불렸어요 18호 19호,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
52499,씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 본것중에 처음으로 뿜었네 ㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50177,아브라함 아내 사라한테 왜 웃냐 저 안웃었는데요 니가 웃었다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50150,느그애미 참살해서 느그 밥솥에 넣었다고 트럼프한테 문자왔던데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
50794,대충 xy값이랑 수평수직 입력시키면 나도 저런 로봇 만들겠다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
53388,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저런년들한테는 자궁이 두개있어야한다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
49020,소국 한국은 대국중국한테 흡수당할것이다 배워라 중국어 한자를,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
57145,ㄹㅇ 이제 일베는 노무현 대통령 팬사이트 오개때중은 ㅁㅈㅎ야,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
