,댓글
611,방송 하차했음 좋겠네요. 정말 보기 안좋네요.
612,이모님 잘챙기세요~
613,언니가 현명하게 잘하셧어요 이모님 같은 분 없으실듯 해요~^^언니 언제나 화이팅!
614,보기싫음 안보면되지 하차하라는둥 보기불편하면 딴거보세요들 함소원 좋아하진않지만 이래라저래라 참...그쪽들 인생이나 잘살아요
615,덧글 처음달아봐요.. 이모님 귀하게 생각해주세요!
616,개멋부리지말고 마눌 이모님좀 도와라
617,진짜싫어..ㅋ아내의맛 함소진화부부 나올때마다 이젠보기싫어짐
618,나중에 벌받길 바랄게요 애가 뭘 보고 배우겠어요 아무리 고용한 사람이지만 최소한 예의도 없고 생각도 없고 함소원씨가 계속 그러면 그럴수록 사람들이나 시청자들이 함소원씨 딸을 이쁘게 볼까요??? 그사람이 미우면 자식까지 곱게 보이지않아요 정말 고쳤으면 해요 첨에는 함소원씨 때문에@봤지만 지금은 함소원씨때문에 보기싫어지네요 아내의 맛이.
619,이모님께 잘 하셨지만 더 잘 하리라 믿어요.힘내세요. 모든 일을 처음부터 잘 하면 좋지면 그렇지 못 할땐 반성하고 고치고 앞으로 잘 하시면 됩니다.
620,이모님도 육퇴~ 편하신 자세 좋으심요. ㅋ ㅋㅋ 내 모습
621,"이모님 미스터트롯 콘서트보내주세요
이런분 돈아끼지말고 진짜잘해주세요
이런분어디가도없습니다..."
622,애기봐주는 이모아닌가?뭔 가정부 들인줄;
623,함소원 팬입니다~^^
624,댓글 지우지 마세요
625,오늘 아내의맛 잘봤어용 ❤️❤️
626,우와...혜정이 너무 이쁘고 귀엽당...엄마아빠 꼭 빼닮았네^^
627,이모님이 편안해지셔서 다행이네요.😍
628,아내의 맛에서 늘 컨셉을 일부러 갈등상황을 연출 시키는 것이 속상하네요😅 평소 근검절약 해서 코로나처음 터진 2월10일경 의왕시청에 마스크 1만개 기부 하시는 모습 보고 놀랐습니다🤗 독거어르신들한테 쓰여질거라는 뉴스보고 방송에서 저런모습은 티도 안내시고 욕먹는걸 감수 하시는 모습에 또한 대단하신 분 같아요🤗 이모님이 혜정이를 좋아하고 혜정이 하고 잘지내는 이유는 함소원씨나 그만큼 잘 하시는겁니다 보여지는 모습은 컨셉이라는걸 알고 있어요. 항상 힘내세요. 50대 팬입니다 😁🤗🤗
629,이모님 육퇴 필요하시긴해요~~👍
630,이모님 잘 ~~~ 챙겨주세요~
631,ㅡㅡ참
632,이모님과 사이가 정말 격없고 좋은거같아요~ 엄마와 딸같아요ㅎㅎ영상만 봐도느껴져요^^이모님정말좋으신분같아엽
633,오늘따라 왠지 소원씨 인스타에 들어가보고싶어졌다 항상 동동거리며애쓰는모습이 쨘하기도하고 혜정이도 쑥쑥커가는모습이 정말예뻐보였다 오늘 아내의맛을보며 혼자 느끼는게많은시간이었다
634,혜정이 외모는 아빠 성향은 엄마 닮은듯요 ㅡ ㅡ
635,이제 싸우는 모습보다는 행복하게 웃는모습만 보여주세요~~!!!!
636,정말 이모님 능력자시더라구요~👍집치우랴 애보랴 너무너무 힘드실텐데 가족같이.지내시는거 너무 보기 좋아요.가까운 사이일수록 더 조심하고 잘챙기셔야 하는거 아시죠?항상 응원해요
637,coco
638,@go_ni0828 @j_enzii
639,역시 아내의 맛은 함진부부가 나와야해요!! 어제도 넘 재밌었어요 ^^ㅋㅋ
640,💜💜💜
641,🤣🤣
642,이모님도 완전 가족 같고 너무 행복해 보여서 좋아요~~so lovely~~ i hope you guys keep having a lovely life like this~
643,이모님도 함진부부와 정이있으니 계속 아이를 봐주시는게 아닐까요? 이모님이 너무 힘드셨다면 정으로 계속 일을할수없다고 생각합니다 방송의 캐미를위해 일부러 그런쪽으로 방송을 내보냈을수도있습니다 너무 나쁜쪽으로 댓글 조금그렇네요 ㅜ ㅜ
644,밥 정도는 차려드셔야지 점점 소원씨 비호감 이에요 저 말 좋아했는데
645,방송 잘봤어요 😍 응원합니다 👍👍👍
646,육아와 방송 늘 응원할게요👏 아내의맛 넘 잘보고있어요😝
647,ㅋㅋㅋ 방송 잘봤어용!!! 이모님 빠이팅👍🏻
648,💵💵💵💵💵🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻
649,소원언니 진화님 이모님 잘챙겨주세요 이모만한분 없으세요 날씨가 춥네요 감기조심하세요 ❤️❤️
650,혜정이잘자네요 ❤️❤️
651,💗💕😍❤️❤️💕💗
652,@_9.o1_
653,다 순탄하지만은 않죠? 잘 하셨어요~두분^^ 서로 양보하고 배려하고 대화 많이 나누셔요~
654,이모님은 참사랑이세요. 항상 감사하는 마음으로 대하셔야 합니다
655,아내의 맛에서 함진부부 안나오면 끄고 잡니다. 편한 모습도 보면 좋겠는데 TV조선은 항상 긴장된 모습만 보여주네요
656,미스터트롯 보게 해준다고 했는데 약속 지키셨네요 ㅋㅋ
657,"누군가를 의식해야만하는 비슷한 컨텐츠들에 티비 잘 안보는데 연출이시든 아니든 그냥 그대로의 모습이라 생각하며 재미있게 봤어요. 어느 집이나 그리고 누구나 늘 예쁘고 훌륭할순 없고 어려움, 문제점들, 잘못하는것들이 있죠. 깨닫고 발전하는것이 인간이구요~ 댓글 안다는데 응원해드리고싶어 달아요~~ 예쁘실때도 많아요~ 화이팅~"
658,ㅉㅉ
659,보기좋아용🧡 이모님 편히 트롯보시는것도 넘보기좋아용👍 악플왜다는거죠? 이해불가
660,딸가진 엄마 입장으로선 충분히 공감되긴했어요.함진부부 늘 재밌게 시청하고있어요
661,아이구❤️혜정이 이뿌게두 자네요
662,방송은 설정일뿐!!
663,beautiful~ 남편님만 빼고 우리 집 풍경과 다르지 안네요~ ㅋㅋㅋ
664,항상 응원해요.혜정엄마!소원씨 쓸모 없는 말에 신경쓰지마요.응원하는 사람들이 더 많으니 부러웠어들 그러니깐ᆢ항상 응원해요.혜정이 너무 귀엽고 이쁘네요.가깝게 살면 도와주고 싶을만큼 애쓰는 모습이 대단하다는 ᆢ추워지니 가족들 감기 걸리지 않도록 조심해요 .😍
665,이모님 소원푸셨네 이모가아닌 가족이죠. 사랑많이 나누시기를...혜정이 넘 사랑스러워 ^^
666,진화씨랑 이모님 잘챙겨드리세요 ....
667,설정이에요 악플달지마세요
668,ㅋㅋㅋ트롯사랑^-^이모님화이팅😍
669,오 정말 이모님 트로트 편히 보고 계시네요^^
670,이모님😊 응원 합니다^^ 혜정사랑♡
671,드디어 이모님 소원 했네요^^♡♡♡♡♡이모님 홧팅
672,육아는 언제나 힘들어요. 이모님과도 잘 지내시고 서로서로 대화하며 이해하고 혜정이를 너무 사랑하시는게 보여요. 이왕이면 혜정이 옷이나 신발은 맞는걸로 이쁘게 입히면 좋을거 같아요. 저도 딸 키우지만 이쁘게 입히고픈 대리만족이 있답니다.ㅎㅎ
673,어휴
674,애기 점점 더 이뻐지네요~~^^
675,평화로운 함진하우스ㅋ
676,재밌는데 뭐 싸우니까 보는거면서 안싸우면 노잼이라 함소원네언제나오냐 찾는다는 불편한진실
677,그만욕해 ㅋ ㅋ ㅋ 지금졸라재밌으니깤ㅋ ㅋ ㄱ ㅋ ㅋ 저런거 보는 맛이지 뭐
678,악마의 편집이라생각합니다. 다사다난한 하루중 몇분으로 쪼개어 편집하니 자극적인걸로 방송에서는 내보낼수밖에.... 남사는거가자고 왈가왈부 하지마세요~~
679,악플달지마세요~서로 입장바꿔서 생각하시고 방송은 방송으로만 보세요~다 각본있으니까요~
680,이모님께서 편안하게 tv시청하는 모습보니까 시청자들이 오해 할 수 있는 부분을 이렇게 동영상 남겨줘서 좋네요 혜정이엄마 화이팅
681,妈妈呢
682,@1_55cm 눈치주는데 ㅋㅋㅋㅋㅋㅋ누가 저렇게 누워있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
683,예능은 예능으로봅시다 재밌게봤어요~~^^
684,❤️❤️❤️❤️❤️👏👏👏👏
685,나중에 아이가 커서 어디서 자랑할 수 있는 현명한 엄마가 되시길... 바랄게요🙏
686,홧팅 내소신대로 열심히 사시면 될것 같아요
687,ㅎㅎ... 소원님 더 이상 깊게 얘기하지 않을게요... 많이 힘드실 텐데 힘내셔요
688,🔥
689,@__163yu
690,@93o623_ 넘윳겨 ㅋㅋ
691,혜정이 잘 자네. 우리 남동생보다 혜정이가 더 어린데
692,어? 회색원피스아니네요? 화목한 가정보고싶어요~~~힘내세요
693,이제 잘 하실거라고 생각해요. 응원합니다.
694,어제 이모님과 잘되셔서 저도 너무좋아 내일처럼 울컥했어요~^^함소원씨 힘내요 응원합니다
695,哇！韩国女婿帅呆了
696,연출된거 가지고 악플다는 인간들뭐냐..함진부부가 젤 웃기고 재미나더만.. 니들은 그냥 시사 교양 다큐멘터리나 봐라.
697,"제 이름도 ""혜정~""이랍니다~"
698,@jisoo_o7 ㅈㄴ 일부로 이 영상 올리는거같지않나 ㅋㅋㅋ이모님 쉬시는거
699,일을 조금이라도 줄이시고 혜정이와 함께하는 시간을 좀 더 늘리는게 어떨까요? 돈도 좋지만 지금 이 순간은 지나버리면 앞으로 돌아오지않을 그런 순간들이잖아요 혜정이가 언제까지나 아이일수는 없는거고 나중에 혜정이가 컸을때 엄마와의 추억이 많이 없다고 생각할수도 있을것같아서요 엄마와 유대감을 쌓고 추억을 만들어갈 그런 나이인데 돈을 벌어야겠다는 생각이 너무 앞선것은 아닌가 하는 생각이 드네요😭 각자의 사정이 있는거니까 제가 뭐라고 함부로 말할수는 없겠지만 주위사람도 항상 소중하게 생각하신다면 더욱이 좋은일들이 많이 생길수있을거라고 생각해요 이모님 보면 인복도 있으신것같은데 말씀하신대로 친엄마처럼 잘 대해주시고 가까운 사람일수록 더 아껴주세요 그럼 함소원씨 인생도 더욱 반짝반짝 빛날수있지않을까 하는 생각이 듭니다~
700,아빠는 기타 치는중 혜정이는 꿀잠중 이군요
701,소원님 이모님대신 애좀봐주세요 ~ 둘째가지시려면 첫째도 잘봐주셔야 될텐데 ... 일좀 줄이시고 육아하시는게 나을듯하네요
702,꾸밈없이 있는그대로의 모습 보기 좋네요❤️
703,화해의 영상이네요 ㅋㅋㅋ
704,"음.. 저도 아기엄마지만 일하면서 키우는데 다른건 몰라도 아이 아플땐 엄마 밖에 없어요, 만들고 낳은건 엄마잖아요. 아이는 세상에 전부가 엄마예요. 항상 열심히 하시는 것 같아 보기 좋았지만 아이 주민번호도 모르고 이모님께 전적으로 맡기는 무심한 엄마가 방송에 나와서 애기엄마 어필은 너무 말이 안되네요. 저 하루에 2-3시간 자면서 일하고 애도 봐요, 세상에 힘들지 않은 엄마는 없습니다. 아이를 케어 할 수 없으면서 둘째는 욕심이세요. 아이가 과연 행복할까요.. 보면서 참 안타까웠네요. 방송엔 아이 문제에 대해서 계속 나오던데 그걸 보는 엄마는 행복하신지 의문이예요"
705,평화롭네요. 👍👍👍👍👍👍
706,진짜 가족같아요.😄😄😄😄😄😄
707,응원할게요!!! 아내의맛 잘보고있어요ㅎ
708,혜정이도 너무 예쁘고ㅠㅠㅜ저도 딸이 갖고싶네여
709,방송에서 보이는게 다가 아니지만..소중한 인연 소중하게 여기시고~서로간에 대화를 많이하는게 오해가 덜 쌓이는거같더라구요.ㅠ저도 신랑이랑 최대한 얘기많이할려고 노력중이고요.4분아니3분 많은 대화하시고 영상처럼 행복하셨음 좋겠네요~^^
710,방송에 나오는 모습이 다가 아니라는걸.. 이렇게 알리시는거겠죠? 걱정어린 댓글에 반성하시구 선한댓글로 위로받으시길 악성댓글은 무시하세요..ㅠ 모쪼록 모두가 행복하시길 바라요~☺️
711,친정 어머님보다 더 어머님같으시던데 너무 좋으신 이모님 제가 다 안아주고싶을정도로 잘해주시네요 집안일 육아일 모두 이모님께 너무 맞기진 말고 바쁘지 않을때 집안일 육아에 신경 더 마니 쓰셔야할것 같아요 진화씨도 스스로 자신의 일과 육아에 동참 하셔서 이모님 도와드리고...이모님 잘 도와드리면 이모님 혜정이에게 더욱 더 잘하고 잘 돌봐주실꺼예요 본인들 부부일과 집안일은 서로서로 해가면서 이모님 모셨으면 합니다 늘 함소원씨 응원하는 사람으로 도움이 되셨으면 합니다^^
712,응원합니다^^
713,보기 좋아여 ❤️
714,최악이야
715,함진부부❤️❤️
716,함소원네 가족안보면 심심하다~~😍
717,"실망하긴했는데 한편으론 가식적으로 , 좋은모습 연출하는거보다 낫다고 생각드네요ㅠㅠ 서로 조금씩 배려해주고 앞으론 좋은 모습도 보여주셨음 좋겠어요 그리고. 이모님 조카 애기도 한번씩 놀러올텐데 이모님이 혜정이 대하는것처럼.. 잘해주셨음 좋겠네요ㅜ"
718,이모님 친정엄만줄....🤣
719,함소원진화부부 악플이라 생각말고 마음 너그럽게 받아주시고 서로 사랑하고 아껴주고 보라는뜻으로 더욱더 알콩달콩 세식구 예쁘게 잘살길 바랄게요 기도합니다.남들말에 흔들리지마세요 부러워서 그러는거니깐 신경꺼요
720,혜정이 아프면 이젠 함소원씨가 옆에 있어주세요 엄마의 역할은 하셔야죠~ 엄마손은 약손입니다
721,오지랖들..과몰입 하네; 니들이나 잘 사세요 어련히 알아서 잘 하겠죠~ 방송 한장면 보고 뭘 안다고..잘해라 마라? 댓글 달 시간에 본인들 가정이나 챙기세요
722,이모가 집주인같네요. 베이비시티면 애기옆에서 있어야지 저런이모 딱질색임.
723,에휴
724,반찬 버릴거면 저 주세요ㅠㅠ아까워😭 이모님 너무 좋으셔라👍🏻
725,Want to hear more of the guitar.
726,"방송은 방송일뿐인데 사람들 참...응원해주러 왔어요~일하랴 아이 신경쓰랴 남편, 아주머니 신경쓰느라 몸과 마음이 지치실텐데 .. 제가보기엔 잘하고 계신다 생각듭니다! 모든일엔 양면이 존재하듯 육아에도 사회생활에서도 완벽함이란 없죠!내가 선택한게 정답인것 같아요~화이팅!!"
727,함소원제발 방송에서하차해라
728,@jeong_hwa123 아니 하 돈 없으니까 참는다
729,😟
730,방송에서 누구나 좋은 모습 이쁘고 잘난모습만 보이려하지 치부 보이려 할까요? 숨기고 더한 사람도 있을꺼에요..잘못된점들 고치려하는 모습은 좋은거에요.. 함소원씨 응원합니다..그리고 우리가 언제부터 잘살았다고.. 낭비 심한건 사실..반성..
731,방송이 넘 심하네요..보다보다 화가나서 참을수가 없네요..무슨 9살 아이를 성범죄자 취급하듯이..당신 자식이 귀하면 다른 자식도 귀하답니다..보는 내내 맘이 불편했어요.. 그리고 내 엄마가 저런 대우를 받는다 생각하면 화가 치미네요..함소원씨 엄마가 저런 대우를 받는다 생각해보세요..너무 예의없어요..두 부부가 좀 품격있는 행동하셨음하네요..
732,진짜 남들 욕할시간에 자기개발 자기개척 좀 하고살지 왜케 못 잡아먹어서 안달이야
733,근데 빠져랑 초딩이 먹어도 되요? 친구가계속 제폰으로몰래 뒤적거리면서 그거먹고싶다고쌩난리를쳐서
734,온니~~~저 앞전에 시킨거 다먹어가는데 또 언제 구매할수잇을까요?
735,아내의맛 하차하세요....돈돈돈 보기도 싫고 애봐주시는 이모님 한테도 믓하는듯요..나오지마세요.
736,아내의맛에서도 빠져랑
737,하아.....
738,활발한 활동 너무 좋아보여요~~ 언제나 행복만땅~ 에너지충전~
739,빠져랑1 기다리고 있어요🙏
740,여기서도 악플다는 건 좀 아닌거같아요 사람들아..;;
741,👍역시 최고
742,👍👍
743,댓글 진짜 엄청시리 지우네..ㅎ
744,마마님 인스타는 찾았는데 파파님은 인스타그램 안하시나요?? 요즘 아내에 맛에 안나오셔서 보고싶어요 ㅠㅠ
745,😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀
746,친구가 계속 훔쳐보면서 빠져랑먹고싶다고 쌩난리에요;;;😂
747,저도 기다리고 잇어요 ㅎ
748,빠져랑 수량언제풀리나용 구매하고싶어요❤️
749,ㅎㅎㅎ 매진이라니....👏👏👏👏👏👏👏축하해요
750,빠져랑1 다먹어가요 언제 재입고 예용 ???
751,배송 된다고 하네요 기대하고있어요
752,빠져랑2 담주엔 받을수있겠네요~~ 1도 넘 좋은데 2랑 함께 마시면 얼마나 좋을까요😘
753,빠져랑2. 잘 마시고 있습니다..소변도 시원하게 나오고..찬바람불면 저는 손.발차서..대부분 차들이 찬성분이라. 꺼렸는데...빠져랑2는 손발안차서 좋아요~~^^
754,나도사고싶어요~
755,빠져랑1원 언제 나오나요 ?
756,방송잘봤어용^^
757,근데 진짜 예쁘시긴 하시다...
758,전 언제 배송될까요?
759,둘다 매진되서 기다리고있는중입니다ㅜㅜ
760,😂
761,❤️
762,@ham_so1 언니 짱~~~저도 오늘 라면 불나용ㅎㅎㅎ언니두 화이팅!
763,또 매진👍 👍👍
764,........
765,싫어
766,❤️😍👏
767,😂
768,😂
769,😂
770,ㅉㅉ
771,성격좀 고치세요
772,"꾸밀시간에 혜정이나 챙겨라
이모님 개고생시키지말고 일핑계 겁나대네"
773,이뻐서 ⚘
774,넘 귀여워요 🤗
775,👍👍😍😍😍예쁜언닝~~ 빠져랑 너무 잘먹고있답니다ㅋㅋㅋ
776,드디어 빠져라2 받았네요~^^ 맛나게 먹을께요ㅋㅋ
777,언니 오늘도 매진 화이팅!전 응원 할께요♡♡♡
778,너무 이쁜 소원언니 피부 너무 예뻐요😍👍
779,오늘도 매진 응원합니다 👏👏👏👏
780,언니 ㅋㅋ왜이렇게 이뿌세여?💗
781,ㅎㅎ 지금 방송중이네요
782,👍
783,여신님 눈빛마저 매력적이십니다ㅠㅠ💕💕💕
784,"이쁘다 이뽀 소원이,,, 날 추운데 건강 잘 챙기구,,,,,^^"
785,머리 자르시면 더 세련된 이미지일 것 같아요🤗 펌도 예쁠 것 같고👏🏻
786,겉만 꾸미지 말고 뇌좀 꾸며라
787,함소원씨 응원합니다. 혜정이 좀만 더 키우면 수월해질겁니다. 다들 겪은일이죠. 이래저래 오늘하루도 충분히 열심히 사셨을 소원씨 ❤️
788,"大美女
👍"
789,🔥🔥🔥❤️❤️❤️smoking
790,개병맛이다 노인네가 노인네다워야지 왜이리 이쁜척하지??? 정신차려요
791,💩🤮💩🤮💩
792,저도머리스탈 넘 아쉽네요..
793,진짜 ㅋㅋㅋ 댓글 지우는거 보소 .. 참 성격 병신 맞가
794,@ir.o0w 휴 ㅠ
795,"@h__________.89 소원이언니, 꿀피부라 화장품 공유 안해주고, 꾸뛰르 한다 🤪🤪"
796,두번째 영상 끝에 이모님이 서서 보고있는거 괜히 맘아프네
797,말을해야될 개월수 아닌가요? 미디어노출은 자제하셔야되요ᆢ.;;
798,목소리 ㅋ진짜 크시네요
799,아이가큰신발신으면 넘어져요. 어린이두세치수큰걸신는다고생각학보시면되요.발이제일편해야하고 중요해요.
800,"아~넘이뻐^^
혜정이 넘귀여운데 길게좀올려주시면 감사할게요❤️"
801,혜정이 너무 귀여워요 😄😄
802,So cutee😍😍😍 adorable
803,"안녕하세요 ~저는 중국인에요.한국에 시집온지 20년요 .저도 막내딸 이번달 4돌이에요.저는 소원씨 출산때 그 멋진 모습을 반했어요 .祝您全家疫情快乐！我想免费教你女儿汉语。有兴趣的话请联系我哦！
我很想请两位给我签个名！我机会我们下次见吧！"
804,혜정이 에듀테이블 잘 가지고노나용? 17갤 아기인데 저희집에선 무용지물😭
805,느무 귀엽잖아요😍
806,전 지금 7번 삼광빌라 보는데 민지가 우는장면 보더니 눈물 날거 같대요
807,Adorable. Young entertainer. Super cute star 🌟
808,So cute
809,우리혜정이 옷 신발 딱 맞게 입히고 신겨주세요~^^
810,바닥시공하신거예요???
811,She is so cute mom 😍😍😍
812,옆에 여자분 😍 털이 😂
813,털다리🤣
814,옆에남편분이죠
815,와~~~~혜정이다~~~😍
816,깜찌기네요👍
817,혜정이 이뻐 이뻐 💜♥️
818,❤️❤️❤️❤️❤️❤️❤️❤️
819,저 털 다리는 누구.?
820,"댓글들
ㅋ🤣 ㅋㅋㅋㅋ 아배야"
821,혜정이 귀요미~^^♡♡♡
822,넷플릭스로 아내의맛 보고있어요~~진화씨가 소원씨 손을 끌어다 꼭 잡아줄때 정말 왜 제가 찡한거죠~~? 너무 찐 감동적이었어요..마음이 느껴지는 장면이었어요..응원합니다~~~😍
823,팬이예요>< 언니 홧팅👍🏻
824,I feel so bad for HaeJung... her Nanny is wonderful but her mom needs to spend time with her baby too
825,귀요미 혜정이 너무귀여워요 ^^♡🍀👍😘😍
826,귀요미혜정이😍😍
827,너무 예쁜요❤️❤️❤️😍😍
828,ㅋㅋ ㅋ 귀여워요 😍
829,혜정아 넘 이쁘당 ♡ 😍
830,👏
831,딸바보의 외침인가요~😍
832,옆에 남편인가요? 털이 수북하네요 여자옷인데
833,귀여워.ㅋ😍
834,혜정이 귀여워요~❤️
835,❤️헉~ 털. ㅋㅋ
836,옆에 누구에요?옷은 여자옷 같은데 털이😂
837,혜정아빠 다리 까메오 출연~ㅋㅋ
838,혜정이 넘 귀여워요~ 진짜 제 동생이였다면 학업스트레스 동생보면 풀릴거같아요
839,혜정이 넘 귀여워용 ❤️❤️
840,ㅠㅠ 아가❤️❤️❤️
841,귀욤귀욤♡♡♡
842,티비랑 집만 좋으면 뭐하노
843,귀요미...❤️❤️
844,혜정이 너무 예브네요 ㅎ휴ㅠ
845,까딱까딱 재롱둥이 혜정이^~^
846,진화가 저렇게 다리에 털이많아요?
847,❤️❤️❤️❤️❤️❤️사랑스럽
848,사랑스런 혜정이 ~💟💟💟💟💟💟💟💟💟
849,제발 컨셉좀 올바른 방향으로 가세요 그만좀 나대시구요 컨셉인지 원래 그런건지는 모르겠지만 제발 가식좀 그만 휴우.. ㅋㅋ
850,저 아직 못받았는데 제건 배송되겠죠 ㅠㅠ
851,난오늘 받았는데 진짜로 구수하고 맛있네요
852,이번달 이제 시작인데~세번째 주문성공 했지만 다음달까지 기다리려면 너무 길어요😂
853,"ㅠㅠㅠㅠ저두 아직 못받았는데 ,,,, 받을수있을까요??ㅠㅠ"
854,전체매진 축하드려요^👏🏼👏🏼 제 빠져랑2는 6일발송맞나요??ㅎㅎ 요즘 물 마시는게즐겁고 더이상 힘들게 안 먹어서 좋아요
855,배송 느려서 취소했는데 오늘 방송보니 취소하길 잘한거같아요....함소원씨 vcr볼때 아무것도 안느껴지세요?? 심지어 주위분들 표정도 안좋아보여요 방송인데도 불구하고 못감추시는 언짢은 표정보면 실제로는 얼마나 더심할까 싶네요...절약정신 보면서 배웠었는데 절약도 정도껏좀하세요 자식한테 신발사주는거며 남의자식이 고기더 많이먹을까 혜정이한테 빠르게 먹이시는거보고 충격먹었어요...아내의맛 제발 나오지 마세요
856,전체매진 축하드려요~ 앞으로도 대박나세요🙌🙌
857,저2일날주문했는데..언제발송되나요?빠져랑1이제한개남았어요ㅠ
858,빠저랑2 이뇨작용생기나요?
859,전 언제 받을 수 있을까요~??
860,역시 언니 최고 짱이에요
861,미리미리 구매하길 잘했어요~~^^♡
862,언제쯤도착할까요...👍빨리먹고싶네요..
863,빠져랑이랑 빠져랑2가잇는데 어떤게 배변활동에 좋은건가요?ㅎㅎ
864,방금 지인이 한개 먹어보라고줬는데 너무 좋아서 인스타 팔로우했어요! 언니 너무 예뻐요~*^^*
865,10월29일꺼 배송 아직인거맞나요?
866,둘중에어느걸먹어야 다이어트에 더 도움이될까요??
867,언제 배송되나요 빨리 먹어보고싶은데요
868,담달~~언제 구매할수있어요?ㅜ둘찌낳고~60일지났는데ㅜ마시고싶어요ㅜㅜ~~꾸준하게~ 붓기도빼고;;하고싶은데요ㅜㅜ
869,저두 오늘받아서 먹고잇는데 구수하니넘 맛잇어요 담에 좀많이 쟁여야겟어용😍😍😍
870,3일날주문했어요~언제쯤받아볼수있을까요
871,언제 받을수있을까요? 기달려지네요~~
872,저도 사고 싶은데..품절이더라구요~🥺
873,언제 구매가능한가요?
874,현희야🤣🤣🤣🤣🤣🤣🤣🤣
875,ㅋㅋㅋㅋㅋ 홍현희 선배 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
876,함소원님 죄송해요 뒤에(홍현희님)이 자꾸만 눈에 들어오네요 ㅋㅋㅋㅋㅋ
877,머리묶으니 어려보여여 귀여워여
878,저는 치킨에 콜라 대신 빠져랑2👍👍사진을 못올려서 아쉽..ㅠ
879,일 좀 줄이시고 애한테 신경 좀 쓰세요.
880,함소원씨. 빠저랑 저 제구매했네요
881,"함소원씨는 답장을 보내줘요. 연애인한테. 답장받는게. 좋더라구요. 나이를 먹어도, ^♡^"
882,미쳐언닠ㅋㅋㅋ 뒤에 현희언닠ㅋㅋㅋㅋㅋㅋ 두번째사진ㅋㅋㅋㅋㅋㅋㅋ@hyunheehong
883,홍현희씨 천상개그우먼😍
884,주문완료했어요😍
885,제품 광고 홍보보단 함소원님 연예계활동도 올려주심 감사하겠어요~^^;; 함소원님 팬이에요!
886,품절인데 언제또 가능한가요?ㅠ
887,저 오늘 어디 놀러 갔다왔는데 홍현희님 부부가 오셨던 식당을 갔어요!!
888,빠져랑 1 은 티백이 먹기가 2보다 불편하지만 맛은 좋네요!
889,홍현희밖에안보이네요
890,현희씨 완전 씬스틸러 귀여워요❤️❤️
891,언니이제 아내의맛에 계속 나오는거예요?
892,홍현희씨😆
893,빠져랑 얼마예요?
894,현희님 너무 웃겨용😄😄😄
895,"ㅋㅋㅋㅋ홍현희씽~ㅋㅋㄲㄱㅋㅋ
이~~해서 파내는거봐..ㅋㅋㅋ
역시 기여❤️"
896,주문했는데언제올까요ㅠ
897,현희언니 사랑스럽 😍😍
898,방금차2개해놨어용ㅋ
899,홍언니 ㅠㅠㅠㅠㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ👍🏿👍🏿
900,이 쑤시는 ㅋㅋㅋㅋㅋㅋㅋ 빠져랑1 먹는 중ㅇㄴ데 효과 좋아서 2도 구매해봤어요😃
901,팬이예요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ완전 ㅋㅋㅋㅋㅋㅋㅋ아내맛 너무 재밌네요 ~~
902,홍현희님 너무웃겨 ㅋㅋㅋㅋㅋ
903,오늘 스타일링 너무 이쁘다요 😍
904,임산부는 먹음 안되나요? 변비가 심해서ㅜ
905,팬입니다~^^
906,대박.... 그분가신지얼마에.. 개그..
907,ㅋㅋㅌㅋ횬희언니zzzzz
908,함소원언니 가족 팬이네여🤗8살 31키로 아들도 먹어도 되나요?화장실을 4일에ㅡ한번 씩 가요 ㅠ저도 아들도 스트레스네요
909,어떡케~~~~~현희님 한테만 눈이 가지는데용~
910,@h._.pseo
911,뒤에 현희님 진짜 웃겨용 ㅋㅋㅋ
912,이뻐서 ⚘
913,우리딸빠져랑2먹더니 화장실엄청간다고
914,제꺼가져갓어요 또사야되여💗💛ㅅ
915,주문했습니다
916,모유수유하면서마셔도되나요??
917,진짜루 S컬 넣으신게 찰떡이세요••!!!💖💖💖💖💖💖 넘 예뿌십니다아😻
918,믿고 주문했어용☺️
919,뒤에 현희언니다~~
920,ㅋㅋㅋㅋ 현희언니만 보여요 ㅎㅎㅎㅎ
921,@ham_so1 언니 도시락에 고기두 들엇네용 맛잇게 드셧어요?
922,어머 뒤에 홍현희님이 계시네요 ㅋㅋㅋㅋㅋㅋ
923,현희 언니 오또케ㅋㅋㅋ
924,ㅠㅠ현희언닠ㅋㅋㅋㅋㅋㅋㅋㅋ😆😆😆😆😆😆😆😆
925,현희언닠ㅋㅋㅋㅋㄲ시강
926,@hyunheehong ㅋㅋㅋㅋㅋㅋㅋㅋ이빨에 뭐 꼈어요 언니 !!! ㅋㅋㅋㅋㅋㅋㅋ
927,👏👏👏👏👏👏
928,뒤에 홍현희씨 ㅋㅋㅋ 지못미;;;; ㅋㅋㅋ
929,ㅋㅈㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㄲㅋㅋ
930,혀니언니...지못미
